target	alpha	l1	term	selected	full_svd	enet	refit_svd
xptar	0.0001	0.1	01130	False	-749614.919513136	0.0	0.0
xptar	0.0001	0.1	00230	True	-396309.51253014413	-3959.854438420914	7958.128064247035
xptar	0.0001	0.1	10040	True	-230992.53959465274	16289.990935049462	223588.87004437216
xptar	0.0001	0.1	01040	True	2819877.367129749	305742.90758357313	-1243173.281325799
xptar	0.0001	0.1	00140	False	2001257.3138102472	-0.0	0.0
xptar	0.0001	0.1	00050	False	-4113117.392779244	0.0	0.0
xptar	0.0001	0.1	60000	True	-24.00506772182315	-3.5272804746958624	-92.47121003626829
xptar	0.0001	0.1	51000	True	378.9622457674009	43.59210432769693	2895.4347784486363
xptar	0.0001	0.1	42000	True	1190.7708819841457	88.78113358300843	-34660.51452835471
xptar	0.0001	0.1	33000	True	-38896.039388480065	-213.54805506329927	201569.81724085563
xptar	0.0001	0.1	24000	True	46238.886973895584	-17568.86640880523	-626180.2412774471
xptar	0.0001	0.1	15000	True	1290964.6308458904	-37752.04317048822	1229468.10778077
xptar	0.0001	0.1	06000	True	-4438297.096668297	590521.5548342247	-1691265.2048978235
xptar	0.0001	0.1	50100	True	-24.188961410042413	-1.9337367619100254	-3.917551762814727
xptar	0.0001	0.1	41100	True	-213.69432745481993	19.06273906941436	0.49903473201586335
xptar	0.0001	0.1	32100	True	10789.515525789202	463.52025659887005	2040.7059652381377
xptar	0.0001	0.1	23100	False	-42669.65902204709	0.0	0.0
xptar	0.0001	0.1	14100	False	-206008.2591070479	-0.0	0.0
xptar	0.0001	0.1	05100	True	427985.808240206	-327125.19385785016	-858113.6058242662
xptar	0.0001	0.1	40200	True	-107.12164717563579	-19.374049270022816	-61.1984131602288
xptar	0.0001	0.1	31200	True	1953.375857704737	171.96589010541268	802.853263622935
xptar	0.0001	0.1	22200	False	-13822.541329578724	0.0	0.0
xptar	0.0001	0.1	13200	True	52563.71039821553	-2621.058072076221	-31566.988152697308
xptar	0.0001	0.1	04200	True	-108119.53612949303	-53053.19800072223	43345.37272712778
xptar	0.0001	0.1	30300	False	-185.5173613845931	0.0	0.0
xptar	0.0001	0.1	21300	True	993.0679000328954	39.65387828175684	65.96832998821783
xptar	0.0001	0.1	12300	False	-1792.1075515727616	0.0	0.0
xptar	0.0001	0.1	03300	True	24595.85762767869	-1086.9511117474062	17881.79294080762
xptar	0.0001	0.1	20400	False	-183.88491156989187	-0.0	0.0
xptar	0.0001	0.1	11400	True	1626.642860664615	16.198031106825496	78.03115720045581
xptar	0.0001	0.1	02400	False	6275.636960008261	-0.0	0.0
xptar	0.0001	0.1	10500	False	72.22069387467174	-0.0	0.0
xptar	0.0001	0.1	01500	True	-467.0245721597804	13.402501680658727	288.736308389009
xptar	0.0001	0.1	00600	True	-186.9637649808708	-25.672912162827565	-23.32742132187717
xptar	0.0001	0.1	50010	False	2212.3137542700388	0.0	0.0
xptar	0.0001	0.1	41010	True	-52518.56225825921	-302.89430835695356	102.70632095131734
xptar	0.0001	0.1	32010	True	408306.48839382676	-1517.4776839093581	-30138.989999265337
xptar	0.0001	0.1	23010	False	-1410688.0834826038	-0.0	0.0
xptar	0.0001	0.1	14010	True	3321224.4680150463	60117.57945404709	2203747.5846562833
xptar	0.0001	0.1	05010	True	-1630580.164424962	3228051.3769035465	-2263426.7969516227
xptar	0.0001	0.1	40110	True	-2909.240968328681	-25.15363743654349	484.88713929287616
xptar	0.0001	0.1	31110	True	80940.88480654369	1722.0601323709475	-11769.442455998274
xptar	0.0001	0.1	22110	True	-699154.2899397021	1931.278760660337	73053.49213836485
xptar	0.0001	0.1	13110	False	1837389.743470391	-0.0	0.0
xptar	0.0001	0.1	04110	False	282938.26030326256	-0.0	0.0
xptar	0.0001	0.1	30210	False	6377.408625895319	0.0	0.0
xptar	0.0001	0.1	21210	False	-74246.217511952	0.0	0.0
xptar	0.0001	0.1	12210	False	544776.236159564	-0.0	0.0
xptar	0.0001	0.1	03210	True	-1989703.6675644612	-42253.29196010486	-553189.238430369
xptar	0.0001	0.1	20310	False	105.27890056515662	-0.0	0.0
xptar	0.0001	0.1	11310	True	-36902.803883023465	717.4174154316414	100.1834457960128
