pool	rungroup	zfoil	delta_low	delta_high	xscol	yscol	available	fit	surplus
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	1	3	12	9	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	1	4	18	14	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	1	5	18	14	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	1	6	30	24	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	1	7	30	24	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	2	4	20	16	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	2	5	32	25	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	2	6	46	36	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	2	7	51	40	11
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	3	2	11	8	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	3	3	22	17	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	3	4	26	20	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	3	5	33	26	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	3	6	46	36	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	3	7	49	39	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	4	3	22	17	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	4	5	46	36	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	4	6	66	52	14
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	4	7	65	52	13
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	5	2	6	4	2
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	5	3	22	17	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	5	4	36	28	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	5	6	51	40	11
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	5	7	61	48	13
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	6	3	21	16	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	6	4	25	20	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	6	5	33	26	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	6	6	49	39	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	6	7	63	50	13
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	7	3	13	10	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	7	4	13	10	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	7	5	20	16	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	7	6	39	31	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	7	7	49	39	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	8	5	13	10	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-10.0	-8.0	8	6	20	16	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	0	4	13	10	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	0	5	26	20	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	0	6	26	20	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	1	3	13	10	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	1	4	21	16	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	1	5	28	22	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	1	6	40	32	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	1	7	65	52	13
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	2	4	31	24	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	2	5	55	44	11
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	2	6	54	43	11
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	2	7	67	53	14
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	3	2	15	12	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	3	3	21	16	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	3	4	39	31	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	3	5	58	46	12
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	3	6	71	56	15
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	3	7	93	74	19
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	4	2	12	9	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	4	3	18	14	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	4	5	61	48	13
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	4	6	103	82	21
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	4	7	95	76	19
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	5	2	18	14	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	5	3	21	16	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	5	4	41	32	9
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	5	6	83	66	17
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	5	7	105	84	21
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	6	2	12	9	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	6	3	16	12	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	6	4	29	23	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	6	5	50	40	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	6	6	67	53	14
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	6	7	99	79	20
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	7	3	11	8	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	7	4	25	20	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	7	5	35	28	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	7	6	42	33	9
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	7	7	80	64	16
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	8	4	14	11	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	8	5	30	24	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-8.0	-5.0	8	6	44	35	9
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	0	3	9	7	2
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	0	4	12	9	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	0	5	32	25	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	0	6	32	25	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	1	3	11	8	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	1	4	29	23	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	1	5	50	40	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	1	6	65	52	13
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	1	7	98	78	20
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	2	2	15	12	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	2	4	37	29	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	2	5	57	45	12
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	2	6	103	82	21
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	2	7	135	108	27
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	3	3	32	25	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	3	4	47	37	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	3	5	79	63	16
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	3	6	110	88	22
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	3	7	155	124	31
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	4	2	9	7	2
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	4	3	32	25	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	4	4	11	8	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	4	5	97	77	20
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	4	6	131	104	27
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	4	7	175	140	35
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	5	2	11	8	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	5	3	21	16	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	5	4	48	38	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	5	6	127	101	26
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	5	7	148	118	30
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	6	3	26	20	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	6	4	35	28	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	6	5	56	44	12
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	6	6	104	83	21
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	6	7	136	108	28
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	7	3	20	16	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	7	4	31	24	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	7	5	46	36	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	7	6	79	63	16
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	7	7	110	88	22
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	8	3	10	8	2
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	8	4	17	13	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	8	5	33	26	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	-5.0	0.0	8	6	44	35	9
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	0	5	18	14	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	0	6	34	27	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	1	4	11	8	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	1	5	32	25	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	1	6	36	28	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	1	7	71	56	15
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	2	4	15	12	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	2	5	36	28	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	2	6	66	52	14
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	2	7	82	65	17
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	3	3	8	6	2
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	3	4	20	16	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	3	5	37	29	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	3	6	60	48	12
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	3	7	97	77	20
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	4	3	11	8	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	4	4	9	7	2
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	4	5	52	41	11
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	4	6	49	39	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	4	7	116	92	24
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	5	3	16	12	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	5	4	30	24	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	5	6	78	62	16
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	5	7	108	86	22
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	6	3	8	6	2
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	6	4	12	9	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	6	5	33	26	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	6	6	60	48	12
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	6	7	66	52	14
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	7	4	12	9	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	7	5	22	17	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	7	6	38	30	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	7	7	75	60	15
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	8	5	19	15	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	0.0	5.0	8	6	33	26	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	0	6	13	10	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	1	5	13	10	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	1	6	19	15	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	1	7	28	22	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	2	4	10	8	2
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	2	5	13	10	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	2	6	30	24	6
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	2	7	46	36	10
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	3	5	17	13	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	3	6	34	27	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	3	7	60	48	12
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	4	5	14	11	3
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	4	6	37	29	8
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	4	7	58	46	12
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	5	6	32	25	7
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	5	7	54	43	11
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	6	5	9	7	2
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	6	6	17	13	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	6	7	21	16	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	7	5	10	8	2
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	7	6	16	12	4
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	7	7	23	18	5
rg06_theta15p195_foilpm8	rg06_theta15p195_foilpm8	8.0	5.0	10.0	8	6	11	8	3
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	0	2	14	11	3
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	0	3	30	24	6
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	0	4	50	40	10
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	0	5	20	16	4
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	1	2	6	4	2
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	1	4	7	5	2
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	1	5	10	8	2
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	2	1	6	4	2
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	2	2	8	6	2
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	2	4	34	27	7
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	2	5	35	28	7
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	2	6	21	16	5
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	3	1	9	7	2
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	3	2	25	20	5
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	3	3	33	26	7
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	3	4	44	35	9
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	3	5	47	37	10
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	3	6	35	28	7
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	4	1	8	6	2
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	4	2	38	30	8
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	4	3	44	35	9
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	4	4	11	8	3
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	4	5	55	44	11
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	4	6	53	42	11
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	5	2	35	28	7
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	5	3	39	31	8
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	5	4	51	40	11
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	5	6	71	56	15
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	6	2	17	13	4
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	6	3	37	29	8
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	6	4	37	29	8
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	6	5	48	38	10
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	6	6	59	47	12
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	7	2	16	12	4
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	7	3	23	18	5
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	7	4	32	25	7
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	7	5	34	27	7
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	7	6	36	28	8
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-10.0	-8.0	8	5	19	15	4
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	0	2	21	16	5
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	0	3	36	28	8
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	0	4	51	40	11
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	0	5	30	24	6
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	1	1	15	12	3
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	1	2	32	25	7
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	1	3	53	42	11
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	1	4	64	51	13
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	1	5	60	48	12
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	1	6	8	6	2
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	2	1	26	20	6
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	2	2	35	28	7
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	2	4	88	70	18
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	2	5	74	59	15
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	2	6	52	41	11
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	3	1	31	24	7
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	3	2	54	43	11
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	3	3	89	71	18
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	3	4	83	66	17
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	3	5	108	86	22
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	3	6	101	80	21
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	4	1	22	17	5
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	4	2	38	30	8
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	4	3	73	58	15
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	4	4	36	28	8
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	4	5	134	107	27
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	4	6	134	107	27
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	5	1	31	24	7
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	5	2	65	52	13
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	5	3	65	52	13
rg07_theta12p495_foilpm8	rg07_theta12p495_foilpm8	-8.0	-8.0	-5.0	5	4	77	61	16
