model	pool	group_kind	group	target	n	bias	spread	rms	width68	p95
all_core_squared_full	supported	foil_delta	0:1	xptar	8847	0.041760070639195596	2.7324894997067797	2.732808586327919	2.2010089680761826	4.865944764829143
all_core_squared_full	supported	foil_delta	0:1	ytar	8847	-0.007149839756287904	0.16376690449978923	0.1639229063248443	0.17579032695357277	0.3047669097468546
all_core_squared_full	supported	foil_delta	0:1	yptar	8847	0.05661860179517047	1.2043756737381093	1.2057057806784226	1.2271297363896692	2.3488429262538157
all_core_squared_full	supported	foil_delta	0:2	xptar	15130	0.10229845879777492	2.063631407377593	2.0661654242067904	1.7402362110642495	3.829175245018265
all_core_squared_full	supported	foil_delta	0:2	ytar	15130	0.00344524247694649	0.11201450333469241	0.11206747366226641	0.11721558712309849	0.21128407847482064
all_core_squared_full	supported	foil_delta	0:2	yptar	15130	-0.00565944697607577	1.1733817035249363	1.1733953517494249	1.1667513849538174	2.2721152977137473
all_core_squared_full	supported	foil_delta	0:3	xptar	13229	0.09223342090361863	1.7526758588802256	1.7551010427417333	1.5089071697598433	3.3262252653731967
all_core_squared_full	supported	foil_delta	0:3	ytar	13229	0.00465922615568014	0.09409237497984493	0.09420766114131866	0.10063630000022544	0.1764209083903196
all_core_squared_full	supported	foil_delta	0:3	yptar	13229	-0.005845017892226355	1.1347372020194553	1.134752255728581	1.0652456965586965	2.1897337549727296
all_core_squared_full	supported	foil_delta	0:4	xptar	9188	0.0895156444072788	1.5218937926362786	1.5245241115372647	1.3576129499545937	2.819008072795152
all_core_squared_full	supported	foil_delta	0:4	ytar	9188	0.0062550619680804284	0.1334768305550841	0.13362331419050777	0.14035918275373624	0.25060819992895483
all_core_squared_full	supported	foil_delta	0:4	yptar	9188	-0.03609046288315952	0.9404868057510247	0.9411790229828151	0.9140753861956681	1.7705477357631016
all_core_squared_full	supported	foil	3	xptar	8080	-0.741713543176132	2.3574500599054673	2.4713781105041743	1.792109613533451	4.57560752560616
all_core_squared_full	supported	foil	3	ytar	8080	0.00014925938123353235	0.1378732822720553	0.13787336306492537	0.13706756694925692	0.27067251844278195
all_core_squared_full	supported	foil	3	yptar	8080	-0.11722780627526685	1.243886325240435	1.249398074548006	1.1821289090290197	2.4218837206531916
all_core_squared_full	supported	foil_delta	3:0	xptar	766	-0.9989915136036754	4.1589915350226985	4.277288233523973	3.128037523858209	9.378896034958123
all_core_squared_full	supported	foil_delta	3:0	ytar	766	-0.022455079490783132	0.18739138200310504	0.18873198097824076	0.20311435181264031	0.33775936518834243
all_core_squared_full	supported	foil_delta	3:0	yptar	766	0.09882215216861992	1.347911196979951	1.3515289167099471	1.35512921491383	2.635581403580275
all_core_squared_full	supported	foil_delta	3:1	xptar	1544	-0.9188175379470356	2.6306580814307114	2.7865009616786	2.1959489974561563	5.445661924843075
all_core_squared_full	supported	foil_delta	3:1	ytar	1544	0.020297834719562834	0.1729144870367771	0.174101757376238	0.18514162996079706	0.32128784926709547
all_core_squared_full	supported	foil_delta	3:1	yptar	1544	-0.20835066819485223	1.241137550812341	1.258504040904795	1.2342065493122267	2.4245683286469375
all_core_squared_full	supported	foil_delta	3:2	xptar	2553	-0.70298456784706	2.078833705997422	2.1944787262177075	1.7582668864400706	3.9965856232866983
all_core_squared_full	supported	foil_delta	3:2	ytar	2553	0.013044780903867643	0.12038415116375561	0.12108885233681865	0.1248257428801109	0.23083357989959427
all_core_squared_full	supported	foil_delta	3:2	yptar	2553	-0.17653350799980327	1.257273364886432	1.2696063931390578	1.2143935725354287	2.424994661382724
all_core_squared_full	supported	foil_delta	3:3	xptar	2056	-0.6489689291547183	1.7671810266075463	1.8825752181015034	1.5220002058773696	3.411145773834266
all_core_squared_full	supported	foil_delta	3:3	ytar	2056	-0.008926027193797861	0.10305403096719774	0.10343987267999015	0.10687800106899542	0.19498946151276847
all_core_squared_full	supported	foil_delta	3:3	yptar	2056	-0.08899321792797704	1.2861017917636393	1.2891771063801978	1.1763906648391576	2.567285243074536
all_core_squared_full	supported	foil_delta	3:4	xptar	1161	-0.5858431789809335	1.7032064248079017	1.8011452900489178	1.3930698701813389	3.0996345141488177
all_core_squared_full	supported	foil_delta	3:4	ytar	1161	-0.024017798323707037	0.12928527631986242	0.1314972901219696	0.13522758030110998	0.24893314052810528
all_core_squared_full	supported	foil_delta	3:4	yptar	1161	-0.05817821670030005	1.0301528794428438	1.0317943883947078	0.9760123074782023	1.8543461835335953
all_core_squared_full	supported	foil	8	xptar	14964	-0.09438080868763817	2.311297220293783	2.3132234171359887	1.7817740891399225	4.183761773075985
all_core_squared_full	supported	foil	8	ytar	14964	-0.03597702513055301	0.15366975670499194	0.15782503116747942	0.14500900235237646	0.3219913106646259
all_core_squared_full	supported	foil	8	yptar	14964	0.1910027070211566	1.2790926476624553	1.293274926453598	1.2262062241558738	2.486496367145862
all_core_squared_full	supported	foil_delta	8:0	xptar	1949	-0.06812495411447907	3.407898614038584	3.4085794655456105	2.5011064291579923	7.0258979828765655
all_core_squared_full	supported	foil_delta	8:0	ytar	1949	-0.062049074186799176	0.21590413563219246	0.2246434583746499	0.22865260046457006	0.4306265730981777
all_core_squared_full	supported	foil_delta	8:0	yptar	1949	0.31532319225648847	1.3572380480666846	1.3933857451167952	1.325566859342747	2.7561927860272473
all_core_squared_full	supported	foil_delta	8:1	xptar	2948	-0.16838173384354344	2.5712386942638314	2.576746171273323	2.1377159533649523	4.873718910244202
all_core_squared_full	supported	foil_delta	8:1	ytar	2948	-0.053194057655204	0.1892574110417629	0.1965908833187744	0.1971730178021956	0.3768463358291459
all_core_squared_full	supported	foil_delta	8:1	yptar	2948	0.31880345320632597	1.3733676363684773	1.409884501085325	1.3800382750373494	2.69674255884387
all_core_squared_full	supported	foil_delta	8:2	xptar	4436	-0.14581511812372983	2.1639967797031647	2.1689038962662925	1.7238559643087144	3.743768472661791
all_core_squared_full	supported	foil_delta	8:2	ytar	4436	-0.02604671440623853	0.12584185816232607	0.12850916152985808	0.12251327518437445	0.24850544249602122
all_core_squared_full	supported	foil_delta	8:2	yptar	4436	0.17350908959055328	1.2989283655889419	1.3104656817719806	1.2511880539988836	2.5626348131381866
all_core_squared_full	supported	foil_delta	8:3	xptar	3474	-0.014169564000662487	1.82297470062841	1.8230297681813126	1.522727512871631	3.461475252449685
all_core_squared_full	supported	foil_delta	8:3	ytar	3474	-0.020130793077788953	0.10481857875248674	0.10673417110575234	0.10350312053928132	0.20470760976203453
all_core_squared_full	supported	foil_delta	8:3	yptar	3474	0.10812274321132687	1.257177545567299	1.2618184927627907	1.1494101047548595	2.2873872123231545
all_core_squared_full	supported	foil_delta	8:4	xptar	2157	-0.04037487479219544	1.5877647125293846	1.5882779709068577	1.3899178771085126	2.928199660588696
all_core_squared_full	supported	foil_delta	8:4	ytar	2157	-0.03483211693911418	0.1444254279219304	0.14856641814654087	0.1481105040168103	0.2816878303619828
all_core_squared_full	supported	foil_delta	8:4	yptar	2157	0.07346420712313334	1.0152458000339672	1.017900301706823	1.0180825267346703	1.9305880949972494
all_core_huber_full	core	overall	all	xptar	77864	-0.0069948242458238155	1.4484848431739343	1.4485017322981864	1.446653692041457	2.758650463779682
all_core_huber_full	core	overall	all	ytar	77864	-0.0009149201526276618	0.13434605511940895	0.13434917046648612	0.12907998250201702	0.26695049645873126
all_core_huber_full	core	overall	all	yptar	77864	0.0027439357662988684	1.0231422744475391	1.023145953882032	1.0202629111723707	1.9944279758348857
all_core_huber_full	core	foil	-8	xptar	13541	0.08910988853902292	1.5346490402749298	1.5372339604146794	1.4660253735698854	2.940438176419643
all_core_huber_full	core	foil	-8	ytar	13541	0.04025010952905233	0.14248126106677658	0.14805735737301154	0.13186625881745476	0.29910493167094754
all_core_huber_full	core	foil	-8	yptar	13541	-0.1885887168305696	1.0293875913121737	1.0465201943886604	1.0125631354512432	2.058915347437476
all_core_huber_full	core	foil_delta	-8:0	xptar	1063	0.07328719960293663	2.5472574113402886	2.548311467080441	2.2817687357990453	4.905699852830045
all_core_huber_full	core	foil_delta	-8:0	ytar	1063	0.09865918869491408	0.22743149274766847	0.24790869167371166	0.23329690340167042	0.4769241902646982
all_core_huber_full	core	foil_delta	-8:0	yptar	1063	-0.4860144457304662	1.3416886057458923	1.4270032782888231	1.3980759361305979	2.7012319530686595
all_core_huber_full	core	foil_delta	-8:1	xptar	2510	0.020592141549850267	1.838824237076824	1.838939534393334	1.892426227659187	3.4944521353496505
all_core_huber_full	core	foil_delta	-8:1	ytar	2510	0.05457692878544522	0.1894606925211561	0.19716489334120216	0.1951687518631889	0.3777026704180682
all_core_huber_full	core	foil_delta	-8:1	yptar	2510	-0.30981141171376475	1.2655199830988597	1.3028906087813412	1.2928440115109416	2.5238154025505692
all_core_huber_full	core	foil_delta	-8:2	xptar	4227	0.13293379733028837	1.4174949133273151	1.4237145864889715	1.4860422175710992	2.6932688324175884
all_core_huber_full	core	foil_delta	-8:2	ytar	4227	0.03391933632358519	0.11548701463241226	0.12036516076232145	0.11589900534125266	0.23238690658098518
all_core_huber_full	core	foil_delta	-8:2	yptar	4227	-0.17581723059396973	1.0238082039427632	1.0387949446518498	1.041214480166531	1.9986930274153212
all_core_huber_full	core	foil_delta	-8:3	xptar	3447	0.08532510221573586	1.2220752433178628	1.2250503146395824	1.2768165845977895	2.304089569230197
all_core_huber_full	core	foil_delta	-8:3	ytar	3447	0.023502706507179148	0.09562408406376001	0.09847000896819112	0.09697004007205527	0.19038551849057017
all_core_huber_full	core	foil_delta	-8:3	yptar	3447	-0.08984329740393977	0.8449715317878231	0.8497344924270598	0.8710557451756591	1.6138689631193328
all_core_huber_full	core	foil_delta	-8:4	xptar	2294	0.09634683678556803	1.1136704221642266	1.1178302743091333	1.1452919718848276	2.183864469095415
all_core_huber_full	core	foil_delta	-8:4	ytar	2294	0.03433873597589156	0.12624201733633952	0.1308288795701111	0.12954383374904896	0.2544242256383408
all_core_huber_full	core	foil_delta	-8:4	yptar	2294	-0.09003946622389615	0.7631205483182998	0.7684140008768102	0.7609627438082972	1.4736269581240355
all_core_huber_full	core	foil	-3	xptar	5890	-0.6855498822554594	1.5491963403441371	1.6941038757986897	1.4993875353123736	3.234590815075946
all_core_huber_full	core	foil	-3	ytar	5890	-0.049513909189477213	0.12568007179439705	0.1350818553672868	0.12405222679164224	0.26687688860602404
all_core_huber_full	core	foil	-3	yptar	5890	0.20199435254688738	1.0085091221339222	1.0285389481629612	1.0195652378258697	1.9949266832522161
all_core_huber_full	core	foil_delta	-3:0	xptar	467	-1.094003974046205	2.403397493256341	2.6406749527004933	2.434461847953988	5.340832305300559
all_core_huber_full	core	foil_delta	-3:0	ytar	467	-0.06308686104623121	0.17454887664922963	0.185599737004594	0.17621064961599323	0.36157388483202607
all_core_huber_full	core	foil_delta	-3:0	yptar	467	0.30285999154011367	1.15371593002978	1.1928053578351154	1.1829872855669077	2.1925503521983964
all_core_huber_full	core	foil_delta	-3:1	xptar	1144	-0.8577033256867606	1.778468702498725	1.9744887745088926	1.7979062661399459	3.8440114380647157
all_core_huber_full	core	foil_delta	-3:1	ytar	1144	-0.0371899298559492	0.15961009590413824	0.16388555030025873	0.1638160393460916	0.3119844346616149
all_core_huber_full	core	foil_delta	-3:1	yptar	1144	0.15393939262808282	1.1485795795601697	1.158849596446976	1.197713897391239	2.2159910523257533
all_core_huber_full	core	foil_delta	-3:2	xptar	1952	-0.6376393698426638	1.4611246385983454	1.5941985997649395	1.5054906521437321	3.0447522009217205
all_core_huber_full	core	foil_delta	-3:2	ytar	1952	-0.04634683295564468	0.11495582956357871	0.12394705190390366	0.11625491112213343	0.23796025265110954
all_core_huber_full	core	foil_delta	-3:2	yptar	1952	0.15040952484800035	1.0596223888427247	1.07024419274377	1.0989383389639522	2.0532208620156824
all_core_huber_full	core	foil_delta	-3:3	xptar	1459	-0.6143516508097212	1.2847339646387048	1.424067874347608	1.3218773902242353	2.716863973805165
all_core_huber_full	core	foil_delta	-3:3	ytar	1459	-0.054558755432686304	0.08853061091804562	0.1039919557652709	0.09335242254388701	0.2009580270540737
all_core_huber_full	core	foil_delta	-3:3	yptar	1459	0.2350228759330245	0.8685491269316886	0.8997851621946367	0.8741790403338674	1.7178263158877942
all_core_huber_full	core	foil_delta	-3:4	xptar	868	-0.4663193981050244	1.1150681325446274	1.2086483033809274	1.1319559441717164	2.2917923196989847
all_core_huber_full	core	foil_delta	-3:4	ytar	868	-0.05709658888999676	0.11790399009143052	0.13100141732955964	0.12625324804034402	0.2632303256254027
all_core_huber_full	core	foil_delta	-3:4	yptar	868	0.2715514824836723	0.7953882331811042	0.8404657334609417	0.7996632660384196	1.6289754759333581
all_core_huber_full	core	foil	0	xptar	40404	0.15691338443860503	1.3559484400650748	1.3649974294228129	1.3846968010785323	2.5943214789119255
all_core_huber_full	core	foil	0	ytar	40404	0.003244021236373264	0.12426230677774407	0.12430464415905071	0.12325750140997485	0.2449804938733
all_core_huber_full	core	foil	0	yptar	40404	-0.0029186128742014735	0.9807033206675695	0.9807076636131212	0.9892083468081265	1.9112574607472594
all_core_huber_full	core	foil_delta	0:0	xptar	3676	0.26266035917701575	1.919225354803842	1.9371154913440065	1.9567213768249112	3.5410691323406134
all_core_huber_full	core	foil_delta	0:0	ytar	3676	0.012005386659493756	0.18054134510558448	0.1809400635607761	0.19989023082289054	0.3247388714235448
all_core_huber_full	core	foil_delta	0:0	yptar	3676	-0.04628168231594231	1.1410955538519276	1.1420337373031637	1.1795652239993468	2.162310074822846
all_core_huber_full	core	foil_delta	0:1	xptar	6959	0.17707511551284508	1.5350704026640707	1.5452497331076032	1.6314374964037484	2.889022990707328
all_core_huber_full	core	foil_delta	0:1	ytar	6959	-0.006351831136764794	0.15729048947612181	0.15741868960967742	0.1677862605892812	0.2962212262900591
all_core_huber_full	core	foil_delta	0:1	yptar	6959	0.05450951298493354	1.1381880026807352	1.1394925258430681	1.1679475104606407	2.2058404145073247
all_core_huber_full	core	foil_delta	0:2	xptar	12161	0.18245205925096927	1.3040661619550555	1.316767750471247	1.38422140062763	2.496040833824181
all_core_huber_full	core	foil_delta	0:2	ytar	12161	0.0035658883663805584	0.10882716960343856	0.10888557481933533	0.11410946840935862	0.20557820086852854
all_core_huber_full	core	foil_delta	0:2	yptar	12161	-0.0014097770614703278	1.0185869840311659	1.018587959632878	1.0520765359373137	1.9600006468696534
all_core_huber_full	core	foil_delta	0:3	xptar	10388	0.1193617364319387	1.1887892829717412	1.1947665811498553	1.2472931716421318	2.2614863434446475
all_core_huber_full	core	foil_delta	0:3	ytar	10388	0.004347467428057499	0.08997188263141846	0.09007685683503704	0.09611458717248363	0.16886312589141006
all_core_huber_full	core	foil_delta	0:3	yptar	10388	-0.013661303475938602	0.8729557236478082	0.8730626132541297	0.89401159908858	1.6809689437451372
all_core_huber_full	core	foil_delta	0:4	xptar	7220	0.0946529037483076	1.1097654415244207	1.1137946432758055	1.1523176766171224	2.130571252951943
all_core_huber_full	core	foil_delta	0:4	ytar	7220	0.005902460593996849	0.11931841183226545	0.11946431451792536	0.12347495809857804	0.2299119571038879
all_core_huber_full	core	foil_delta	0:4	yptar	7220	-0.023277832671107224	0.7886367907234008	0.7889802565187352	0.8009889596223516	1.5335051277941592
all_core_huber_full	core	foil	3	xptar	6295	-0.6281438151020354	1.4559568382255523	1.5856780780557846	1.4604672221815629	3.1297693686413015
all_core_huber_full	core	foil	3	ytar	6295	-0.0015694668561312742	0.13113963281211713	0.13114902409209686	0.13004419538055173	0.2593453212608177
all_core_huber_full	core	foil	3	yptar	6295	-0.10617835786388397	1.0379362776892391	1.0433530371940574	1.0341274349660812	2.0403880879690592
all_core_huber_full	core	foil_delta	3:0	xptar	511	-0.9664218180677457	2.028815503792199	2.2472346292421186	2.1778640159608376	4.174408083163673
all_core_huber_full	core	foil_delta	3:0	ytar	511	-0.024745298187040212	0.1867742994174492	0.1884063924213945	0.20311023770990952	0.33490815919894695
all_core_huber_full	core	foil_delta	3:0	yptar	511	0.019608924979728104	1.2461458347725973	1.2463001048944649	1.245941229599921	2.4589448846166406
all_core_huber_full	core	foil_delta	3:1	xptar	1221	-0.7963163733019153	1.665286857308984	1.8458873431265375	1.6714210394466167	3.6333822491805345
all_core_huber_full	core	foil_delta	3:1	ytar	1221	0.020295599886159112	0.1640960102089191	0.16534633936445262	0.1727753661779348	0.30748947151091194
all_core_huber_full	core	foil_delta	3:1	yptar	1221	-0.23601990361947978	1.147062872967601	1.1710929209269583	1.1851541990376777	2.272384994581652
all_core_huber_full	core	foil_delta	3:2	xptar	2073	-0.555304652086377	1.3963607156357174	1.5027263572585214	1.4569908594028742	2.8987406246667082
all_core_huber_full	core	foil_delta	3:2	ytar	2073	0.009046190174308815	0.11634495328932265	0.11669610838654575	0.12041142501881369	0.2216317272977009
all_core_huber_full	core	foil_delta	3:2	yptar	2073	-0.11553192078918711	1.06456791771544	1.0708186009545344	1.093709150173935	2.064824847168838
all_core_huber_full	core	foil_delta	3:3	xptar	1571	-0.5552147305400035	1.2531516272378838	1.3706394120473717	1.2657030530274194	2.671608431560721
all_core_huber_full	core	foil_delta	3:3	ytar	1571	-0.0114900114055179	0.09737147903191846	0.09804705651350411	0.10248430982534376	0.18264896293442662
all_core_huber_full	core	foil_delta	3:3	yptar	1571	-0.08575385250907025	0.9331082092477184	0.9370403691333854	0.9558171222033602	1.7899627690784232
all_core_huber_full	core	foil_delta	3:4	xptar	919	-0.5055849725567483	1.151995846920152	1.2580582640706615	1.171123765354265	2.4454691111579208
all_core_huber_full	core	foil_delta	3:4	ytar	919	-0.02472015044618351	0.1182940253817115	0.12084933710654333	0.12180044867751896	0.23186782305119455
all_core_huber_full	core	foil_delta	3:4	yptar	919	-0.017427254636204082	0.8264397162099769	0.8266234413161668	0.8507467549408873	1.6298656329605197
all_core_huber_full	core	foil	8	xptar	11734	-0.008450337317978797	1.4108899463957525	1.410915252253443	1.4443719174783252	2.708008656689322
all_core_huber_full	core	foil	8	ytar	11734	-0.03799393139135469	0.1464287651521001	0.151277632472682	0.1382932206804251	0.30628569791457155
all_core_huber_full	core	foil	8	yptar	11734	0.20145758393821867	1.102397630669113	1.1206541367572327	1.1012552975082746	2.1861479243230977
all_core_huber_full	core	foil_delta	8:0	xptar	1436	-0.041629377058364926	1.7629835990412537	1.7634750283241099	1.8129533349485407	3.3144533726621024
all_core_huber_full	core	foil_delta	8:0	ytar	1436	-0.06942184950137184	0.20879071802888632	0.22002944603668173	0.2207938196709808	0.42477506009923083
all_core_huber_full	core	foil_delta	8:0	yptar	1436	0.3248320397609653	1.29591746754252	1.3360082098314694	1.2987866709111562	2.6094245602569535
all_core_huber_full	core	foil_delta	8:1	xptar	2320	-0.046910412518794714	1.5557307749717288	1.5564378660893663	1.6350806045196051	2.8914919203747247
all_core_huber_full	core	foil_delta	8:1	ytar	2320	-0.05574963552060263	0.1827535773680219	0.19106776782463758	0.1880998214697027	0.3715658803217775
all_core_huber_full	core	foil_delta	8:1	yptar	2320	0.3334508820221695	1.274699682852073	1.3175920355650828	1.3108761751626532	2.4810491489155804
all_core_huber_full	core	foil_delta	8:2	xptar	3592	-0.028768080047155448	1.3707143215805013	1.3710161756213868	1.4342919278806718	2.6314707708844405
all_core_huber_full	core	foil_delta	8:2	ytar	3592	-0.025822355877224142	0.12124254583849119	0.12396188520851337	0.118731954054913	0.24040492485136672
all_core_huber_full	core	foil_delta	8:2	yptar	3592	0.1919296026409247	1.1010988597920652	1.1177010653145543	1.1140562029398775	2.155647548141439
all_core_huber_full	core	foil_delta	8:3	xptar	2725	0.046806335573442916	1.236467514880214	1.2373531219518001	1.2745221178858044	2.399374045545337
all_core_huber_full	core	foil_delta	8:3	ytar	2725	-0.021856050549612375	0.0984451425626723	0.10084211937386126	0.09877195883995717	0.1934319842187762
all_core_huber_full	core	foil_delta	8:3	yptar	2725	0.10869824621995096	0.9303332705790743	0.9366617869207914	0.9659962380912516	1.7947921461757161
all_core_huber_full	core	foil_delta	8:4	xptar	1661	0.027238629441301974	1.1888437978384725	1.1891558008069605	1.2163131997692727	2.3447405411925333
all_core_huber_full	core	foil_delta	8:4	ytar	1661	-0.03882012076803438	0.1319150354296643	0.13750846646244866	0.13834267614367418	0.2579537992096913
all_core_huber_full	core	foil_delta	8:4	yptar	1661	0.08321768868591817	0.8695757111257862	0.8735485682491518	0.8728642345770614	1.6765321798279924
all_core_huber_full	shoulder	overall	all	xptar	22532	-0.36365513158230744	4.3257416121956	4.341000524096574	3.666034020450664	8.804605404685034
all_core_huber_full	shoulder	overall	all	ytar	22532	-0.002714158706107014	0.1664966203947605	0.1665187414688176	0.16480890485223573	0.3214397126665609
all_core_huber_full	shoulder	overall	all	yptar	22532	0.000101093715808121	1.6753423901243014	1.675342393174406	1.6562173837871204	3.04807008754731
all_core_huber_full	shoulder	foil	-8	xptar	4691	-0.30048176184042075	4.6355081865058825	4.645236854710617	3.863420542465482	9.895393770550275
all_core_huber_full	shoulder	foil	-8	ytar	4691	0.03881281176760578	0.18656977167249436	0.19056419931150306	0.1824428445186942	0.38048820177049436
all_core_huber_full	shoulder	foil	-8	yptar	4691	-0.17879529959514712	1.7504681648230929	1.759575674762653	1.6246362238801537	3.1300365949695763
all_core_huber_full	shoulder	foil_delta	-8:0	xptar	676	0.34459970139460505	6.880068433888193	6.888692953615074	7.147489264047966	12.867679064852453
all_core_huber_full	shoulder	foil_delta	-8:0	ytar	676	0.09155535884695273	0.2537354901161172	0.269748183827177	0.27723298675775576	0.5161074833629442
all_core_huber_full	shoulder	foil_delta	-8:0	yptar	676	-0.40543017417425764	1.5669671195034198	1.618567137852432	1.466967397629264	2.913084007545579
all_core_huber_full	shoulder	foil_delta	-8:1	xptar	939	-0.7958951442559197	6.241413236852994	6.291954249183151	5.139469077867501	11.711596242429808
all_core_huber_full	shoulder	foil_delta	-8:1	ytar	939	0.04092660233525061	0.22015779723324058	0.22392954798619233	0.2292548953433123	0.42363515692148235
all_core_huber_full	shoulder	foil_delta	-8:1	yptar	939	-0.22655204008742663	1.6120203338352619	1.627862212709087	1.5792616979794938	3.1208896404720874
all_core_huber_full	shoulder	foil_delta	-8:2	xptar	1177	-0.43007693483605464	3.912328774114068	3.9358966712350143	3.6625619426760765	7.664141084160836
all_core_huber_full	shoulder	foil_delta	-8:2	ytar	1177	0.03693610976171475	0.14541838842392327	0.15003594201437354	0.14225838738683833	0.2918213531786459
all_core_huber_full	shoulder	foil_delta	-8:2	yptar	1177	-0.20153781925836117	1.8455422321523953	1.8565138359973141	1.758995480592764	3.3591280990507246
all_core_huber_full	shoulder	foil_delta	-8:3	xptar	1226	-0.20881243357361334	2.870765091870871	2.8783493264576667	2.831912018903255	5.461354050667955
all_core_huber_full	shoulder	foil_delta	-8:3	ytar	1226	0.017041823461307348	0.1231426433086321	0.12431626743078865	0.12308534480964736	0.23527474724420191
all_core_huber_full	shoulder	foil_delta	-8:3	yptar	1226	-0.05220048179776648	2.071390849384228	2.07204848910749	1.7793273613993448	3.403845892420543
all_core_huber_full	shoulder	foil_delta	-8:4	xptar	673	-0.19756197119847238	2.297981409553488	2.306458170250928	2.1805094361627986	4.098996717273421
all_core_huber_full	shoulder	foil_delta	-8:4	ytar	673	0.025828114525107394	0.20465158285099133	0.20627496664243636	0.22299811618748397	0.3546952908979757
all_core_huber_full	shoulder	foil_delta	-8:4	yptar	673	-0.0753607474974598	1.1820710141484856	1.1844708205580268	1.2497093767363494	2.0806847447334333
all_core_huber_full	shoulder	foil	-3	xptar	1785	-1.1356927480023749	4.429933371397239	4.573194473547358	3.6191821331597165	8.881928476093929
all_core_huber_full	shoulder	foil	-3	ytar	1785	-0.05610600871077119	0.1510354627267915	0.1611198163310434	0.1527881193917036	0.31340661669940584
all_core_huber_full	shoulder	foil	-3	yptar	1785	0.16682539044205727	1.7436833812826393	1.7516456391226516	1.6981158415794229	3.155850037022316
all_core_huber_full	shoulder	foil_delta	-3:0	xptar	245	-2.3585008835248225	7.808767203162769	8.157166888741328	6.476964561293862	14.665550011396041
all_core_huber_full	shoulder	foil_delta	-3:0	ytar	245	-0.06556905023313482	0.18722778650502875	0.19837727790260654	0.19142927494252904	0.3831136726528079
all_core_huber_full	shoulder	foil_delta	-3:0	yptar	245	0.31574768436747647	1.4121829730598592	1.4470512601783003	1.2373456648744265	2.523175791053565
all_core_huber_full	shoulder	foil_delta	-3:1	xptar	314	-1.1406365683430015	5.2492920122693665	5.371789125711867	4.6275948544266505	9.418061123312112
all_core_huber_full	shoulder	foil_delta	-3:1	ytar	314	-0.02748834158431583	0.18802369719709097	0.19002241875820697	0.19716903061196667	0.36965959951829425
all_core_huber_full	shoulder	foil_delta	-3:1	yptar	314	0.07427437576949027	1.5799615010984176	1.5817063658748778	1.5017656122816283	3.008892852383688
all_core_huber_full	shoulder	foil_delta	-3:2	xptar	508	-0.8934826479913387	3.4422175766605103	3.556286418067613	3.4297495930785686	6.018924597405734
all_core_huber_full	shoulder	foil_delta	-3:2	ytar	508	-0.059610785171145216	0.1322132996704643	0.14503034964610828	0.13206324198475478	0.2862352806834134
all_core_huber_full	shoulder	foil_delta	-3:2	yptar	508	0.061612093492624274	1.7867890926015737	1.787851031687064	1.8471715361378913	3.1735986776197125
all_core_huber_full	shoulder	foil_delta	-3:3	xptar	482	-0.9940803099921405	2.7517051234836396	2.9257608838249554	2.715818179971226	5.317782720684697
all_core_huber_full	shoulder	foil_delta	-3:3	ytar	482	-0.05706632159396332	0.10726788714420714	0.12150294100410905	0.11366530741089147	0.23117172519888907
all_core_huber_full	shoulder	foil_delta	-3:3	yptar	482	0.19418831567328032	1.941136266454926	1.9508252374035444	1.9184638251230568	3.5747156227744576
all_core_huber_full	shoulder	foil_delta	-3:4	xptar	236	-0.6702672104455227	2.3577937432685476	2.4512138766730924	1.9515124478946881	4.981144996116997
all_core_huber_full	shoulder	foil_delta	-3:4	ytar	236	-0.07485264029195463	0.16254040928862656	0.1789477644744158	0.1807842044891382	0.315198072199103
all_core_huber_full	shoulder	foil_delta	-3:4	yptar	236	0.30595454927392474	1.7198248177947575	1.7468272925862423	1.5130378426980085	2.6853043937370775
all_core_huber_full	shoulder	foil	0	xptar	11041	-0.1343794940898627	4.210754667327755	4.212898374854813	3.586967485358961	8.268804747195311
all_core_huber_full	shoulder	foil	0	ytar	11041	0.00021459713108162734	0.1498634510469044	0.1498636046931228	0.15600614825088654	0.2831388758091349
all_core_huber_full	shoulder	foil	0	yptar	11041	0.008432300619599847	1.565414265818701	1.5654369764773164	1.6017392042499417	2.8779051032623477
all_core_huber_full	shoulder	foil_delta	0:0	xptar	1375	0.09974869073779885	6.865655568986445	6.866380137543981	5.699646018689263	12.271013811998941
all_core_huber_full	shoulder	foil_delta	0:0	ytar	1375	-0.0014312928988983603	0.1963589812124596	0.19636419760780605	0.21927622880334685	0.3488875697991664
all_core_huber_full	shoulder	foil_delta	0:0	yptar	1375	0.033856940321714726	1.33765003707078	1.3380784409306532	1.2657279220565854	2.51426544223609
all_core_huber_full	shoulder	foil_delta	0:1	xptar	1888	-0.5011874135254369	5.08943506298273	5.114052999705257	4.347594679681571	9.706800809869252
all_core_huber_full	shoulder	foil_delta	0:1	ytar	1888	-0.01063929031371033	0.17924503226411795	0.17956050815740107	0.1987000839421244	0.31897463614164023
all_core_huber_full	shoulder	foil_delta	0:1	yptar	1888	0.07558064215906941	1.4007846545125682	1.4028221846645683	1.4469906761771285	2.6713437894809178
all_core_huber_full	shoulder	foil_delta	0:2	xptar	2969	-0.24826288711956135	3.818704801416297	3.8267663662001663	3.515211464385121	7.012510789280913
all_core_huber_full	shoulder	foil_delta	0:2	ytar	2969	-0.0003888412733318255	0.12080754896331142	0.12080817474020014	0.1273468230977293	0.22580585705199652
