pool	level	zfoil	ndel	rungroup	xscol	yscol	target	alpha	l1	model	n	median	p90	mse	cell_mse
validation	foil_delta	3.0	0				ytar	3e-05	0.1	full_svd	1430	0.13062963146872977	0.30156661271290186	0.03390243339958932	0.03390243339958932
validation	foil_delta	3.0	0				ytar	3e-05	0.1	refit_svd	1430	0.13246779332707453	0.3030008736404775	0.034106132916453015	0.034106132916453015
validation	foil_delta	3.0	0				ytar	0.0001	0.5	full_svd	1430	0.13062963146872977	0.30156661271290186	0.03390243339958932	0.03390243339958932
validation	foil_delta	3.0	0				ytar	0.0001	0.5	refit_svd	1430	0.12992038972699563	0.30486031553548376	0.0346450131087824	0.0346450131087824
validation	foil_delta	3.0	0				ytar	3e-05	0.5	full_svd	1430	0.13062963146872977	0.30156661271290186	0.03390243339958932	0.03390243339958932
validation	foil_delta	3.0	0				ytar	3e-05	0.5	refit_svd	1430	0.13423602082678326	0.309116295040245	0.035211417817653023	0.035211417817653023
validation	foil_delta	3.0	0				yptar	0.0001	0.1	full_svd	1430	0.8434495920729606	2.0260552259911293	1.4914196504715937	1.4914196504715937
validation	foil_delta	3.0	0				yptar	0.0001	0.1	refit_svd	1430	0.8448441440564851	2.044006138104919	1.504880105694027	1.504880105694027
validation	foil_delta	3.0	0				yptar	3e-05	0.1	full_svd	1430	0.8434495920729606	2.0260552259911293	1.4914196504715937	1.4914196504715937
validation	foil_delta	3.0	0				yptar	3e-05	0.1	refit_svd	1430	0.8334592362929145	2.0413285428361965	1.5011898010312832	1.5011898010312832
validation	foil_delta	3.0	0				yptar	0.0001	0.5	full_svd	1430	0.8434495920729606	2.0260552259911293	1.4914196504715937	1.4914196504715937
validation	foil_delta	3.0	0				yptar	0.0001	0.5	refit_svd	1430	0.8450317935836507	2.043912156471121	1.4863096842102792	1.4863096842102792
validation	foil_delta	3.0	0				yptar	3e-05	0.5	full_svd	1430	0.8434495920729606	2.0260552259911293	1.4914196504715937	1.4914196504715937
validation	foil_delta	3.0	0				yptar	3e-05	0.5	refit_svd	1430	0.8286560317943714	2.0640732865063267	1.4948615540966206	1.4948615540966206
validation	foil_delta	3.0	1				xptar	0.0001	0.1	full_svd	3189	1.220478151832953	2.861649308645508	3.006110269050529	3.006110269050529
validation	foil_delta	3.0	1				xptar	0.0001	0.1	refit_svd	3189	1.2506762583388982	2.8983198101780325	3.138219862322003	3.138219862322003
validation	foil_delta	3.0	1				xptar	3e-05	0.1	full_svd	3189	1.220478151832953	2.861649308645508	3.006110269050529	3.006110269050529
validation	foil_delta	3.0	1				xptar	3e-05	0.1	refit_svd	3189	1.2469364416237139	2.8700146231782644	3.0494439104039155	3.0494439104039155
validation	foil_delta	3.0	1				xptar	0.0001	0.5	full_svd	3189	1.220478151832953	2.861649308645508	3.006110269050529	3.006110269050529
validation	foil_delta	3.0	1				xptar	0.0001	0.5	refit_svd	3189	1.3686108324302837	3.2702249112018187	3.917759251700859	3.917759251700859
validation	foil_delta	3.0	1				xptar	3e-05	0.5	full_svd	3189	1.220478151832953	2.861649308645508	3.006110269050529	3.006110269050529
validation	foil_delta	3.0	1				xptar	3e-05	0.5	refit_svd	3189	1.273797879034151	3.055966665094732	3.361301129551674	3.361301129551674
validation	foil_delta	3.0	1				ytar	0.0001	0.1	full_svd	3189	0.1302669177022703	0.28293353156638706	0.02992819909887588	0.02992819909887588
validation	foil_delta	3.0	1				ytar	0.0001	0.1	refit_svd	3189	0.13054104759487015	0.2838073408729171	0.03001150051382298	0.03001150051382298
validation	foil_delta	3.0	1				ytar	3e-05	0.1	full_svd	3189	0.1302669177022703	0.28293353156638706	0.02992819909887588	0.02992819909887588
validation	foil_delta	3.0	1				ytar	3e-05	0.1	refit_svd	3189	0.12978875237575435	0.2825373242844571	0.029906363753685702	0.029906363753685702
validation	foil_delta	3.0	1				ytar	0.0001	0.5	full_svd	3189	0.1302669177022703	0.28293353156638706	0.02992819909887588	0.02992819909887588
validation	foil_delta	3.0	1				ytar	0.0001	0.5	refit_svd	3189	0.12985346182727817	0.2826057515652777	0.03005406923199844	0.03005406923199844
validation	foil_delta	3.0	1				ytar	3e-05	0.5	full_svd	3189	0.1302669177022703	0.28293353156638706	0.02992819909887588	0.02992819909887588
validation	foil_delta	3.0	1				ytar	3e-05	0.5	refit_svd	3189	0.12938192286046027	0.28607397354461994	0.030385575676799868	0.030385575676799868
validation	foil_delta	3.0	1				yptar	0.0001	0.1	full_svd	3189	0.879464930978905	2.0282151401347224	1.4951744448732132	1.4951744448732132
validation	foil_delta	3.0	1				yptar	0.0001	0.1	refit_svd	3189	0.8762554402721393	2.043939161780232	1.497758422350659	1.497758422350659
validation	foil_delta	3.0	1				yptar	3e-05	0.1	full_svd	3189	0.879464930978905	2.0282151401347224	1.4951744448732132	1.4951744448732132
validation	foil_delta	3.0	1				yptar	3e-05	0.1	refit_svd	3189	0.8782468009685095	2.034343815085832	1.5005980904934244	1.5005980904934244
validation	foil_delta	3.0	1				yptar	0.0001	0.5	full_svd	3189	0.879464930978905	2.0282151401347224	1.4951744448732132	1.4951744448732132
validation	foil_delta	3.0	1				yptar	0.0001	0.5	refit_svd	3189	0.8694682226110537	2.0275447352266416	1.4981189212724346	1.4981189212724346
validation	foil_delta	3.0	1				yptar	3e-05	0.5	full_svd	3189	0.879464930978905	2.0282151401347224	1.4951744448732132	1.4951744448732132
validation	foil_delta	3.0	1				yptar	3e-05	0.5	refit_svd	3189	0.8744454321278254	2.044784460995999	1.5018624693077236	1.5018624693077236
validation	foil_delta	3.0	2				xptar	0.0001	0.1	full_svd	4547	1.0196212793261403	2.3800016281373026	2.0863240595550385	2.0863240595550385
validation	foil_delta	3.0	2				xptar	0.0001	0.1	refit_svd	4547	1.0397527561170836	2.420168630480366	2.1817717646336097	2.1817717646336097
validation	foil_delta	3.0	2				xptar	3e-05	0.1	full_svd	4547	1.0196212793261403	2.3800016281373026	2.0863240595550385	2.0863240595550385
validation	foil_delta	3.0	2				xptar	3e-05	0.1	refit_svd	4547	1.0333335678445839	2.3872149281108785	2.1146710148400856	2.1146710148400856
validation	foil_delta	3.0	2				xptar	0.0001	0.5	full_svd	4547	1.0196212793261403	2.3800016281373026	2.0863240595550385	2.0863240595550385
validation	foil_delta	3.0	2				xptar	0.0001	0.5	refit_svd	4547	1.1516398807189034	2.675189613832063	2.648439174285836	2.648439174285836
validation	foil_delta	3.0	2				xptar	3e-05	0.5	full_svd	4547	1.0196212793261403	2.3800016281373026	2.0863240595550385	2.0863240595550385
validation	foil_delta	3.0	2				xptar	3e-05	0.5	refit_svd	4547	1.0702629658849874	2.5271489159692297	2.3199075977471795	2.3199075977471795
validation	foil_delta	3.0	2				ytar	0.0001	0.1	full_svd	4547	0.08220896744253843	0.1924188052381531	0.013524408722750946	0.013524408722750946
validation	foil_delta	3.0	2				ytar	0.0001	0.1	refit_svd	4547	0.0822164719863054	0.19236664005790216	0.013521638056497554	0.013521638056497554
validation	foil_delta	3.0	2				ytar	3e-05	0.1	full_svd	4547	0.08220896744253843	0.1924188052381531	0.013524408722750946	0.013524408722750946
validation	foil_delta	3.0	2				ytar	3e-05	0.1	refit_svd	4547	0.08300230696942704	0.19196754989926965	0.013517911123532813	0.013517911123532813
validation	foil_delta	3.0	2				ytar	0.0001	0.5	full_svd	4547	0.08220896744253843	0.1924188052381531	0.013524408722750946	0.013524408722750946
validation	foil_delta	3.0	2				ytar	0.0001	0.5	refit_svd	4547	0.08165073187721113	0.19107676693756653	0.01350585779065687	0.01350585779065687
validation	foil_delta	3.0	2				ytar	3e-05	0.5	full_svd	4547	0.08220896744253843	0.1924188052381531	0.013524408722750946	0.013524408722750946
validation	foil_delta	3.0	2				ytar	3e-05	0.5	refit_svd	4547	0.08284000149619371	0.19181689434487037	0.01360319860962529	0.01360319860962529
validation	foil_delta	3.0	2				yptar	0.0001	0.1	full_svd	4547	0.7585841305091691	1.7806097302726283	1.161128302744253	1.161128302744253
validation	foil_delta	3.0	2				yptar	0.0001	0.1	refit_svd	4547	0.758910642910303	1.7839436601737508	1.1652748124929029	1.1652748124929029
validation	foil_delta	3.0	2				yptar	3e-05	0.1	full_svd	4547	0.7585841305091691	1.7806097302726283	1.161128302744253	1.161128302744253
validation	foil_delta	3.0	2				yptar	3e-05	0.1	refit_svd	4547	0.7574864361472797	1.7906926265925223	1.1648195126334184	1.1648195126334184
validation	foil_delta	3.0	2				yptar	0.0001	0.5	full_svd	4547	0.7585841305091691	1.7806097302726283	1.161128302744253	1.161128302744253
validation	foil_delta	3.0	2				yptar	0.0001	0.5	refit_svd	4547	0.7595919260680872	1.7755092617116537	1.1633020346891898	1.1633020346891898
validation	foil_delta	3.0	2				yptar	3e-05	0.5	full_svd	4547	0.7585841305091691	1.7806097302726283	1.161128302744253	1.161128302744253
validation	foil_delta	3.0	2				yptar	3e-05	0.5	refit_svd	4547	0.7575948864583194	1.7842014895076295	1.173381541217735	1.173381541217735
validation	foil_delta	3.0	3				xptar	0.0001	0.1	full_svd	2858	0.9022918094739371	2.0805265590140167	1.6095285800400707	1.6095285800400707
validation	foil_delta	3.0	3				xptar	0.0001	0.1	refit_svd	2858	0.9164795549393301	2.144675954803439	1.6755937978498976	1.6755937978498976
validation	foil_delta	3.0	3				xptar	3e-05	0.1	full_svd	2858	0.9022918094739371	2.0805265590140167	1.6095285800400707	1.6095285800400707
validation	foil_delta	3.0	3				xptar	3e-05	0.1	refit_svd	2858	0.9014234272861528	2.1037624014967267	1.6284948608562846	1.6284948608562846
validation	foil_delta	3.0	3				xptar	0.0001	0.5	full_svd	2858	0.9022918094739371	2.0805265590140167	1.6095285800400707	1.6095285800400707
validation	foil_delta	3.0	3				xptar	0.0001	0.5	refit_svd	2858	0.9564484410664926	2.266995314312459	1.8795777839514565	1.8795777839514565
validation	foil_delta	3.0	3				xptar	3e-05	0.5	full_svd	2858	0.9022918094739371	2.0805265590140167	1.6095285800400707	1.6095285800400707
validation	foil_delta	3.0	3				xptar	3e-05	0.5	refit_svd	2858	0.9287609334601079	2.1759163481976644	1.7267384891255828	1.7267384891255828
validation	foil_delta	3.0	3				ytar	0.0001	0.1	full_svd	2858	0.06867745904604822	0.1530012232232813	0.00876828547967816	0.00876828547967816
validation	foil_delta	3.0	3				ytar	0.0001	0.1	refit_svd	2858	0.06854469618376717	0.1519073464619253	0.008782814264344515	0.008782814264344515
validation	foil_delta	3.0	3				ytar	3e-05	0.1	full_svd	2858	0.06867745904604822	0.1530012232232813	0.00876828547967816	0.00876828547967816
validation	foil_delta	3.0	3				ytar	3e-05	0.1	refit_svd	2858	0.06852269021416771	0.1535025458460243	0.008792418590146501	0.008792418590146501
validation	foil_delta	3.0	3				ytar	0.0001	0.5	full_svd	2858	0.06867745904604822	0.1530012232232813	0.00876828547967816	0.00876828547967816
validation	foil_delta	3.0	3				ytar	0.0001	0.5	refit_svd	2858	0.0702506073225515	0.154010320486867	0.009014003860728769	0.009014003860728769
validation	foil_delta	3.0	3				ytar	3e-05	0.5	full_svd	2858	0.06867745904604822	0.1530012232232813	0.00876828547967816	0.00876828547967816
validation	foil_delta	3.0	3				ytar	3e-05	0.5	refit_svd	2858	0.06790044864485892	0.15324449106175894	0.008838766825671383	0.008838766825671383
validation	foil_delta	3.0	3				yptar	0.0001	0.1	full_svd	2858	0.6509836894267576	1.5084488430923373	0.851678022109202	0.851678022109202
validation	foil_delta	3.0	3				yptar	0.0001	0.1	refit_svd	2858	0.6513048413139595	1.5034049230152822	0.8494026261573033	0.8494026261573033
validation	foil_delta	3.0	3				yptar	3e-05	0.1	full_svd	2858	0.6509836894267576	1.5084488430923373	0.851678022109202	0.851678022109202
validation	foil_delta	3.0	3				yptar	3e-05	0.1	refit_svd	2858	0.6492975958629901	1.5129227324282835	0.8420903303247894	0.8420903303247894
validation	foil_delta	3.0	3				yptar	0.0001	0.5	full_svd	2858	0.6509836894267576	1.5084488430923373	0.851678022109202	0.851678022109202
validation	foil_delta	3.0	3				yptar	0.0001	0.5	refit_svd	2858	0.645978951353847	1.5065583374812834	0.8674233943241016	0.8674233943241016
validation	foil_delta	3.0	3				yptar	3e-05	0.5	full_svd	2858	0.6509836894267576	1.5084488430923373	0.851678022109202	0.851678022109202
validation	foil_delta	3.0	3				yptar	3e-05	0.5	refit_svd	2858	0.6457540898635858	1.5166689754612814	0.8572024165705036	0.8572024165705036
validation	foil_delta	3.0	4				xptar	0.0001	0.1	full_svd	1683	0.8750078912827635	2.0676272652444747	1.5233482745770552	1.5233482745770552
validation	foil_delta	3.0	4				xptar	0.0001	0.1	refit_svd	1683	0.8993391147040231	2.0609267064450916	1.5918951879196428	1.5918951879196428
validation	foil_delta	3.0	4				xptar	3e-05	0.1	full_svd	1683	0.8750078912827635	2.0676272652444747	1.5233482745770552	1.5233482745770552
validation	foil_delta	3.0	4				xptar	3e-05	0.1	refit_svd	1683	0.8710047964143597	2.036405880886294	1.5453650057041854	1.5453650057041854
validation	foil_delta	3.0	4				xptar	0.0001	0.5	full_svd	1683	0.8750078912827635	2.0676272652444747	1.5233482745770552	1.5233482745770552
validation	foil_delta	3.0	4				xptar	0.0001	0.5	refit_svd	1683	0.8994766267748731	2.232542904240837	1.7610095353716493	1.7610095353716493
validation	foil_delta	3.0	4				xptar	3e-05	0.5	full_svd	1683	0.8750078912827635	2.0676272652444747	1.5233482745770552	1.5233482745770552
validation	foil_delta	3.0	4				xptar	3e-05	0.5	refit_svd	1683	0.914330910933181	2.216989418365005	1.7346704421810772	1.7346704421810772
validation	foil_delta	3.0	4				ytar	0.0001	0.1	full_svd	1683	0.08976971180125236	0.20132072439941606	0.015288822289310215	0.015288822289310215
validation	foil_delta	3.0	4				ytar	0.0001	0.1	refit_svd	1683	0.08932423733408931	0.19978207753145003	0.015181844308321415	0.015181844308321415
validation	foil_delta	3.0	4				ytar	3e-05	0.1	full_svd	1683	0.08976971180125236	0.20132072439941606	0.015288822289310215	0.015288822289310215
validation	foil_delta	3.0	4				ytar	3e-05	0.1	refit_svd	1683	0.0905383168719672	0.20256060936804848	0.015443249652897817	0.015443249652897817
validation	foil_delta	3.0	4				ytar	0.0001	0.5	full_svd	1683	0.08976971180125236	0.20132072439941606	0.015288822289310215	0.015288822289310215
validation	foil_delta	3.0	4				ytar	0.0001	0.5	refit_svd	1683	0.08929911728287514	0.20390871109614095	0.015607869832489374	0.015607869832489374
validation	foil_delta	3.0	4				ytar	3e-05	0.5	full_svd	1683	0.08976971180125236	0.20132072439941606	0.015288822289310215	0.015288822289310215
validation	foil_delta	3.0	4				ytar	3e-05	0.5	refit_svd	1683	0.08883522102643271	0.2016553882496299	0.015368518222114625	0.015368518222114625
validation	foil_delta	3.0	4				yptar	0.0001	0.1	full_svd	1683	0.5879830546781789	1.4094086176234883	0.7330543595656173	0.7330543595656173
validation	foil_delta	3.0	4				yptar	0.0001	0.1	refit_svd	1683	0.5921681819562822	1.4434774552788026	0.7386067140414793	0.7386067140414793
validation	foil_delta	3.0	4				yptar	3e-05	0.1	full_svd	1683	0.5879830546781789	1.4094086176234883	0.7330543595656173	0.7330543595656173
validation	foil_delta	3.0	4				yptar	3e-05	0.1	refit_svd	1683	0.5762623263437052	1.420444700375909	0.7266204267506222	0.7266204267506222
validation	foil_delta	3.0	4				yptar	0.0001	0.5	full_svd	1683	0.5879830546781789	1.4094086176234883	0.7330543595656173	0.7330543595656173
validation	foil_delta	3.0	4				yptar	0.0001	0.5	refit_svd	1683	0.6033172325881908	1.4689886203175397	0.7769578623266571	0.7769578623266571
validation	foil_delta	3.0	4				yptar	3e-05	0.5	full_svd	1683	0.5879830546781789	1.4094086176234883	0.7330543595656173	0.7330543595656173
validation	foil_delta	3.0	4				yptar	3e-05	0.5	refit_svd	1683	0.5983162833514202	1.439980276056895	0.7608885388628885	0.7608885388628885
validation	foil_delta	8.0	0				xptar	0.0001	0.1	full_svd	2742	1.2929843008590196	3.0166348024938014	3.5229911882076013	3.5229911882076013
validation	foil_delta	8.0	0				xptar	0.0001	0.1	refit_svd	2742	1.3230043769636795	3.127993837905735	3.783708667107612	3.783708667107612
validation	foil_delta	8.0	0				xptar	3e-05	0.1	full_svd	2742	1.2929843008590196	3.0166348024938014	3.5229911882076013	3.5229911882076013
validation	foil_delta	8.0	0				xptar	3e-05	0.1	refit_svd	2742	1.2925340621165113	3.05412776108951	3.564268352817926	3.564268352817926
validation	foil_delta	8.0	0				xptar	0.0001	0.5	full_svd	2742	1.2929843008590196	3.0166348024938014	3.5229911882076013	3.5229911882076013
validation	foil_delta	8.0	0				xptar	0.0001	0.5	refit_svd	2742	1.6995869462946116	4.503954036113968	8.784081486495126	8.784081486495126
validation	foil_delta	8.0	0				xptar	3e-05	0.5	full_svd	2742	1.2929843008590196	3.0166348024938014	3.5229911882076013	3.5229911882076013
validation	foil_delta	8.0	0				xptar	3e-05	0.5	refit_svd	2742	1.3775810786903728	3.4183458429528395	4.643749735876318	4.643749735876318
validation	foil_delta	8.0	0				ytar	0.0001	0.1	full_svd	2742	0.15885076504407608	0.3621001660526103	0.04776936262372467	0.04776936262372467
validation	foil_delta	8.0	0				ytar	0.0001	0.1	refit_svd	2742	0.159169121964778	0.37113106557197284	0.04976334555206113	0.04976334555206113
validation	foil_delta	8.0	0				ytar	3e-05	0.1	full_svd	2742	0.15885076504407608	0.3621001660526103	0.04776936262372467	0.04776936262372467
validation	foil_delta	8.0	0				ytar	3e-05	0.1	refit_svd	2742	0.15827263711017392	0.3658761303260155	0.048843422240598476	0.048843422240598476
validation	foil_delta	8.0	0				ytar	0.0001	0.5	full_svd	2742	0.15885076504407608	0.3621001660526103	0.04776936262372467	0.04776936262372467
validation	foil_delta	8.0	0				ytar	0.0001	0.5	refit_svd	2742	0.16790769315397489	0.3791341761205273	0.05316789641604797	0.05316789641604797
validation	foil_delta	8.0	0				ytar	3e-05	0.5	full_svd	2742	0.15885076504407608	0.3621001660526103	0.04776936262372467	0.04776936262372467
validation	foil_delta	8.0	0				ytar	3e-05	0.5	refit_svd	2742	0.16437346857449608	0.3769653708817916	0.052402586723914325	0.052402586723914325
validation	foil_delta	8.0	0				yptar	0.0001	0.1	full_svd	2742	0.9563893927893945	2.2402548645371154	1.8544920557544398	1.8544920557544398
validation	foil_delta	8.0	0				yptar	0.0001	0.1	refit_svd	2742	0.9733666946327868	2.2829884267279774	1.9120889418310296	1.9120889418310296
validation	foil_delta	8.0	0				yptar	3e-05	0.1	full_svd	2742	0.9563893927893945	2.2402548645371154	1.8544920557544398	1.8544920557544398
validation	foil_delta	8.0	0				yptar	3e-05	0.1	refit_svd	2742	0.9642378335570652	2.2781616658719246	1.8988325938590858	1.8988325938590858
validation	foil_delta	8.0	0				yptar	0.0001	0.5	full_svd	2742	0.9563893927893945	2.2402548645371154	1.8544920557544398	1.8544920557544398
validation	foil_delta	8.0	0				yptar	0.0001	0.5	refit_svd	2742	0.9624791262736319	2.322967261043578	1.9570788918921498	1.9570788918921498
validation	foil_delta	8.0	0				yptar	3e-05	0.5	full_svd	2742	0.9563893927893945	2.2402548645371154	1.8544920557544398	1.8544920557544398
validation	foil_delta	8.0	0				yptar	3e-05	0.5	refit_svd	2742	0.9654668974645106	2.304726422987112	1.93826748052788	1.93826748052788
validation	foil_delta	8.0	1				xptar	0.0001	0.1	full_svd	2741	1.0879784118769873	2.539390507905005	2.4184917905843983	2.4184917905843983
validation	foil_delta	8.0	1				xptar	0.0001	0.1	refit_svd	2741	1.1036144210329475	2.58642873880318	2.5105835672672296	2.5105835672672296
validation	foil_delta	8.0	1				xptar	3e-05	0.1	full_svd	2741	1.0879784118769873	2.539390507905005	2.4184917905843983	2.4184917905843983
validation	foil_delta	8.0	1				xptar	3e-05	0.1	refit_svd	2741	1.0866686777390444	2.5623090545987064	2.4662189695510555	2.4662189695510555
validation	foil_delta	8.0	1				xptar	0.0001	0.5	full_svd	2741	1.0879784118769873	2.539390507905005	2.4184917905843983	2.4184917905843983
validation	foil_delta	8.0	1				xptar	0.0001	0.5	refit_svd	2741	1.382624902759852	3.429044102429356	4.731545226449204	4.731545226449204
validation	foil_delta	8.0	1				xptar	3e-05	0.5	full_svd	2741	1.0879784118769873	2.539390507905005	2.4184917905843983	2.4184917905843983
validation	foil_delta	8.0	1				xptar	3e-05	0.5	refit_svd	2741	1.1413783451774788	2.7404733027267536	2.8687563548061914	2.8687563548061914
validation	foil_delta	8.0	1				ytar	0.0001	0.1	full_svd	2741	0.12784847604487315	0.311031414876135	0.03501450033389049	0.03501450033389049
validation	foil_delta	8.0	1				ytar	0.0001	0.1	refit_svd	2741	0.12994835828689394	0.31348991354105077	0.03598458328214572	0.03598458328214572
validation	foil_delta	8.0	1				ytar	3e-05	0.1	full_svd	2741	0.12784847604487315	0.311031414876135	0.03501450033389049	0.03501450033389049
validation	foil_delta	8.0	1				ytar	3e-05	0.1	refit_svd	2741	0.12951881435359272	0.313116631240941	0.035553738906292924	0.035553738906292924
validation	foil_delta	8.0	1				ytar	0.0001	0.5	full_svd	2741	0.12784847604487315	0.311031414876135	0.03501450033389049	0.03501450033389049
validation	foil_delta	8.0	1				ytar	0.0001	0.5	refit_svd	2741	0.13091950799117916	0.3192019953688953	0.03690545716848824	0.03690545716848824
validation	foil_delta	8.0	1				ytar	3e-05	0.5	full_svd	2741	0.12784847604487315	0.311031414876135	0.03501450033389049	0.03501450033389049
validation	foil_delta	8.0	1				ytar	3e-05	0.5	refit_svd	2741	0.13341434267024124	0.3178607693911692	0.037074944679221025	0.037074944679221025
validation	foil_delta	8.0	1				yptar	0.0001	0.1	full_svd	2741	0.9169754288839531	2.117187772372669	1.734294738513947	1.734294738513947
validation	foil_delta	8.0	1				yptar	0.0001	0.1	refit_svd	2741	0.9154030477916859	2.126626997880107	1.7463193071065897	1.7463193071065897
validation	foil_delta	8.0	1				yptar	3e-05	0.1	full_svd	2741	0.9169754288839531	2.117187772372669	1.734294738513947	1.734294738513947
validation	foil_delta	8.0	1				yptar	3e-05	0.1	refit_svd	2741	0.9158989671199246	2.112217554559759	1.7468010796040254	1.7468010796040254
validation	foil_delta	8.0	1				yptar	0.0001	0.5	full_svd	2741	0.9169754288839531	2.117187772372669	1.734294738513947	1.734294738513947
validation	foil_delta	8.0	1				yptar	0.0001	0.5	refit_svd	2741	0.9157914250222144	2.1464735191336333	1.7491307254177515	1.7491307254177515
validation	foil_delta	8.0	1				yptar	3e-05	0.5	full_svd	2741	0.9169754288839531	2.117187772372669	1.734294738513947	1.734294738513947
validation	foil_delta	8.0	1				yptar	3e-05	0.5	refit_svd	2741	0.9205619866820037	2.125947679188854	1.756974498157024	1.756974498157024
validation	foil_delta	8.0	2				xptar	0.0001	0.1	full_svd	2742	0.9570929609337524	2.238641112581289	1.8810156882291804	1.8810156882291804
validation	foil_delta	8.0	2				xptar	0.0001	0.1	refit_svd	2742	1.0214500302635001	2.377329363146835	2.0986591572281106	2.0986591572281106
validation	foil_delta	8.0	2				xptar	3e-05	0.1	full_svd	2742	0.9570929609337524	2.238641112581289	1.8810156882291804	1.8810156882291804
validation	foil_delta	8.0	2				xptar	3e-05	0.1	refit_svd	2742	0.989854994581249	2.2618731945939032	1.9301359749626736	1.9301359749626736
validation	foil_delta	8.0	2				xptar	0.0001	0.5	full_svd	2742	0.9570929609337524	2.238641112581289	1.8810156882291804	1.8810156882291804
validation	foil_delta	8.0	2				xptar	0.0001	0.5	refit_svd	2742	1.167907853578329	2.8656577114253823	3.0983651171404096	3.0983651171404096
validation	foil_delta	8.0	2				xptar	3e-05	0.5	full_svd	2742	0.9570929609337524	2.238641112581289	1.8810156882291804	1.8810156882291804
validation	foil_delta	8.0	2				xptar	3e-05	0.5	refit_svd	2742	1.0813427264851105	2.549083275243899	2.4213402174513545	2.4213402174513545
validation	foil_delta	8.0	2				ytar	0.0001	0.1	full_svd	2742	0.08075146107033347	0.19986951152270607	0.015420645140068167	0.015420645140068167
validation	foil_delta	8.0	2				ytar	0.0001	0.1	refit_svd	2742	0.08238487449730549	0.20294400236637916	0.015674402880478496	0.015674402880478496
validation	foil_delta	8.0	2				ytar	3e-05	0.1	full_svd	2742	0.08075146107033347	0.19986951152270607	0.015420645140068167	0.015420645140068167
validation	foil_delta	8.0	2				ytar	3e-05	0.1	refit_svd	2742	0.08228571370690946	0.20120398682620363	0.0156702071332137	0.0156702071332137
validation	foil_delta	8.0	2				ytar	0.0001	0.5	full_svd	2742	0.08075146107033347	0.19986951152270607	0.015420645140068167	0.015420645140068167
validation	foil_delta	8.0	2				ytar	0.0001	0.5	refit_svd	2742	0.08583665610867094	0.20687229201138127	0.01659069993211326	0.01659069993211326
validation	foil_delta	8.0	2				ytar	3e-05	0.5	full_svd	2742	0.08075146107033347	0.19986951152270607	0.015420645140068167	0.015420645140068167
validation	foil_delta	8.0	2				ytar	3e-05	0.5	refit_svd	2742	0.08589541604912942	0.20474853675437346	0.01608441723687978	0.01608441723687978
validation	foil_delta	8.0	2				yptar	0.0001	0.1	full_svd	2742	0.7764518773380911	1.880623741994869	1.3094695507496006	1.3094695507496006
validation	foil_delta	8.0	2				yptar	0.0001	0.1	refit_svd	2742	0.7936070179535232	1.8906779411167391	1.3104977154559287	1.3104977154559287
validation	foil_delta	8.0	2				yptar	3e-05	0.1	full_svd	2742	0.7764518773380911	1.880623741994869	1.3094695507496006	1.3094695507496006
validation	foil_delta	8.0	2				yptar	3e-05	0.1	refit_svd	2742	0.7784433274102156	1.8760961812466772	1.3107166855421093	1.3107166855421093
validation	foil_delta	8.0	2				yptar	0.0001	0.5	full_svd	2742	0.7764518773380911	1.880623741994869	1.3094695507496006	1.3094695507496006
validation	foil_delta	8.0	2				yptar	0.0001	0.5	refit_svd	2742	0.7905546980787422	1.9369393782113908	1.3615137703592843	1.3615137703592843
validation	foil_delta	8.0	2				yptar	3e-05	0.5	full_svd	2742	0.7764518773380911	1.880623741994869	1.3094695507496006	1.3094695507496006
validation	foil_delta	8.0	2				yptar	3e-05	0.5	refit_svd	2742	0.7805340565547186	1.9015990240207084	1.3235457377520092	1.3235457377520092
validation	foil_delta	8.0	3				xptar	0.0001	0.1	full_svd	2741	0.9152621251328554	2.091546770217348	1.6254619399318277	1.6254619399318277
validation	foil_delta	8.0	3				xptar	0.0001	0.1	refit_svd	2741	0.9681986898771311	2.1535516140470183	1.8031923997977037	1.8031923997977037
validation	foil_delta	8.0	3				xptar	3e-05	0.1	full_svd	2741	0.9152621251328554	2.091546770217348	1.6254619399318277	1.6254619399318277
validation	foil_delta	8.0	3				xptar	3e-05	0.1	refit_svd	2741	0.9436835498324234	2.0962445665181075	1.6633274117913306	1.6633274117913306
validation	foil_delta	8.0	3				xptar	0.0001	0.5	full_svd	2741	0.9152621251328554	2.091546770217348	1.6254619399318277	1.6254619399318277
validation	foil_delta	8.0	3				xptar	0.0001	0.5	refit_svd	2741	1.0484338041666306	2.3631116486437715	2.129187261403868	2.129187261403868
validation	foil_delta	8.0	3				xptar	3e-05	0.5	full_svd	2741	0.9152621251328554	2.091546770217348	1.6254619399318277	1.6254619399318277
validation	foil_delta	8.0	3				xptar	3e-05	0.5	refit_svd	2741	0.9510860118120898	2.2140084732905296	1.8072469205097599	1.8072469205097599
validation	foil_delta	8.0	3				ytar	0.0001	0.1	full_svd	2741	0.06908862666517475	0.15831325467028853	0.00968633203359443	0.00968633203359443
validation	foil_delta	8.0	3				ytar	0.0001	0.1	refit_svd	2741	0.07147385498501892	0.1624209046997829	0.010000650114350538	0.010000650114350538
validation	foil_delta	8.0	3				ytar	3e-05	0.1	full_svd	2741	0.06908862666517475	0.15831325467028853	0.00968633203359443	0.00968633203359443
validation	foil_delta	8.0	3				ytar	3e-05	0.1	refit_svd	2741	0.07053190664505216	0.1619563653818901	0.009977209413014474	0.009977209413014474
