target	alpha	l1	fold	term	selected
ytar	3e-05	0.1	1	31110	False
ytar	3e-05	0.1	1	22110	True
ytar	3e-05	0.1	1	13110	True
ytar	3e-05	0.1	1	04110	True
ytar	3e-05	0.1	1	30210	True
ytar	3e-05	0.1	1	21210	True
ytar	3e-05	0.1	1	12210	True
ytar	3e-05	0.1	1	03210	True
ytar	3e-05	0.1	1	20310	True
ytar	3e-05	0.1	1	11310	False
ytar	3e-05	0.1	1	02310	True
ytar	3e-05	0.1	1	10410	True
ytar	3e-05	0.1	1	01410	True
ytar	3e-05	0.1	1	00510	True
ytar	3e-05	0.1	1	40020	True
ytar	3e-05	0.1	1	31020	False
ytar	3e-05	0.1	1	22020	True
ytar	3e-05	0.1	1	13020	False
ytar	3e-05	0.1	1	04020	True
ytar	3e-05	0.1	1	30120	True
ytar	3e-05	0.1	1	21120	False
ytar	3e-05	0.1	1	12120	True
ytar	3e-05	0.1	1	03120	False
ytar	3e-05	0.1	1	20220	True
ytar	3e-05	0.1	1	11220	False
ytar	3e-05	0.1	1	02220	False
ytar	3e-05	0.1	1	10320	True
ytar	3e-05	0.1	1	01320	True
ytar	3e-05	0.1	1	00420	True
ytar	3e-05	0.1	1	30030	True
ytar	3e-05	0.1	1	21030	False
ytar	3e-05	0.1	1	12030	True
ytar	3e-05	0.1	1	03030	True
ytar	3e-05	0.1	1	20130	False
ytar	3e-05	0.1	1	11130	False
ytar	3e-05	0.1	1	02130	False
ytar	3e-05	0.1	1	10230	True
ytar	3e-05	0.1	1	01230	True
ytar	3e-05	0.1	1	00330	True
ytar	3e-05	0.1	1	20040	True
ytar	3e-05	0.1	1	11040	True
ytar	3e-05	0.1	1	02040	True
ytar	3e-05	0.1	1	10140	False
ytar	3e-05	0.1	1	01140	True
ytar	3e-05	0.1	1	00240	False
ytar	3e-05	0.1	1	10050	False
ytar	3e-05	0.1	1	01050	True
ytar	3e-05	0.1	1	00150	True
ytar	3e-05	0.1	1	00060	True
ytar	0.0001	0.5	1	00000	True
ytar	0.0001	0.5	1	10000	True
ytar	0.0001	0.5	1	01000	True
ytar	0.0001	0.5	1	00100	True
ytar	0.0001	0.5	1	00010	True
ytar	0.0001	0.5	1	20000	True
ytar	0.0001	0.5	1	11000	False
ytar	0.0001	0.5	1	02000	True
ytar	0.0001	0.5	1	10100	True
ytar	0.0001	0.5	1	01100	True
ytar	0.0001	0.5	1	00200	True
ytar	0.0001	0.5	1	10010	True
ytar	0.0001	0.5	1	01010	True
ytar	0.0001	0.5	1	00110	True
ytar	0.0001	0.5	1	00020	True
ytar	0.0001	0.5	1	30000	True
ytar	0.0001	0.5	1	21000	False
ytar	0.0001	0.5	1	12000	True
ytar	0.0001	0.5	1	03000	False
ytar	0.0001	0.5	1	20100	True
ytar	0.0001	0.5	1	11100	True
ytar	0.0001	0.5	1	02100	True
ytar	0.0001	0.5	1	10200	True
ytar	0.0001	0.5	1	01200	False
ytar	0.0001	0.5	1	00300	True
ytar	0.0001	0.5	1	20010	True
ytar	0.0001	0.5	1	11010	True
ytar	0.0001	0.5	1	02010	True
ytar	0.0001	0.5	1	10110	True
ytar	0.0001	0.5	1	01110	True
ytar	0.0001	0.5	1	00210	True
ytar	0.0001	0.5	1	10020	True
ytar	0.0001	0.5	1	01020	True
ytar	0.0001	0.5	1	00120	True
ytar	0.0001	0.5	1	00030	True
ytar	0.0001	0.5	1	40000	True
ytar	0.0001	0.5	1	31000	True
ytar	0.0001	0.5	1	22000	False
ytar	0.0001	0.5	1	13000	False
ytar	0.0001	0.5	1	04000	True
ytar	0.0001	0.5	1	30100	True
ytar	0.0001	0.5	1	21100	True
ytar	0.0001	0.5	1	12100	False
ytar	0.0001	0.5	1	03100	True
ytar	0.0001	0.5	1	20200	True
ytar	0.0001	0.5	1	11200	False
ytar	0.0001	0.5	1	02200	True
ytar	0.0001	0.5	1	10300	False
ytar	0.0001	0.5	1	01300	True
ytar	0.0001	0.5	1	00400	True
ytar	0.0001	0.5	1	30010	True
ytar	0.0001	0.5	1	21010	True
ytar	0.0001	0.5	1	12010	True
ytar	0.0001	0.5	1	03010	True
ytar	0.0001	0.5	1	20110	False
ytar	0.0001	0.5	1	11110	True
ytar	0.0001	0.5	1	02110	True
ytar	0.0001	0.5	1	10210	True
ytar	0.0001	0.5	1	01210	True
ytar	0.0001	0.5	1	00310	False
ytar	0.0001	0.5	1	20020	True
ytar	0.0001	0.5	1	11020	True
ytar	0.0001	0.5	1	02020	True
ytar	0.0001	0.5	1	10120	True
ytar	0.0001	0.5	1	01120	False
ytar	0.0001	0.5	1	00220	True
ytar	0.0001	0.5	1	10030	True
ytar	0.0001	0.5	1	01030	True
ytar	0.0001	0.5	1	00130	True
ytar	0.0001	0.5	1	00040	False
ytar	0.0001	0.5	1	50000	True
ytar	0.0001	0.5	1	41000	False
ytar	0.0001	0.5	1	32000	False
ytar	0.0001	0.5	1	23000	False
ytar	0.0001	0.5	1	14000	True
ytar	0.0001	0.5	1	05000	False
ytar	0.0001	0.5	1	40100	True
ytar	0.0001	0.5	1	31100	False
ytar	0.0001	0.5	1	22100	False
ytar	0.0001	0.5	1	13100	False
ytar	0.0001	0.5	1	04100	True
ytar	0.0001	0.5	1	30200	True
ytar	0.0001	0.5	1	21200	True
ytar	0.0001	0.5	1	12200	True
ytar	0.0001	0.5	1	03200	False
ytar	0.0001	0.5	1	20300	False
ytar	0.0001	0.5	1	11300	False
ytar	0.0001	0.5	1	02300	True
ytar	0.0001	0.5	1	10400	False
ytar	0.0001	0.5	1	01400	True
ytar	0.0001	0.5	1	00500	True
ytar	0.0001	0.5	1	40010	True
ytar	0.0001	0.5	1	31010	True
ytar	0.0001	0.5	1	22010	True
ytar	0.0001	0.5	1	13010	True
ytar	0.0001	0.5	1	04010	False
ytar	0.0001	0.5	1	30110	True
ytar	0.0001	0.5	1	21110	False
ytar	0.0001	0.5	1	12110	False
ytar	0.0001	0.5	1	03110	True
ytar	0.0001	0.5	1	20210	False
ytar	0.0001	0.5	1	11210	False
ytar	0.0001	0.5	1	02210	True
ytar	0.0001	0.5	1	10310	False
ytar	0.0001	0.5	1	01310	True
ytar	0.0001	0.5	1	00410	True
ytar	0.0001	0.5	1	30020	False
ytar	0.0001	0.5	1	21020	False
ytar	0.0001	0.5	1	12020	True
ytar	0.0001	0.5	1	03020	False
ytar	0.0001	0.5	1	20120	False
ytar	0.0001	0.5	1	11120	False
ytar	0.0001	0.5	1	02120	False
ytar	0.0001	0.5	1	10220	False
ytar	0.0001	0.5	1	01220	True
ytar	0.0001	0.5	1	00320	False
ytar	0.0001	0.5	1	20030	False
ytar	0.0001	0.5	1	11030	True
ytar	0.0001	0.5	1	02030	True
ytar	0.0001	0.5	1	10130	False
ytar	0.0001	0.5	1	01130	False
ytar	0.0001	0.5	1	00230	False
ytar	0.0001	0.5	1	10040	False
ytar	0.0001	0.5	1	01040	False
ytar	0.0001	0.5	1	00140	True
ytar	0.0001	0.5	1	00050	False
ytar	0.0001	0.5	1	60000	True
ytar	0.0001	0.5	1	51000	False
ytar	0.0001	0.5	1	42000	False
ytar	0.0001	0.5	1	33000	True
ytar	0.0001	0.5	1	24000	False
ytar	0.0001	0.5	1	15000	False
ytar	0.0001	0.5	1	06000	True
ytar	0.0001	0.5	1	50100	True
ytar	0.0001	0.5	1	41100	False
ytar	0.0001	0.5	1	32100	False
ytar	0.0001	0.5	1	23100	True
ytar	0.0001	0.5	1	14100	False
ytar	0.0001	0.5	1	05100	False
ytar	0.0001	0.5	1	40200	False
ytar	0.0001	0.5	1	31200	False
ytar	0.0001	0.5	1	22200	False
ytar	0.0001	0.5	1	13200	False
ytar	0.0001	0.5	1	04200	True
ytar	0.0001	0.5	1	30300	False
ytar	0.0001	0.5	1	21300	False
ytar	0.0001	0.5	1	12300	False
ytar	0.0001	0.5	1	03300	False
ytar	0.0001	0.5	1	20400	False
ytar	0.0001	0.5	1	11400	False
ytar	0.0001	0.5	1	02400	True
ytar	0.0001	0.5	1	10500	True
ytar	0.0001	0.5	1	01500	True
ytar	0.0001	0.5	1	00600	False
ytar	0.0001	0.5	1	50010	False
ytar	0.0001	0.5	1	41010	False
ytar	0.0001	0.5	1	32010	True
ytar	0.0001	0.5	1	23010	True
ytar	0.0001	0.5	1	14010	False
ytar	0.0001	0.5	1	05010	True
ytar	0.0001	0.5	1	40110	True
ytar	0.0001	0.5	1	31110	False
ytar	0.0001	0.5	1	22110	False
ytar	0.0001	0.5	1	13110	True
ytar	0.0001	0.5	1	04110	True
ytar	0.0001	0.5	1	30210	True
ytar	0.0001	0.5	1	21210	False
ytar	0.0001	0.5	1	12210	True
ytar	0.0001	0.5	1	03210	True
ytar	0.0001	0.5	1	20310	True
ytar	0.0001	0.5	1	11310	False
ytar	0.0001	0.5	1	02310	False
ytar	0.0001	0.5	1	10410	False
ytar	0.0001	0.5	1	01410	False
ytar	0.0001	0.5	1	00510	False
ytar	0.0001	0.5	1	40020	True
ytar	0.0001	0.5	1	31020	False
ytar	0.0001	0.5	1	22020	False
ytar	0.0001	0.5	1	13020	False
ytar	0.0001	0.5	1	04020	False
ytar	0.0001	0.5	1	30120	False
ytar	0.0001	0.5	1	21120	False
ytar	0.0001	0.5	1	12120	False
ytar	0.0001	0.5	1	03120	False
ytar	0.0001	0.5	1	20220	False
ytar	0.0001	0.5	1	11220	False
ytar	0.0001	0.5	1	02220	False
ytar	0.0001	0.5	1	10320	False
ytar	0.0001	0.5	1	01320	False
ytar	0.0001	0.5	1	00420	True
ytar	0.0001	0.5	1	30030	False
ytar	0.0001	0.5	1	21030	False
ytar	0.0001	0.5	1	12030	False
ytar	0.0001	0.5	1	03030	True
ytar	0.0001	0.5	1	20130	False
ytar	0.0001	0.5	1	11130	False
ytar	0.0001	0.5	1	02130	False
ytar	0.0001	0.5	1	10230	True
ytar	0.0001	0.5	1	01230	True
ytar	0.0001	0.5	1	00330	True
ytar	0.0001	0.5	1	20040	True
ytar	0.0001	0.5	1	11040	True
ytar	0.0001	0.5	1	02040	False
ytar	0.0001	0.5	1	10140	True
ytar	0.0001	0.5	1	01140	False
ytar	0.0001	0.5	1	00240	False
ytar	0.0001	0.5	1	10050	True
ytar	0.0001	0.5	1	01050	True
ytar	0.0001	0.5	1	00150	False
ytar	0.0001	0.5	1	00060	False
ytar	3e-05	0.5	1	00000	True
ytar	3e-05	0.5	1	10000	True
ytar	3e-05	0.5	1	01000	True
ytar	3e-05	0.5	1	00100	True
ytar	3e-05	0.5	1	00010	True
ytar	3e-05	0.5	1	20000	True
ytar	3e-05	0.5	1	11000	True
ytar	3e-05	0.5	1	02000	True
ytar	3e-05	0.5	1	10100	True
ytar	3e-05	0.5	1	01100	True
ytar	3e-05	0.5	1	00200	True
ytar	3e-05	0.5	1	10010	True
ytar	3e-05	0.5	1	01010	True
ytar	3e-05	0.5	1	00110	False
ytar	3e-05	0.5	1	00020	True
ytar	3e-05	0.5	1	30000	True
ytar	3e-05	0.5	1	21000	True
ytar	3e-05	0.5	1	12000	True
ytar	3e-05	0.5	1	03000	True
ytar	3e-05	0.5	1	20100	True
ytar	3e-05	0.5	1	11100	True
ytar	3e-05	0.5	1	02100	True
ytar	3e-05	0.5	1	10200	True
ytar	3e-05	0.5	1	01200	True
ytar	3e-05	0.5	1	00300	True
ytar	3e-05	0.5	1	20010	True
ytar	3e-05	0.5	1	11010	True
ytar	3e-05	0.5	1	02010	True
ytar	3e-05	0.5	1	10110	True
ytar	3e-05	0.5	1	01110	True
ytar	3e-05	0.5	1	00210	True
ytar	3e-05	0.5	1	10020	True
ytar	3e-05	0.5	1	01020	True
ytar	3e-05	0.5	1	00120	True
ytar	3e-05	0.5	1	00030	True
ytar	3e-05	0.5	1	40000	True
ytar	3e-05	0.5	1	31000	False
ytar	3e-05	0.5	1	22000	True
ytar	3e-05	0.5	1	13000	False
ytar	3e-05	0.5	1	04000	False
ytar	3e-05	0.5	1	30100	True
ytar	3e-05	0.5	1	21100	True
ytar	3e-05	0.5	1	12100	True
ytar	3e-05	0.5	1	03100	True
ytar	3e-05	0.5	1	20200	True
ytar	3e-05	0.5	1	11200	False
ytar	3e-05	0.5	1	02200	True
ytar	3e-05	0.5	1	10300	True
ytar	3e-05	0.5	1	01300	True
ytar	3e-05	0.5	1	00400	True
ytar	3e-05	0.5	1	30010	True
ytar	3e-05	0.5	1	21010	True
ytar	3e-05	0.5	1	12010	True
ytar	3e-05	0.5	1	03010	True
ytar	3e-05	0.5	1	20110	False
ytar	3e-05	0.5	1	11110	True
ytar	3e-05	0.5	1	02110	True
ytar	3e-05	0.5	1	10210	False
ytar	3e-05	0.5	1	01210	True
ytar	3e-05	0.5	1	00310	False
ytar	3e-05	0.5	1	20020	True
ytar	3e-05	0.5	1	11020	True
ytar	3e-05	0.5	1	02020	True
ytar	3e-05	0.5	1	10120	True
ytar	3e-05	0.5	1	01120	True
ytar	3e-05	0.5	1	00220	True
ytar	3e-05	0.5	1	10030	True
ytar	3e-05	0.5	1	01030	True
ytar	3e-05	0.5	1	00130	True
ytar	3e-05	0.5	1	00040	False
ytar	3e-05	0.5	1	50000	True
ytar	3e-05	0.5	1	41000	True
ytar	3e-05	0.5	1	32000	False
ytar	3e-05	0.5	1	23000	False
ytar	3e-05	0.5	1	14000	True
ytar	3e-05	0.5	1	05000	True
ytar	3e-05	0.5	1	40100	True
ytar	3e-05	0.5	1	31100	True
ytar	3e-05	0.5	1	22100	False
ytar	3e-05	0.5	1	13100	True
ytar	3e-05	0.5	1	04100	True
ytar	3e-05	0.5	1	30200	True
ytar	3e-05	0.5	1	21200	True
ytar	3e-05	0.5	1	12200	True
ytar	3e-05	0.5	1	03200	True
ytar	3e-05	0.5	1	20300	False
ytar	3e-05	0.5	1	11300	False
ytar	3e-05	0.5	1	02300	True
ytar	3e-05	0.5	1	10400	False
ytar	3e-05	0.5	1	01400	True
ytar	3e-05	0.5	1	00500	True
ytar	3e-05	0.5	1	40010	True
ytar	3e-05	0.5	1	31010	True
ytar	3e-05	0.5	1	22010	True
ytar	3e-05	0.5	1	13010	False
ytar	3e-05	0.5	1	04010	True
ytar	3e-05	0.5	1	30110	True
ytar	3e-05	0.5	1	21110	False
ytar	3e-05	0.5	1	12110	True
ytar	3e-05	0.5	1	03110	True
ytar	3e-05	0.5	1	20210	True
ytar	3e-05	0.5	1	11210	False
ytar	3e-05	0.5	1	02210	True
ytar	3e-05	0.5	1	10310	False
ytar	3e-05	0.5	1	01310	True
ytar	3e-05	0.5	1	00410	False
ytar	3e-05	0.5	1	30020	False
ytar	3e-05	0.5	1	21020	True
ytar	3e-05	0.5	1	12020	True
ytar	3e-05	0.5	1	03020	False
ytar	3e-05	0.5	1	20120	False
ytar	3e-05	0.5	1	11120	False
ytar	3e-05	0.5	1	02120	False
ytar	3e-05	0.5	1	10220	False
ytar	3e-05	0.5	1	01220	False
ytar	3e-05	0.5	1	00320	False
ytar	3e-05	0.5	1	20030	False
ytar	3e-05	0.5	1	11030	True
ytar	3e-05	0.5	1	02030	True
ytar	3e-05	0.5	1	10130	False
ytar	3e-05	0.5	1	01130	False
ytar	3e-05	0.5	1	00230	False
ytar	3e-05	0.5	1	10040	True
ytar	3e-05	0.5	1	01040	False
ytar	3e-05	0.5	1	00140	True
ytar	3e-05	0.5	1	00050	True
ytar	3e-05	0.5	1	60000	True
ytar	3e-05	0.5	1	51000	False
ytar	3e-05	0.5	1	42000	True
ytar	3e-05	0.5	1	33000	True
ytar	3e-05	0.5	1	24000	False
ytar	3e-05	0.5	1	15000	False
ytar	3e-05	0.5	1	06000	True
ytar	3e-05	0.5	1	50100	False
ytar	3e-05	0.5	1	41100	True
ytar	3e-05	0.5	1	32100	False
ytar	3e-05	0.5	1	23100	True
ytar	3e-05	0.5	1	14100	True
ytar	3e-05	0.5	1	05100	True
ytar	3e-05	0.5	1	40200	True
ytar	3e-05	0.5	1	31200	False
ytar	3e-05	0.5	1	22200	False
ytar	3e-05	0.5	1	13200	False
ytar	3e-05	0.5	1	04200	True
ytar	3e-05	0.5	1	30300	True
ytar	3e-05	0.5	1	21300	False
ytar	3e-05	0.5	1	12300	True
ytar	3e-05	0.5	1	03300	False
ytar	3e-05	0.5	1	20400	True
ytar	3e-05	0.5	1	11400	True
ytar	3e-05	0.5	1	02400	False
ytar	3e-05	0.5	1	10500	True
ytar	3e-05	0.5	1	01500	True
ytar	3e-05	0.5	1	00600	True
ytar	3e-05	0.5	1	50010	True
ytar	3e-05	0.5	1	41010	False
ytar	3e-05	0.5	1	32010	True
ytar	3e-05	0.5	1	23010	False
ytar	3e-05	0.5	1	14010	False
ytar	3e-05	0.5	1	05010	True
ytar	3e-05	0.5	1	40110	True
ytar	3e-05	0.5	1	31110	False
ytar	3e-05	0.5	1	22110	False
ytar	3e-05	0.5	1	13110	True
ytar	3e-05	0.5	1	04110	True
ytar	3e-05	0.5	1	30210	True
ytar	3e-05	0.5	1	21210	True
ytar	3e-05	0.5	1	12210	False
ytar	3e-05	0.5	1	03210	True
ytar	3e-05	0.5	1	20310	True
ytar	3e-05	0.5	1	11310	False
ytar	3e-05	0.5	1	02310	False
ytar	3e-05	0.5	1	10410	False
ytar	3e-05	0.5	1	01410	True
ytar	3e-05	0.5	1	00510	False
ytar	3e-05	0.5	1	40020	True
ytar	3e-05	0.5	1	31020	False
ytar	3e-05	0.5	1	22020	False
ytar	3e-05	0.5	1	13020	False
ytar	3e-05	0.5	1	04020	False
ytar	3e-05	0.5	1	30120	False
ytar	3e-05	0.5	1	21120	False
ytar	3e-05	0.5	1	12120	True
ytar	3e-05	0.5	1	03120	False
ytar	3e-05	0.5	1	20220	True
ytar	3e-05	0.5	1	11220	False
ytar	3e-05	0.5	1	02220	False
ytar	3e-05	0.5	1	10320	True
ytar	3e-05	0.5	1	01320	False
ytar	3e-05	0.5	1	00420	True
ytar	3e-05	0.5	1	30030	True
ytar	3e-05	0.5	1	21030	False
ytar	3e-05	0.5	1	12030	False
ytar	3e-05	0.5	1	03030	True
ytar	3e-05	0.5	1	20130	False
ytar	3e-05	0.5	1	11130	False
ytar	3e-05	0.5	1	02130	False
ytar	3e-05	0.5	1	10230	True
ytar	3e-05	0.5	1	01230	False
ytar	3e-05	0.5	1	00330	True
ytar	3e-05	0.5	1	20040	False
ytar	3e-05	0.5	1	11040	True
ytar	3e-05	0.5	1	02040	False
ytar	3e-05	0.5	1	10140	False
ytar	3e-05	0.5	1	01140	False
ytar	3e-05	0.5	1	00240	False
ytar	3e-05	0.5	1	10050	False
ytar	3e-05	0.5	1	01050	True
ytar	3e-05	0.5	1	00150	False
ytar	3e-05	0.5	1	00060	False
yptar	0.0001	0.1	1	00000	True
yptar	0.0001	0.1	1	10000	True
yptar	0.0001	0.1	1	01000	True
yptar	0.0001	0.1	1	00100	True
yptar	0.0001	0.1	1	00010	True
yptar	0.0001	0.1	1	20000	True
yptar	0.0001	0.1	1	11000	True
yptar	0.0001	0.1	1	02000	True
yptar	0.0001	0.1	1	10100	True
yptar	0.0001	0.1	1	01100	True
yptar	0.0001	0.1	1	00200	True
yptar	0.0001	0.1	1	10010	True
yptar	0.0001	0.1	1	01010	True
yptar	0.0001	0.1	1	00110	True
yptar	0.0001	0.1	1	00020	True
yptar	0.0001	0.1	1	30000	True
yptar	0.0001	0.1	1	21000	True
yptar	0.0001	0.1	1	12000	True
yptar	0.0001	0.1	1	03000	False
yptar	0.0001	0.1	1	20100	True
yptar	0.0001	0.1	1	11100	True
yptar	0.0001	0.1	1	02100	True
yptar	0.0001	0.1	1	10200	True
yptar	0.0001	0.1	1	01200	True
yptar	0.0001	0.1	1	00300	True
yptar	0.0001	0.1	1	20010	True
yptar	0.0001	0.1	1	11010	True
yptar	0.0001	0.1	1	02010	True
yptar	0.0001	0.1	1	10110	False
yptar	0.0001	0.1	1	01110	True
yptar	0.0001	0.1	1	00210	True
yptar	0.0001	0.1	1	10020	True
yptar	0.0001	0.1	1	01020	True
yptar	0.0001	0.1	1	00120	True
yptar	0.0001	0.1	1	00030	True
yptar	0.0001	0.1	1	40000	True
yptar	0.0001	0.1	1	31000	False
yptar	0.0001	0.1	1	22000	False
yptar	0.0001	0.1	1	13000	True
yptar	0.0001	0.1	1	04000	True
yptar	0.0001	0.1	1	30100	True
yptar	0.0001	0.1	1	21100	True
yptar	0.0001	0.1	1	12100	True
yptar	0.0001	0.1	1	03100	True
yptar	0.0001	0.1	1	20200	True
yptar	0.0001	0.1	1	11200	False
yptar	0.0001	0.1	1	02200	False
yptar	0.0001	0.1	1	10300	False
yptar	0.0001	0.1	1	01300	True
yptar	0.0001	0.1	1	00400	True
yptar	0.0001	0.1	1	30010	True
yptar	0.0001	0.1	1	21010	False
yptar	0.0001	0.1	1	12010	True
yptar	0.0001	0.1	1	03010	True
yptar	0.0001	0.1	1	20110	False
yptar	0.0001	0.1	1	11110	True
yptar	0.0001	0.1	1	02110	True
yptar	0.0001	0.1	1	10210	True
yptar	0.0001	0.1	1	01210	True
yptar	0.0001	0.1	1	00310	False
yptar	0.0001	0.1	1	20020	False
yptar	0.0001	0.1	1	11020	True
yptar	0.0001	0.1	1	02020	True
yptar	0.0001	0.1	1	10120	True
yptar	0.0001	0.1	1	01120	True
yptar	0.0001	0.1	1	00220	True
yptar	0.0001	0.1	1	10030	True
yptar	0.0001	0.1	1	01030	True
yptar	0.0001	0.1	1	00130	True
yptar	0.0001	0.1	1	00040	True
yptar	0.0001	0.1	1	50000	True
yptar	0.0001	0.1	1	41000	False
yptar	0.0001	0.1	1	32000	True
yptar	0.0001	0.1	1	23000	False
yptar	0.0001	0.1	1	14000	True
yptar	0.0001	0.1	1	05000	True
yptar	0.0001	0.1	1	40100	True
yptar	0.0001	0.1	1	31100	False
yptar	0.0001	0.1	1	22100	False
yptar	0.0001	0.1	1	13100	True
yptar	0.0001	0.1	1	04100	True
yptar	0.0001	0.1	1	30200	True
yptar	0.0001	0.1	1	21200	False
yptar	0.0001	0.1	1	12200	False
yptar	0.0001	0.1	1	03200	False
yptar	0.0001	0.1	1	20300	False
yptar	0.0001	0.1	1	11300	False
yptar	0.0001	0.1	1	02300	True
yptar	0.0001	0.1	1	10400	False
yptar	0.0001	0.1	1	01400	True
yptar	0.0001	0.1	1	00500	True
yptar	0.0001	0.1	1	40010	True
yptar	0.0001	0.1	1	31010	True
yptar	0.0001	0.1	1	22010	True
yptar	0.0001	0.1	1	13010	True
yptar	0.0001	0.1	1	04010	False
yptar	0.0001	0.1	1	30110	True
yptar	0.0001	0.1	1	21110	False
yptar	0.0001	0.1	1	12110	False
yptar	0.0001	0.1	1	03110	True
yptar	0.0001	0.1	1	20210	False
yptar	0.0001	0.1	1	11210	False
yptar	0.0001	0.1	1	02210	False
yptar	0.0001	0.1	1	10310	False
yptar	0.0001	0.1	1	01310	True
yptar	0.0001	0.1	1	00410	False
yptar	0.0001	0.1	1	30020	True
yptar	0.0001	0.1	1	21020	False
yptar	0.0001	0.1	1	12020	False
yptar	0.0001	0.1	1	03020	False
yptar	0.0001	0.1	1	20120	True
yptar	0.0001	0.1	1	11120	True
yptar	0.0001	0.1	1	02120	False
yptar	0.0001	0.1	1	10220	False
yptar	0.0001	0.1	1	01220	True
yptar	0.0001	0.1	1	00320	True
yptar	0.0001	0.1	1	20030	False
yptar	0.0001	0.1	1	11030	True
yptar	0.0001	0.1	1	02030	True
yptar	0.0001	0.1	1	10130	False
yptar	0.0001	0.1	1	01130	True
yptar	0.0001	0.1	1	00230	False
yptar	0.0001	0.1	1	10040	True
yptar	0.0001	0.1	1	01040	False
yptar	0.0001	0.1	1	00140	True
yptar	0.0001	0.1	1	00050	False
yptar	0.0001	0.1	1	60000	True
yptar	0.0001	0.1	1	51000	False
yptar	0.0001	0.1	1	42000	True
yptar	0.0001	0.1	1	33000	True
yptar	0.0001	0.1	1	24000	False
yptar	0.0001	0.1	1	15000	False
yptar	0.0001	0.1	1	06000	False
yptar	0.0001	0.1	1	50100	True
yptar	0.0001	0.1	1	41100	False
yptar	0.0001	0.1	1	32100	True
yptar	0.0001	0.1	1	23100	True
yptar	0.0001	0.1	1	14100	True
yptar	0.0001	0.1	1	05100	True
yptar	0.0001	0.1	1	40200	True
yptar	0.0001	0.1	1	31200	False
yptar	0.0001	0.1	1	22200	False
yptar	0.0001	0.1	1	13200	False
yptar	0.0001	0.1	1	04200	True
yptar	0.0001	0.1	1	30300	False
yptar	0.0001	0.1	1	21300	False
yptar	0.0001	0.1	1	12300	True
yptar	0.0001	0.1	1	03300	False
yptar	0.0001	0.1	1	20400	False
yptar	0.0001	0.1	1	11400	False
yptar	0.0001	0.1	1	02400	True
yptar	0.0001	0.1	1	10500	True
yptar	0.0001	0.1	1	01500	True
yptar	0.0001	0.1	1	00600	True
yptar	0.0001	0.1	1	50010	True
yptar	0.0001	0.1	1	41010	False
yptar	0.0001	0.1	1	32010	True
yptar	0.0001	0.1	1	23010	True
yptar	0.0001	0.1	1	14010	True
yptar	0.0001	0.1	1	05010	False
yptar	0.0001	0.1	1	40110	False
yptar	0.0001	0.1	1	31110	False
yptar	0.0001	0.1	1	22110	True
yptar	0.0001	0.1	1	13110	True
yptar	0.0001	0.1	1	04110	True
yptar	0.0001	0.1	1	30210	True
yptar	0.0001	0.1	1	21210	False
yptar	0.0001	0.1	1	12210	False
yptar	0.0001	0.1	1	03210	True
yptar	0.0001	0.1	1	20310	True
yptar	0.0001	0.1	1	11310	False
yptar	0.0001	0.1	1	02310	False
yptar	0.0001	0.1	1	10410	False
yptar	0.0001	0.1	1	01410	True
yptar	0.0001	0.1	1	00510	False
yptar	0.0001	0.1	1	40020	True
yptar	0.0001	0.1	1	31020	True
yptar	0.0001	0.1	1	22020	False
yptar	0.0001	0.1	1	13020	False
yptar	0.0001	0.1	1	04020	True
yptar	0.0001	0.1	1	30120	False
yptar	0.0001	0.1	1	21120	False
yptar	0.0001	0.1	1	12120	False
yptar	0.0001	0.1	1	03120	False
yptar	0.0001	0.1	1	20220	True
yptar	0.0001	0.1	1	11220	False
yptar	0.0001	0.1	1	02220	False
yptar	0.0001	0.1	1	10320	True
yptar	0.0001	0.1	1	01320	True
yptar	0.0001	0.1	1	00420	False
yptar	0.0001	0.1	1	30030	False
yptar	0.0001	0.1	1	21030	False
yptar	0.0001	0.1	1	12030	True
yptar	0.0001	0.1	1	03030	True
yptar	0.0001	0.1	1	20130	True
yptar	0.0001	0.1	1	11130	False
yptar	0.0001	0.1	1	02130	False
yptar	0.0001	0.1	1	10230	True
yptar	0.0001	0.1	1	01230	True
yptar	0.0001	0.1	1	00330	True
yptar	0.0001	0.1	1	20040	True
yptar	0.0001	0.1	1	11040	False
yptar	0.0001	0.1	1	02040	True
yptar	0.0001	0.1	1	10140	False
yptar	0.0001	0.1	1	01140	False
yptar	0.0001	0.1	1	00240	True
yptar	0.0001	0.1	1	10050	False
yptar	0.0001	0.1	1	01050	True
yptar	0.0001	0.1	1	00150	False
yptar	0.0001	0.1	1	00060	True
yptar	3e-05	0.1	1	00000	True
yptar	3e-05	0.1	1	10000	True
yptar	3e-05	0.1	1	01000	True
yptar	3e-05	0.1	1	00100	True
yptar	3e-05	0.1	1	00010	True
yptar	3e-05	0.1	1	20000	True
yptar	3e-05	0.1	1	11000	True
yptar	3e-05	0.1	1	02000	True
yptar	3e-05	0.1	1	10100	True
yptar	3e-05	0.1	1	01100	True
yptar	3e-05	0.1	1	00200	True
yptar	3e-05	0.1	1	10010	True
yptar	3e-05	0.1	1	01010	True
yptar	3e-05	0.1	1	00110	True
yptar	3e-05	0.1	1	00020	True
yptar	3e-05	0.1	1	30000	True
yptar	3e-05	0.1	1	21000	True
yptar	3e-05	0.1	1	12000	True
yptar	3e-05	0.1	1	03000	True
yptar	3e-05	0.1	1	20100	True
