pool	subset	target	model	reference	comparison	metric	value	reference_value	change	percent_change
protected_unsupported	all	xptar	beam	old	starting	p90	8.808958560637677	8.660083225266195	0.148875335371482	1.7190982060903526
protected_unsupported	all	xptar	beam	old	starting	cell_mse	31.48626459290334	33.670798609824075	-2.184534016920736	-6.487918633101142
protected_unsupported	all	xptar	beam	enet	previous	bias	-0.08157362009174197	0.09124410939280472	-0.1728177294845467	
protected_unsupported	all	xptar	beam	enet	previous	spread	5.947779231984373	6.167777109822966	-0.21999787783859315	-3.5668908574568725
protected_unsupported	all	xptar	beam	enet	previous	rms	5.948338595601252	6.16845199089326	-0.22011339529200757	-3.5683733231120285
protected_unsupported	all	xptar	beam	enet	previous	median	1.793708755532737	1.8755907567896812	-0.08188200125694434	-4.365664575842554
protected_unsupported	all	xptar	beam	enet	previous	p90	8.808958560637677	8.767418223169958	0.04154033746771901	0.4738035349783898
protected_unsupported	all	xptar	beam	enet	previous	cell_mse	31.48626459290334	34.79311872326508	-3.3068541303617422	-9.504333763993833
protected_unsupported	all	ytar	old	old	starting	bias	0.053210340979668085	0.053210340979668085	0.0	
protected_unsupported	all	ytar	old	old	starting	spread	0.2376096837877493	0.2376096837877493	0.0	0.0
protected_unsupported	all	ytar	old	old	starting	rms	0.243494768356297	0.243494768356297	0.0	0.0
protected_unsupported	all	ytar	old	old	starting	median	0.13865292449893868	0.13865292449893868	0.0	0.0
protected_unsupported	all	ytar	old	old	starting	p90	0.407497072585882	0.407497072585882	0.0	0.0
protected_unsupported	all	ytar	old	old	starting	cell_mse	0.04548185601146686	0.04548185601146686	0.0	0.0
protected_unsupported	all	ytar	gmm	old	starting	bias	0.003351186369628643	0.053210340979668085	-0.04985915461003944	
protected_unsupported	all	ytar	gmm	old	starting	spread	0.20735773810754968	0.2376096837877493	-0.03025194568019962	-12.731781465280223
protected_unsupported	all	ytar	gmm	old	starting	rms	0.20738481623099397	0.243494768356297	-0.03610995212530302	-14.829867749957016
protected_unsupported	all	ytar	gmm	old	starting	median	0.13289285309351972	0.13865292449893868	-0.005760071405418954	-4.154309349214658
protected_unsupported	all	ytar	gmm	old	starting	p90	0.3397704545507631	0.407497072585882	-0.06772661803511892	-16.62014836213215
protected_unsupported	all	ytar	gmm	old	starting	cell_mse	0.03846965451995539	0.04548185601146686	-0.007012201491511473	-15.417579902068113
protected_unsupported	all	ytar	gmm	old	previous	bias	0.003351186369628643	0.053210340979668085	-0.04985915461003944	
protected_unsupported	all	ytar	gmm	old	previous	spread	0.20735773810754968	0.2376096837877493	-0.03025194568019962	-12.731781465280223
protected_unsupported	all	ytar	gmm	old	previous	rms	0.20738481623099397	0.243494768356297	-0.03610995212530302	-14.829867749957016
protected_unsupported	all	ytar	gmm	old	previous	median	0.13289285309351972	0.13865292449893868	-0.005760071405418954	-4.154309349214658
protected_unsupported	all	ytar	gmm	old	previous	p90	0.3397704545507631	0.407497072585882	-0.06772661803511892	-16.62014836213215
protected_unsupported	all	ytar	gmm	old	previous	cell_mse	0.03846965451995539	0.04548185601146686	-0.007012201491511473	-15.417579902068113
protected_unsupported	all	ytar	core	old	starting	bias	0.052585687687768015	0.053210340979668085	-0.0006246532919000694	
protected_unsupported	all	ytar	core	old	starting	spread	1.0333568777547948	0.2376096837877493	0.7957471939670455	334.8967858893606
protected_unsupported	all	ytar	core	old	starting	rms	1.0346940085613394	0.243494768356297	0.7911992402050424	324.93480067190166
protected_unsupported	all	ytar	core	old	starting	median	0.12006213731568025	0.13865292449893868	-0.018590787183258434	-13.408146456658931
protected_unsupported	all	ytar	core	old	starting	p90	0.37563113554143596	0.407497072585882	-0.03186593704444607	-7.819918028424655
protected_unsupported	all	ytar	core	old	starting	cell_mse	0.7319083437277117	0.04548185601146686	0.6864264877162449	1509.231478027597
protected_unsupported	all	ytar	core	gmm	previous	bias	0.052585687687768015	0.003351186369628643	0.04923450131813937	
protected_unsupported	all	ytar	core	gmm	previous	spread	1.0333568777547948	0.20735773810754968	0.8259991396472451	398.3449796403674
protected_unsupported	all	ytar	core	gmm	previous	rms	1.0346940085613394	0.20738481623099397	0.8273091923303455	398.9246693011766
protected_unsupported	all	ytar	core	gmm	previous	median	0.12006213731568025	0.13289285309351972	-0.01283071577783948	-9.654932887030586
protected_unsupported	all	ytar	core	gmm	previous	p90	0.37563113554143596	0.3397704545507631	0.035860680990672855	10.554384735449428
protected_unsupported	all	ytar	core	gmm	previous	cell_mse	0.7319083437277117	0.03846965451995539	0.6934386892077563	1802.5602201549495
protected_unsupported	all	ytar	enet	old	starting	bias	0.006627250806100474	0.053210340979668085	-0.04658309017356761	
protected_unsupported	all	ytar	enet	old	starting	spread	0.22547663156796455	0.2376096837877493	-0.012133052219784751	-5.106295343847556
protected_unsupported	all	ytar	enet	old	starting	rms	0.22557400523216897	0.243494768356297	-0.01792076312412802	-7.359814440820022
protected_unsupported	all	ytar	enet	old	starting	median	0.1255594129156928	0.13865292449893868	-0.01309351158324587	-9.443372096595116
protected_unsupported	all	ytar	enet	old	starting	p90	0.3556457600655578	0.407497072585882	-0.05185131252032421	-12.724339880845715
protected_unsupported	all	ytar	enet	old	starting	cell_mse	0.042667564391485294	0.04548185601146686	-0.0028142916199815696	-6.187723779944321
protected_unsupported	all	ytar	enet	core	previous	bias	0.006627250806100474	0.052585687687768015	-0.04595843688166754	
protected_unsupported	all	ytar	enet	core	previous	spread	0.22547663156796455	1.0333568777547948	-0.8078802461868302	-78.18017797898976
protected_unsupported	all	ytar	enet	core	previous	rms	0.22557400523216897	1.0346940085613394	-0.8091200033291704	-78.19896477937358
protected_unsupported	all	ytar	enet	core	previous	median	0.1255594129156928	0.12006213731568025	0.005497275600012563	4.578692103038717
protected_unsupported	all	ytar	enet	core	previous	p90	0.3556457600655578	0.37563113554143596	-0.019985375475878142	-5.320478944609097
protected_unsupported	all	ytar	enet	core	previous	cell_mse	0.042667564391485294	0.7319083437277117	-0.6892407793362264	-94.17036781215344
protected_unsupported	all	ytar	beam	old	starting	bias	0.01019681724704227	0.053210340979668085	-0.04301352373262581	
protected_unsupported	all	ytar	beam	old	starting	spread	0.23090264756910758	0.2376096837877493	-0.006707036218641715	-2.8227116469852875
protected_unsupported	all	ytar	beam	old	starting	rms	0.231127687083121	0.243494768356297	-0.012367081273175984	-5.078992602863519
protected_unsupported	all	ytar	beam	old	starting	median	0.12383671794891529	0.13865292449893868	-0.014816206550023386	-10.685823327251054
protected_unsupported	all	ytar	beam	old	starting	p90	0.3839210425484626	0.407497072585882	-0.023576030037419426	-5.785570406140927
protected_unsupported	all	ytar	beam	old	starting	cell_mse	0.04509089720041787	0.04548185601146686	-0.0003909588110489956	-0.8595929131617441
protected_unsupported	all	ytar	beam	enet	previous	bias	0.01019681724704227	0.006627250806100474	0.0035695664409417967	
protected_unsupported	all	ytar	beam	enet	previous	spread	0.23090264756910758	0.22547663156796455	0.005426016001143036	2.4064649021100504
protected_unsupported	all	ytar	beam	enet	previous	rms	0.231127687083121	0.22557400523216897	0.005553681850952036	2.462022095691374
protected_unsupported	all	ytar	beam	enet	previous	median	0.12383671794891529	0.1255594129156928	-0.001722694966777516	-1.372015786609504
protected_unsupported	all	ytar	beam	enet	previous	p90	0.3839210425484626	0.3556457600655578	0.028275282482904784	7.950406178803493
protected_unsupported	all	ytar	beam	enet	previous	cell_mse	0.04509089720041787	0.042667564391485294	0.002423332808932574	5.679566770434574
protected_unsupported	all	yptar	old	old	starting	bias	-0.5385238061593605	-0.5385238061593605	0.0	
protected_unsupported	all	yptar	old	old	starting	spread	2.6862245892355165	2.6862245892355165	0.0	0.0
protected_unsupported	all	yptar	old	old	starting	rms	2.7396734173280373	2.7396734173280373	0.0	0.0
protected_unsupported	all	yptar	old	old	starting	median	1.2575045070290183	1.2575045070290183	0.0	0.0
protected_unsupported	all	yptar	old	old	starting	p90	3.879414822591791	3.879414822591791	0.0	0.0
protected_unsupported	all	yptar	old	old	starting	cell_mse	6.453730914711576	6.453730914711576	0.0	0.0
protected_unsupported	all	yptar	gmm	old	starting	bias	-0.024152825959153627	-0.5385238061593605	0.5143709802002069	
protected_unsupported	all	yptar	gmm	old	starting	spread	2.303542929813675	2.6862245892355165	-0.3826816594218414	-14.246078341898816
protected_unsupported	all	yptar	gmm	old	starting	rms	2.303669548458802	2.7396734173280373	-0.43600386886923514	-15.914446813681293
protected_unsupported	all	yptar	gmm	old	starting	median	1.0441063482914554	1.2575045070290183	-0.21339815873756285	-16.969971681591634
protected_unsupported	all	yptar	gmm	old	starting	p90	3.553867438804957	3.879414822591791	-0.3255473837868337	-8.39166211076493
protected_unsupported	all	yptar	gmm	old	starting	cell_mse	5.218973384482075	6.453730914711576	-1.2347575302295013	-19.132460688976273
protected_unsupported	all	yptar	gmm	old	previous	bias	-0.024152825959153627	-0.5385238061593605	0.5143709802002069	
protected_unsupported	all	yptar	gmm	old	previous	spread	2.303542929813675	2.6862245892355165	-0.3826816594218414	-14.246078341898816
protected_unsupported	all	yptar	gmm	old	previous	rms	2.303669548458802	2.7396734173280373	-0.43600386886923514	-15.914446813681293
protected_unsupported	all	yptar	gmm	old	previous	median	1.0441063482914554	1.2575045070290183	-0.21339815873756285	-16.969971681591634
protected_unsupported	all	yptar	gmm	old	previous	p90	3.553867438804957	3.879414822591791	-0.3255473837868337	-8.39166211076493
protected_unsupported	all	yptar	gmm	old	previous	cell_mse	5.218973384482075	6.453730914711576	-1.2347575302295013	-19.132460688976273
protected_unsupported	all	yptar	core	old	starting	bias	-0.5246666556991252	-0.5385238061593605	0.013857150460235279	
protected_unsupported	all	yptar	core	old	starting	spread	6.931334062370956	2.6862245892355165	4.2451094731354395	158.0325595315756
protected_unsupported	all	yptar	core	old	starting	rms	6.951162995052436	2.7396734173280373	4.211489577724398	153.72232146676086
protected_unsupported	all	yptar	core	old	starting	median	1.0415595404239486	1.2575045070290183	-0.21594496660506968	-17.172500408389112
protected_unsupported	all	yptar	core	old	starting	p90	3.534202348009192	3.879414822591791	-0.3452124745825986	-8.898570799189919
protected_unsupported	all	yptar	core	old	starting	cell_mse	34.1171275421574	6.453730914711576	27.66339662744582	428.6419281037243
protected_unsupported	all	yptar	core	gmm	previous	bias	-0.5246666556991252	-0.024152825959153627	-0.5005138297399716	
protected_unsupported	all	yptar	core	gmm	previous	spread	6.931334062370956	2.303542929813675	4.627791132557281	200.89884467365255
protected_unsupported	all	yptar	core	gmm	previous	rms	6.951162995052436	2.303669548458802	4.647493446593634	201.74306031448364
protected_unsupported	all	yptar	core	gmm	previous	median	1.0415595404239486	1.0441063482914554	-0.0025468078675068284	-0.2439222663164875
protected_unsupported	all	yptar	core	gmm	previous	p90	3.534202348009192	3.553867438804957	-0.01966509079576495	-0.5533433965780543
protected_unsupported	all	yptar	core	gmm	previous	cell_mse	34.1171275421574	5.218973384482075	28.89815415767532	553.7133843908872
protected_unsupported	all	yptar	enet	old	starting	bias	-0.1405386746021413	-0.5385238061593605	0.39798513155721915	
protected_unsupported	all	yptar	enet	old	starting	spread	2.6281492287700408	2.6862245892355165	-0.05807536046547579	-2.1619696542947597
protected_unsupported	all	yptar	enet	old	starting	rms	2.6319041562609167	2.7396734173280373	-0.10776926106712059	-3.9336535656219307
protected_unsupported	all	yptar	enet	old	starting	median	1.0386792314960036	1.2575045070290183	-0.21882527553301467	-17.401549999213252
protected_unsupported	all	yptar	enet	old	starting	p90	3.505161062668464	3.879414822591791	-0.3742537599233269	-9.64717043776444
protected_unsupported	all	yptar	enet	old	starting	cell_mse	6.28505274855501	6.453730914711576	-0.16867816615656572	-2.613653534454874
protected_unsupported	all	yptar	enet	core	previous	bias	-0.1405386746021413	-0.5246666556991252	0.3841279810969839	
protected_unsupported	all	yptar	enet	core	previous	spread	2.6281492287700408	6.931334062370956	-4.303184833600915	-62.08306791851486
protected_unsupported	all	yptar	enet	core	previous	rms	2.6319041562609167	6.951162995052436	-4.319258838791519	-62.13721131076624
protected_unsupported	all	yptar	enet	core	previous	median	1.0386792314960036	1.0415595404239486	-0.0028803089279449967	-0.276538096590484
protected_unsupported	all	yptar	enet	core	previous	p90	3.505161062668464	3.534202348009192	-0.02904128534072825	-0.8217210697369137
protected_unsupported	all	yptar	enet	core	previous	cell_mse	6.28505274855501	34.1171275421574	-27.832074793602388	-81.57801315251766
protected_unsupported	all	yptar	beam	old	starting	bias	-0.1469902334503	-0.5385238061593605	0.3915335727090605	
protected_unsupported	all	yptar	beam	old	starting	spread	2.371896937086751	2.6862245892355165	-0.3143276521487657	-11.701465819662582
protected_unsupported	all	yptar	beam	old	starting	rms	2.376447182011686	2.7396734173280373	-0.36322623531635134	-13.258012178349365
protected_unsupported	all	yptar	beam	old	starting	median	0.9965320750394274	1.2575045070290183	-0.26097243198959086	-20.753200527778993
protected_unsupported	all	yptar	beam	old	starting	p90	3.5100825926453645	3.879414822591791	-0.36933222994642634	-9.520307748364997
protected_unsupported	all	yptar	beam	old	starting	cell_mse	5.392034304525887	6.453730914711576	-1.061696610185689	-16.450896763692192
protected_unsupported	all	yptar	beam	enet	previous	bias	-0.1469902334503	-0.1405386746021413	-0.006451558848158678	
protected_unsupported	all	yptar	beam	enet	previous	spread	2.371896937086751	2.6281492287700408	-0.2562522916832899	-9.750294575289953
protected_unsupported	all	yptar	beam	enet	previous	rms	2.376447182011686	2.6319041562609167	-0.25545697424923075	-9.706165539559475
protected_unsupported	all	yptar	beam	enet	previous	median	0.9965320750394274	1.0386792314960036	-0.042147156456576185	-4.05776443569319
protected_unsupported	all	yptar	beam	enet	previous	p90	3.5100825926453645	3.505161062668464	0.0049215299769005405	0.14040809791358022
protected_unsupported	all	yptar	beam	enet	previous	cell_mse	5.392034304525887	6.28505274855501	-0.8930184440291233	-14.208606987975337
protected_unsupported	all	ztar	old	old	starting	bias	0.22591518219546872	0.22591518219546872	0.0	
protected_unsupported	all	ztar	old	old	starting	spread	1.0009506876894787	1.0009506876894787	0.0	0.0
protected_unsupported	all	ztar	old	old	starting	rms	1.0261286219243921	1.0261286219243921	0.0	0.0
protected_unsupported	all	ztar	old	old	starting	median	0.5757378375208844	0.5757378375208844	0.0	0.0
protected_unsupported	all	ztar	old	old	starting	p90	1.708946684341095	1.708946684341095	0.0	0.0
protected_unsupported	all	ztar	old	old	starting	cell_mse	0.7784694800755375	0.7784694800755375	0.0	0.0
protected_unsupported	all	ztar	gmm	old	starting	bias	0.017767584341904542	0.22591518219546872	-0.20814759785356418	
protected_unsupported	all	ztar	gmm	old	starting	spread	0.8732638585758536	1.0009506876894787	-0.12768682911362506	-12.756555411172954
protected_unsupported	all	ztar	gmm	old	starting	rms	0.873444591115049	1.0261286219243921	-0.15268403080934312	-14.879619138096045
protected_unsupported	all	ztar	gmm	old	starting	median	0.5488331530491963	0.5757378375208844	-0.026904684471688034	-4.6730790853592445
protected_unsupported	all	ztar	gmm	old	starting	p90	1.4565842586833913	1.708946684341095	-0.2523624256577037	-14.767132759030755
protected_unsupported	all	ztar	gmm	old	starting	cell_mse	0.6641828925438001	0.7784694800755375	-0.11428658753173737	-14.68093360842454
protected_unsupported	all	ztar	gmm	old	previous	bias	0.017767584341904542	0.22591518219546872	-0.20814759785356418	
protected_unsupported	all	ztar	gmm	old	previous	spread	0.8732638585758536	1.0009506876894787	-0.12768682911362506	-12.756555411172954
protected_unsupported	all	ztar	gmm	old	previous	rms	0.873444591115049	1.0261286219243921	-0.15268403080934312	-14.879619138096045
protected_unsupported	all	ztar	gmm	old	previous	median	0.5488331530491963	0.5757378375208844	-0.026904684471688034	-4.6730790853592445
protected_unsupported	all	ztar	gmm	old	previous	p90	1.4565842586833913	1.708946684341095	-0.2523624256577037	-14.767132759030755
protected_unsupported	all	ztar	gmm	old	previous	cell_mse	0.6641828925438001	0.7784694800755375	-0.11428658753173737	-14.68093360842454
protected_unsupported	all	ztar	core	old	starting	bias	0.15033233032782023	0.22591518219546872	-0.07558285186764849	
protected_unsupported	all	ztar	core	old	starting	spread	2.5895503889288802	1.0009506876894787	1.5885997012394015	158.70908734838963
protected_unsupported	all	ztar	core	old	starting	rms	2.5939103736142286	1.0261286219243921	1.5677817516898365	152.78608531059515
protected_unsupported	all	ztar	core	old	starting	median	0.481390012020368	0.5757378375208844	-0.09434782550051635	-16.387289379273074
protected_unsupported	all	ztar	core	old	starting	p90	1.5763443335581375	1.708946684341095	-0.13260235078295746	-7.759302967025206
protected_unsupported	all	ztar	core	old	starting	cell_mse	4.776840236708258	0.7784694800755375	3.998370756632721	513.6194621585865
protected_unsupported	all	ztar	core	gmm	previous	bias	0.15033233032782023	0.017767584341904542	0.1325647459859157	
protected_unsupported	all	ztar	core	gmm	previous	spread	2.5895503889288802	0.8732638585758536	1.7162865303530266	196.53699320065772
protected_unsupported	all	ztar	core	gmm	previous	rms	2.5939103736142286	0.873444591115049	1.7204657824991796	196.9748052710263
protected_unsupported	all	ztar	core	gmm	previous	median	0.481390012020368	0.5488331530491963	-0.06744314102882831	-12.288459735737367
protected_unsupported	all	ztar	core	gmm	previous	p90	1.5763443335581375	1.4565842586833913	0.11976007487474627	8.221980579619714
protected_unsupported	all	ztar	core	gmm	previous	cell_mse	4.776840236708258	0.6641828925438001	4.112657344164458	619.2055517137917
protected_unsupported	all	ztar	enet	old	starting	bias	0.03251725966012329	0.22591518219546872	-0.19339792253534543	
protected_unsupported	all	ztar	enet	old	starting	spread	0.9628276765096487	1.0009506876894787	-0.03812301117982997	-3.808680252553731
protected_unsupported	all	ztar	enet	old	starting	rms	0.9633766173354907	1.0261286219243921	-0.0627520045889014	-6.115413141017045
protected_unsupported	all	ztar	enet	old	starting	median	0.5144399413515663	0.5757378375208844	-0.06129789616931802	-10.646841700254672
protected_unsupported	all	ztar	enet	old	starting	p90	1.514407677117145	1.708946684341095	-0.1945390072239499	-11.383562109133717
protected_unsupported	all	ztar	enet	old	starting	cell_mse	0.767566533370438	0.7784694800755375	-0.010902946705099503	-1.4005618696883992
protected_unsupported	all	ztar	enet	core	previous	bias	0.03251725966012329	0.15033233032782023	-0.11781507066769695	
protected_unsupported	all	ztar	enet	core	previous	spread	0.9628276765096487	2.5895503889288802	-1.6267227124192316	-62.8187317525841
protected_unsupported	all	ztar	enet	core	previous	rms	0.9633766173354907	2.5939103736142286	-1.6305337562787379	-62.860065361735366
protected_unsupported	all	ztar	enet	core	previous	median	0.5144399413515663	0.481390012020368	0.033049929331198324	6.865520369334122
protected_unsupported	all	ztar	enet	core	previous	p90	1.514407677117145	1.5763443335581375	-0.061936656440992444	-3.9291324314395526
protected_unsupported	all	ztar	enet	core	previous	cell_mse	0.767566533370438	4.776840236708258	-4.00927370333782	-83.93150083873495
protected_unsupported	all	ztar	beam	old	starting	bias	0.05305163025920571	0.22591518219546872	-0.17286355193626302	
protected_unsupported	all	ztar	beam	old	starting	spread	1.0068170052875636	1.0009506876894787	0.005866317598084869	0.5860745859145311
protected_unsupported	all	ztar	beam	old	starting	rms	1.0082137459930693	1.0261286219243921	-0.017914875931322793	-1.7458704053810892
protected_unsupported	all	ztar	beam	old	starting	median	0.5030639029768105	0.5757378375208844	-0.07267393454407389	-12.622747682696412
protected_unsupported	all	ztar	beam	old	starting	p90	1.5894095311852836	1.708946684341095	-0.11953715315581137	-6.99478539916536
protected_unsupported	all	ztar	beam	old	starting	cell_mse	0.846953845241186	0.7784694800755375	0.06848436516564849	8.797308939973236
protected_unsupported	all	ztar	beam	enet	previous	bias	0.05305163025920571	0.03251725966012329	0.02053437059908242	
protected_unsupported	all	ztar	beam	enet	previous	spread	1.0068170052875636	0.9628276765096487	0.04398932877791484	4.5687644685683315
protected_unsupported	all	ztar	beam	enet	previous	rms	1.0082137459930693	0.9633766173354907	0.04483712865757861	4.6541640985214405
protected_unsupported	all	ztar	beam	enet	previous	median	0.5030639029768105	0.5144399413515663	-0.01137603837475587	-2.211344310643548
protected_unsupported	all	ztar	beam	enet	previous	p90	1.5894095311852836	1.514407677117145	0.07500185406813853	4.952553741071464
protected_unsupported	all	ztar	beam	enet	previous	cell_mse	0.846953845241186	0.767566533370438	0.07938731187074799	10.342727101734472
protected_unsupported	outside_gmm	xptar	old	old	starting	bias	-1.4829191510128776	-1.4829191510128776	0.0	
protected_unsupported	outside_gmm	xptar	old	old	starting	spread	6.371554207421483	6.371554207421483	0.0	0.0
protected_unsupported	outside_gmm	xptar	old	old	starting	rms	6.541846239904387	6.541846239904387	0.0	0.0
protected_unsupported	outside_gmm	xptar	old	old	starting	median	2.7104081728402987	2.7104081728402987	0.0	0.0
protected_unsupported	outside_gmm	xptar	old	old	starting	p90	9.879911869061573	9.879911869061573	0.0	0.0
protected_unsupported	outside_gmm	xptar	old	old	starting	cell_mse	36.62546378908979	36.62546378908979	0.0	0.0
protected_unsupported	outside_gmm	xptar	gmm	old	starting	bias	-0.7179667269022612	-1.4829191510128776	0.7649524241106165	
protected_unsupported	outside_gmm	xptar	gmm	old	starting	spread	6.405421302689443	6.371554207421483	0.03386709526795961	0.5315358571149176
protected_unsupported	outside_gmm	xptar	gmm	old	starting	rms	6.445533204156695	6.541846239904387	-0.09631303574769134	-1.4722607688360978
protected_unsupported	outside_gmm	xptar	gmm	old	starting	median	2.4281292386602873	2.7104081728402987	-0.2822789341800114	-10.414628210193333
protected_unsupported	outside_gmm	xptar	gmm	old	starting	p90	9.611689002571362	9.879911869061573	-0.2682228664902109	-2.714830557650383
protected_unsupported	outside_gmm	xptar	gmm	old	starting	cell_mse	35.15102558329132	36.62546378908979	-1.4744382057984708	-4.025718866767458
protected_unsupported	outside_gmm	xptar	gmm	old	previous	bias	-0.7179667269022612	-1.4829191510128776	0.7649524241106165	
protected_unsupported	outside_gmm	xptar	gmm	old	previous	spread	6.405421302689443	6.371554207421483	0.03386709526795961	0.5315358571149176
protected_unsupported	outside_gmm	xptar	gmm	old	previous	rms	6.445533204156695	6.541846239904387	-0.09631303574769134	-1.4722607688360978
protected_unsupported	outside_gmm	xptar	gmm	old	previous	median	2.4281292386602873	2.7104081728402987	-0.2822789341800114	-10.414628210193333
protected_unsupported	outside_gmm	xptar	gmm	old	previous	p90	9.611689002571362	9.879911869061573	-0.2682228664902109	-2.714830557650383
protected_unsupported	outside_gmm	xptar	gmm	old	previous	cell_mse	35.15102558329132	36.62546378908979	-1.4744382057984708	-4.025718866767458
protected_unsupported	outside_gmm	xptar	core	old	starting	bias	-0.48549789512717606	-1.4829191510128776	0.9974212558857016	
protected_unsupported	outside_gmm	xptar	core	old	starting	spread	6.470350951377097	6.371554207421483	0.09879674395561366	1.5505909663381168
protected_unsupported	outside_gmm	xptar	core	old	starting	rms	6.488539869659384	6.541846239904387	-0.05330637024500273	-0.8148520813564986
protected_unsupported	outside_gmm	xptar	core	old	starting	median	2.345083714541389	2.7104081728402987	-0.3653244582989097	-13.478577210608023
protected_unsupported	outside_gmm	xptar	core	old	starting	p90	9.733624964397299	9.879911869061573	-0.14628690466427408	-1.4806498944830104
protected_unsupported	outside_gmm	xptar	core	old	starting	cell_mse	34.91111904376907	36.62546378908979	-1.714344745320723	-4.680745492242478
protected_unsupported	outside_gmm	xptar	core	gmm	previous	bias	-0.48549789512717606	-0.7179667269022612	0.2324688317750851	
protected_unsupported	outside_gmm	xptar	core	gmm	previous	spread	6.470350951377097	6.405421302689443	0.06492964868765405	1.0136671050878787
protected_unsupported	outside_gmm	xptar	core	gmm	previous	rms	6.488539869659384	6.445533204156695	0.04300666550268861	0.6672320836847767
protected_unsupported	outside_gmm	xptar	core	gmm	previous	median	2.345083714541389	2.4281292386602873	-0.08304552411889832	-3.420144315082607
protected_unsupported	outside_gmm	xptar	core	gmm	previous	p90	9.733624964397299	9.611689002571362	0.1219359618259368	1.2686215897467656
protected_unsupported	outside_gmm	xptar	core	gmm	previous	cell_mse	34.91111904376907	35.15102558329132	-0.23990653952225216	-0.6825022472069509
protected_unsupported	outside_gmm	xptar	enet	old	starting	bias	-0.11722406485749837	-1.4829191510128776	1.3656950861553794	
protected_unsupported	outside_gmm	xptar	enet	old	starting	spread	6.769259978986609	6.371554207421483	0.39770577156512577	6.2418957544437825
protected_unsupported	outside_gmm	xptar	enet	old	starting	rms	6.770274894307579	6.541846239904387	0.22842865440319216	3.491807144744663
protected_unsupported	outside_gmm	xptar	enet	old	starting	median	2.484669408097204	2.7104081728402987	-0.22573876474309484	-8.328589287957245
protected_unsupported	outside_gmm	xptar	enet	old	starting	p90	10.107707269298174	9.879911869061573	0.2277954002366016	2.3056420265238575
protected_unsupported	outside_gmm	xptar	enet	old	starting	cell_mse	37.61335526308156	36.62546378908979	0.9878914739917661	2.697280448598849
protected_unsupported	outside_gmm	xptar	enet	core	previous	bias	-0.11722406485749837	-0.48549789512717606	0.3682738302696777	
protected_unsupported	outside_gmm	xptar	enet	core	previous	spread	6.769259978986609	6.470350951377097	0.2989090276095121	4.619672562674437
protected_unsupported	outside_gmm	xptar	enet	core	previous	rms	6.770274894307579	6.488539869659384	0.2817350246481949	4.342040432942351
protected_unsupported	outside_gmm	xptar	enet	core	previous	median	2.484669408097204	2.345083714541389	0.13958569355581485	5.952269110491537
protected_unsupported	outside_gmm	xptar	enet	core	previous	p90	10.107707269298174	9.733624964397299	0.3740823049008757	3.84319620150928
protected_unsupported	outside_gmm	xptar	enet	core	previous	cell_mse	37.61335526308156	34.91111904376907	2.702236219312489	7.7403311418480225
protected_unsupported	outside_gmm	xptar	beam	old	starting	bias	-0.36161070947343044	-1.4829191510128776	1.1213084415394472	
protected_unsupported	outside_gmm	xptar	beam	old	starting	spread	6.116293907515249	6.371554207421483	-0.2552602999062339	-4.00624857917572
protected_unsupported	outside_gmm	xptar	beam	old	starting	rms	6.126974250665171	6.541846239904387	-0.41487198923921564	-6.341818104934227
protected_unsupported	outside_gmm	xptar	beam	old	starting	median	2.389175573607634	2.7104081728402987	-0.32123259923266456	-11.851816359306412
protected_unsupported	outside_gmm	xptar	beam	old	starting	p90	9.413016461673632	9.879911869061573	-0.4668954073879412	-4.725704172017964
protected_unsupported	outside_gmm	xptar	beam	old	starting	cell_mse	31.143983542839777	36.62546378908979	-5.481480246250015	-14.966309444749937
protected_unsupported	outside_gmm	xptar	beam	enet	previous	bias	-0.36161070947343044	-0.11722406485749837	-0.24438664461593207	
protected_unsupported	outside_gmm	xptar	beam	enet	previous	spread	6.116293907515249	6.769259978986609	-0.6529660714713597	-9.646048068744905
protected_unsupported	outside_gmm	xptar	beam	enet	previous	rms	6.126974250665171	6.770274894307579	-0.6433006436424078	-9.50183934456328
protected_unsupported	outside_gmm	xptar	beam	enet	previous	median	2.389175573607634	2.484669408097204	-0.09549383448956972	-3.8433215371979967
protected_unsupported	outside_gmm	xptar	beam	enet	previous	p90	9.413016461673632	10.107707269298174	-0.6946908076245428	-6.872882139500058
protected_unsupported	outside_gmm	xptar	beam	enet	previous	cell_mse	31.143983542839777	37.61335526308156	-6.4693717202417815	-17.19966664763787
protected_unsupported	outside_gmm	ytar	old	old	starting	bias	0.03908346790401679	0.03908346790401679	0.0	
protected_unsupported	outside_gmm	ytar	old	old	starting	spread	0.24629896660344822	0.24629896660344822	0.0	0.0
protected_unsupported	outside_gmm	ytar	old	old	starting	rms	0.24938062958724524	0.24938062958724524	0.0	0.0
protected_unsupported	outside_gmm	ytar	old	old	starting	median	0.15114853185703384	0.15114853185703384	0.0	0.0
protected_unsupported	outside_gmm	ytar	old	old	starting	p90	0.4236896585114659	0.4236896585114659	0.0	0.0
protected_unsupported	outside_gmm	ytar	old	old	starting	cell_mse	0.04811689672622455	0.04811689672622455	0.0	0.0
protected_unsupported	outside_gmm	ytar	gmm	old	starting	bias	-0.00491612067232557	0.03908346790401679	-0.043999588576342355	
