rungroup	entry	reason	protected	quality	old_sample	sample
rg07_theta12p495_foilpm8	81833	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	83496	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	84273	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	85856	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	86207	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	86485	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	87757	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	88231	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	91706	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	92338	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	93887	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	96167	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	99049	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	100392	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	103270	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	103437	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	103837	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	130385	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	130837	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	130969	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	131661	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	132926	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	137069	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	141912	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	142757	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	144336	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	144723	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	146212	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	148340	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	148969	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	149806	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	151429	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	151677	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	153214	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	154949	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	158146	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	158803	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	160932	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	161568	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	163648	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	164703	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	169212	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	170822	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	171386	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	175000	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	176224	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	177416	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	179852	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	180437	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	181247	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	181274	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	182100	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	189205	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	190940	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	191386	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	191808	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	195122	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	196326	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	197515	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	197730	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	198322	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	200920	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	202449	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	204192	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	207071	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	208600	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	209549	geometry_blocked	True	0	2	2
rg07_theta12p495_foilpm8	209721	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	210092	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	211201	geometry_blocked	False	0	0	0
rg07_theta12p495_foilpm8	211271	geometry_blocked	False	0	0	0
