rungroup	entry	zfoil	delta_low	delta_high	xscol	yscol	foil	ndel
rg02_theta15p195_foil0	5097	0.0	-8.0	-5.0	5	6	0	1
rg02_theta15p195_foil0	5127	0.0	-5.0	0.0	2	6	0	2
rg02_theta15p195_foil0	5137	0.0	-8.0	-5.0	6	2	0	1
rg02_theta15p195_foil0	5202	0.0	-8.0	-5.0	1	6	0	1
rg02_theta15p195_foil0	5211	0.0	-8.0	-5.0	3	2	0	1
rg02_theta15p195_foil0	5265	0.0	-8.0	-5.0	1	5	0	1
rg02_theta15p195_foil0	5275	0.0	0.0	5.0	5	3	0	3
rg02_theta15p195_foil0	5327	0.0	-10.0	-8.0	6	3	0	0
rg02_theta15p195_foil0	5353	0.0	-8.0	-5.0	8	6	0	1
rg02_theta15p195_foil0	5360	0.0	-8.0	-5.0	2	4	0	1
rg02_theta15p195_foil0	5389	0.0	-5.0	0.0	4	2	0	2
rg02_theta15p195_foil0	5468	0.0	5.0	10.0	4	7	0	4
rg02_theta15p195_foil0	5516	0.0	0.0	5.0	3	5	0	3
rg02_theta15p195_foil0	5526	0.0	-5.0	0.0	7	4	0	2
rg02_theta15p195_foil0	5552	0.0	-8.0	-5.0	4	4	0	1
rg02_theta15p195_foil0	5575	0.0	0.0	5.0	3	1	0	3
rg02_theta15p195_foil0	5585	0.0	-10.0	-8.0	7	4	0	0
rg02_theta15p195_foil0	5599	0.0	5.0	10.0	6	4	0	4
rg02_theta15p195_foil0	5625	0.0	-10.0	-8.0	1	3	0	0
rg02_theta15p195_foil0	5639	0.0	0.0	5.0	4	7	0	3
rg02_theta15p195_foil0	5641	0.0	5.0	10.0	1	5	0	4
rg02_theta15p195_foil0	5653	0.0	-8.0	-5.0	5	2	0	1
rg02_theta15p195_foil0	5680	0.0	-8.0	-5.0	1	4	0	1
rg02_theta15p195_foil0	5711	0.0	-10.0	-8.0	3	3	0	0
rg02_theta15p195_foil0	5734	0.0	-10.0	-8.0	5	4	0	0
rg02_theta15p195_foil0	5748	0.0	0.0	5.0	3	6	0	3
rg02_theta15p195_foil0	5795	0.0	5.0	10.0	4	6	0	4
rg02_theta15p195_foil0	5801	0.0	-10.0	-8.0	3	6	0	0
rg02_theta15p195_foil0	5848	0.0	0.0	5.0	8	4	0	3
rg02_theta15p195_foil0	5866	0.0	-10.0	-8.0	6	3	0	0
rg02_theta15p195_foil0	5926	0.0	-8.0	-5.0	5	3	0	1
rg02_theta15p195_foil0	5952	0.0	-5.0	0.0	8	2	0	2
rg02_theta15p195_foil0	5992	0.0	-5.0	0.0	4	4	0	2
rg02_theta15p195_foil0	6052	0.0	-10.0	-8.0	1	3	0	0
rg02_theta15p195_foil0	6054	0.0	-8.0	-5.0	2	2	0	1
rg02_theta15p195_foil0	6058	0.0	-10.0	-8.0	5	3	0	0
rg02_theta15p195_foil0	6068	0.0	-8.0	-5.0	7	4	0	1
rg02_theta15p195_foil0	6075	0.0	-10.0	-8.0	5	3	0	0
rg02_theta15p195_foil0	6087	0.0	0.0	5.0	6	3	0	3
rg02_theta15p195_foil0	6130	0.0	-10.0	-8.0	3	3	0	0
rg02_theta15p195_foil0	6139	0.0	-8.0	-5.0	3	4	0	1
rg02_theta15p195_foil0	6147	0.0	-10.0	-8.0	6	5	0	0
rg02_theta15p195_foil0	6221	0.0	5.0	10.0	0	5	0	4
rg02_theta15p195_foil0	6226	0.0	0.0	5.0	7	5	0	3
rg02_theta15p195_foil0	6241	0.0	-10.0	-8.0	7	5	0	0
rg02_theta15p195_foil0	6263	0.0	-10.0	-8.0	8	5	0	0
rg02_theta15p195_foil0	6301	0.0	-5.0	0.0	6	1	0	2
rg02_theta15p195_foil0	6318	0.0	-10.0	-8.0	7	4	0	0
rg02_theta15p195_foil0	6325	0.0	-5.0	0.0	3	4	0	2
rg02_theta15p195_foil0	6330	0.0	5.0	10.0	4	5	0	4
rg02_theta15p195_foil0	6394	0.0	-8.0	-5.0	1	6	0	1
rg02_theta15p195_foil0	6435	0.0	-10.0	-8.0	7	6	0	0
rg02_theta15p195_foil0	6474	0.0	-10.0	-8.0	3	6	0	0
rg02_theta15p195_foil0	6504	0.0	5.0	10.0	6	6	0	4
rg02_theta15p195_foil0	6538	0.0	-5.0	0.0	0	6	0	2
rg02_theta15p195_foil0	6656	0.0	-5.0	0.0	3	4	0	2
rg02_theta15p195_foil0	6664	0.0	0.0	5.0	1	4	0	3
rg02_theta15p195_foil0	6681	0.0	-8.0	-5.0	5	3	0	1
rg02_theta15p195_foil0	6698	0.0	5.0	10.0	7	5	0	4
rg02_theta15p195_foil0	6702	0.0	0.0	5.0	8	5	0	3
rg02_theta15p195_foil0	6724	0.0	0.0	5.0	7	5	0	3
rg02_theta15p195_foil0	6830	0.0	0.0	5.0	5	7	0	3
rg02_theta15p195_foil0	6869	0.0	-5.0	0.0	5	3	0	2
rg02_theta15p195_foil0	6870	0.0	-10.0	-8.0	5	4	0	0
rg02_theta15p195_foil0	6940	0.0	5.0	10.0	6	6	0	4
rg02_theta15p195_foil0	6990	0.0	0.0	5.0	2	7	0	3
rg02_theta15p195_foil0	7018	0.0	0.0	5.0	3	3	0	3
rg02_theta15p195_foil0	7033	0.0	-10.0	-8.0	3	4	0	0
rg02_theta15p195_foil0	7036	0.0	0.0	5.0	6	3	0	3
rg02_theta15p195_foil0	7090	0.0	5.0	10.0	0	5	0	4
rg02_theta15p195_foil0	7097	0.0	-5.0	0.0	3	4	0	2
rg02_theta15p195_foil0	7140	0.0	0.0	5.0	0	5	0	3
rg02_theta15p195_foil0	7144	0.0	5.0	10.0	6	6	0	4
rg02_theta15p195_foil0	7254	0.0	-5.0	0.0	1	4	0	2
rg02_theta15p195_foil0	7274	0.0	-8.0	-5.0	7	4	0	1
rg02_theta15p195_foil0	7315	0.0	0.0	5.0	2	4	0	3
rg02_theta15p195_foil0	7325	0.0	-8.0	-5.0	6	2	0	1
rg02_theta15p195_foil0	7331	0.0	-5.0	0.0	0	3	0	2
rg02_theta15p195_foil0	7338	0.0	0.0	5.0	3	4	0	3
rg02_theta15p195_foil0	7339	0.0	-8.0	-5.0	6	5	0	1
rg02_theta15p195_foil0	7385	0.0	0.0	5.0	1	5	0	3
rg02_theta15p195_foil0	7432	0.0	-5.0	0.0	5	3	0	2
rg02_theta15p195_foil0	7434	0.0	-5.0	0.0	7	4	0	2
rg02_theta15p195_foil0	7475	0.0	-10.0	-8.0	4	4	0	0
rg02_theta15p195_foil0	7524	0.0	0.0	5.0	2	2	0	3
rg02_theta15p195_foil0	7564	0.0	0.0	5.0	7	5	0	3
rg02_theta15p195_foil0	7578	0.0	5.0	10.0	7	3	0	4
rg02_theta15p195_foil0	7615	0.0	-10.0	-8.0	5	4	0	0
rg02_theta15p195_foil0	7638	0.0	0.0	5.0	5	6	0	3
rg02_theta15p195_foil0	7646	0.0	-8.0	-5.0	3	3	0	1
rg02_theta15p195_foil0	7685	0.0	-5.0	0.0	5	6	0	2
rg02_theta15p195_foil0	7774	0.0	0.0	5.0	8	4	0	3
rg02_theta15p195_foil0	7805	0.0	-10.0	-8.0	3	3	0	0
rg02_theta15p195_foil0	7838	0.0	5.0	10.0	5	6	0	4
rg02_theta15p195_foil0	7860	0.0	-10.0	-8.0	1	2	0	0
rg02_theta15p195_foil0	7877	0.0	5.0	10.0	3	3	0	4
rg02_theta15p195_foil0	7881	0.0	-10.0	-8.0	7	4	0	0
rg02_theta15p195_foil0	7893	0.0	-8.0	-5.0	0	6	0	1
rg02_theta15p195_foil0	7917	0.0	-8.0	-5.0	3	4	0	1
rg02_theta15p195_foil0	7931	0.0	-8.0	-5.0	5	2	0	1
rg02_theta15p195_foil0	7959	0.0	0.0	5.0	1	4	0	3
rg02_theta15p195_foil0	8053	0.0	-5.0	0.0	8	4	0	2
rg02_theta15p195_foil0	8066	0.0	-10.0	-8.0	4	5	0	0
rg02_theta15p195_foil0	8088	0.0	0.0	5.0	1	4	0	3
rg02_theta15p195_foil0	8092	0.0	-8.0	-5.0	2	4	0	1
rg02_theta15p195_foil0	8098	0.0	-8.0	-5.0	2	2	0	1
rg02_theta15p195_foil0	8149	0.0	0.0	5.0	6	4	0	3
rg02_theta15p195_foil0	8199	0.0	-10.0	-8.0	1	6	0	0
rg02_theta15p195_foil0	8232	0.0	5.0	10.0	0	4	0	4
rg02_theta15p195_foil0	8345	0.0	-10.0	-8.0	2	6	0	0
rg02_theta15p195_foil0	8405	0.0	-5.0	0.0	3	5	0	2
rg02_theta15p195_foil0	8407	0.0	-8.0	-5.0	6	2	0	1
rg02_theta15p195_foil0	8424	0.0	5.0	10.0	4	6	0	4
rg02_theta15p195_foil0	8450	0.0	-8.0	-5.0	8	4	0	1
rg02_theta15p195_foil0	8489	0.0	-8.0	-5.0	6	5	0	1
rg02_theta15p195_foil0	8500	0.0	5.0	10.0	8	5	0	4
rg02_theta15p195_foil0	8522	0.0	-10.0	-8.0	8	5	0	0
rg02_theta15p195_foil0	8527	0.0	-10.0	-8.0	2	5	0	0
rg02_theta15p195_foil0	8633	0.0	0.0	5.0	1	4	0	3
rg02_theta15p195_foil0	8660	0.0	5.0	10.0	2	4	0	4
rg02_theta15p195_foil0	8672	0.0	5.0	10.0	2	5	0	4
rg02_theta15p195_foil0	8687	0.0	0.0	5.0	2	5	0	3
rg02_theta15p195_foil0	8695	0.0	0.0	5.0	4	3	0	3
rg02_theta15p195_foil0	8752	0.0	-5.0	0.0	7	5	0	2
rg02_theta15p195_foil0	8782	0.0	-10.0	-8.0	1	4	0	0
rg02_theta15p195_foil0	8823	0.0	5.0	10.0	3	4	0	4
rg02_theta15p195_foil0	8824	0.0	-5.0	0.0	0	6	0	2
rg02_theta15p195_foil0	8868	0.0	5.0	10.0	4	2	0	4
rg02_theta15p195_foil0	8892	0.0	5.0	10.0	5	3	0	4
rg02_theta15p195_foil0	8894	0.0	-8.0	-5.0	7	5	0	1
rg02_theta15p195_foil0	8931	0.0	0.0	5.0	1	3	0	3
rg02_theta15p195_foil0	8983	0.0	0.0	5.0	1	6	0	3
rg02_theta15p195_foil0	8986	0.0	0.0	5.0	7	2	0	3
rg02_theta15p195_foil0	9007	0.0	5.0	10.0	3	6	0	4
rg02_theta15p195_foil0	9048	0.0	-10.0	-8.0	1	5	0	0
rg02_theta15p195_foil0	9049	0.0	-8.0	-5.0	6	3	0	1
rg02_theta15p195_foil0	9060	0.0	-10.0	-8.0	3	4	0	0
rg02_theta15p195_foil0	9102	0.0	-5.0	0.0	4	4	0	2
rg02_theta15p195_foil0	9128	0.0	-8.0	-5.0	0	6	0	1
rg02_theta15p195_foil0	9148	0.0	0.0	5.0	4	3	0	3
rg02_theta15p195_foil0	9164	0.0	0.0	5.0	5	6	0	3
rg02_theta15p195_foil0	9172	0.0	5.0	10.0	3	6	0	4
rg02_theta15p195_foil0	9201	0.0	-8.0	-5.0	0	6	0	1
rg02_theta15p195_foil0	9205	0.0	-5.0	0.0	7	2	0	2
rg02_theta15p195_foil0	9291	0.0	-5.0	0.0	4	3	0	2
rg02_theta15p195_foil0	9367	0.0	-10.0	-8.0	4	6	0	0
rg02_theta15p195_foil0	9373	0.0	-5.0	0.0	0	5	0	2
rg02_theta15p195_foil0	9418	0.0	5.0	10.0	1	5	0	4
rg02_theta15p195_foil0	9426	0.0	-10.0	-8.0	0	5	0	0
rg02_theta15p195_foil0	9446	0.0	-5.0	0.0	6	2	0	2
rg02_theta15p195_foil0	9471	0.0	-5.0	0.0	7	4	0	2
rg02_theta15p195_foil0	9475	0.0	-10.0	-8.0	6	2	0	0
rg02_theta15p195_foil0	9498	0.0	-8.0	-5.0	3	4	0	1
rg02_theta15p195_foil0	9510	0.0	-10.0	-8.0	0	3	0	0
rg02_theta15p195_foil0	9602	0.0	5.0	10.0	3	6	0	4
rg02_theta15p195_foil0	9612	0.0	5.0	10.0	1	3	0	4
rg02_theta15p195_foil0	9623	0.0	-8.0	-5.0	0	5	0	1
rg02_theta15p195_foil0	9686	0.0	0.0	5.0	4	7	0	3
rg02_theta15p195_foil0	9689	0.0	-8.0	-5.0	7	6	0	1
rg02_theta15p195_foil0	9711	0.0	-8.0	-5.0	1	2	0	1
rg02_theta15p195_foil0	9742	0.0	5.0	10.0	4	5	0	4
rg02_theta15p195_foil0	9826	0.0	0.0	5.0	7	6	0	3
rg02_theta15p195_foil0	9877	0.0	-8.0	-5.0	5	2	0	1
rg02_theta15p195_foil0	9930	0.0	-8.0	-5.0	0	5	0	1
rg02_theta15p195_foil0	9971	0.0	0.0	5.0	5	4	0	3
rg02_theta15p195_foil0	10002	0.0	0.0	5.0	4	3	0	3
rg02_theta15p195_foil0	10089	0.0	0.0	5.0	8	5	0	3
rg02_theta15p195_foil0	10091	0.0	-8.0	-5.0	0	3	0	1
rg02_theta15p195_foil0	10098	0.0	-10.0	-8.0	5	6	0	0
rg02_theta15p195_foil0	10186	0.0	-10.0	-8.0	0	4	0	0
rg02_theta15p195_foil0	10206	0.0	0.0	5.0	0	6	0	3
rg02_theta15p195_foil0	10254	0.0	-8.0	-5.0	4	5	0	1
rg02_theta15p195_foil0	10308	0.0	0.0	5.0	7	5	0	3
rg02_theta15p195_foil0	10313	0.0	5.0	10.0	5	7	0	4
rg02_theta15p195_foil0	10335	0.0	-8.0	-5.0	4	6	0	1
rg02_theta15p195_foil0	10338	0.0	-10.0	-8.0	7	3	0	0
rg02_theta15p195_foil0	10390	0.0	-5.0	0.0	1	6	0	2
rg02_theta15p195_foil0	10409	0.0	0.0	5.0	5	2	0	3
rg02_theta15p195_foil0	10418	0.0	0.0	5.0	3	2	0	3
rg02_theta15p195_foil0	10560	0.0	-10.0	-8.0	6	5	0	0
rg02_theta15p195_foil0	10563	0.0	-8.0	-5.0	6	2	0	1
rg02_theta15p195_foil0	10598	0.0	-8.0	-5.0	8	4	0	1
rg02_theta15p195_foil0	10602	0.0	5.0	10.0	2	6	0	4
rg02_theta15p195_foil0	10626	0.0	-8.0	-5.0	3	3	0	1
rg02_theta15p195_foil0	10708	0.0	-5.0	0.0	5	7	0	2
rg02_theta15p195_foil0	10715	0.0	-8.0	-5.0	4	5	0	1
rg02_theta15p195_foil0	10753	0.0	-8.0	-5.0	4	2	0	1
rg02_theta15p195_foil0	10764	0.0	5.0	10.0	2	4	0	4
rg02_theta15p195_foil0	10918	0.0	0.0	5.0	3	1	0	3
rg02_theta15p195_foil0	10951	0.0	0.0	5.0	1	2	0	3
rg02_theta15p195_foil0	10955	0.0	-8.0	-5.0	6	5	0	1
rg02_theta15p195_foil0	10999	0.0	-5.0	0.0	5	6	0	2
rg02_theta15p195_foil0	11014	0.0	0.0	5.0	2	4	0	3
rg02_theta15p195_foil0	11073	0.0	5.0	10.0	5	4	0	4
rg02_theta15p195_foil0	11133	0.0	0.0	5.0	8	4	0	3
rg02_theta15p195_foil0	11161	0.0	-5.0	0.0	5	1	0	2
rg02_theta15p195_foil0	11191	0.0	5.0	10.0	7	4	0	4
rg02_theta15p195_foil0	11195	0.0	0.0	5.0	8	5	0	3
rg02_theta15p195_foil0	11213	0.0	0.0	5.0	5	4	0	3
rg02_theta15p195_foil0	11228	0.0	-8.0	-5.0	0	6	0	1
rg02_theta15p195_foil0	11250	0.0	0.0	5.0	6	6	0	3
rg02_theta15p195_foil0	11270	0.0	0.0	5.0	3	2	0	3
rg02_theta15p195_foil0	11292	0.0	0.0	5.0	5	3	0	3
rg02_theta15p195_foil0	11306	0.0	-10.0	-8.0	7	3	0	0
rg02_theta15p195_foil0	11312	0.0	-5.0	0.0	0	5	0	2
rg02_theta15p195_foil0	11330	0.0	0.0	5.0	7	5	0	3
rg02_theta15p195_foil0	11463	0.0	0.0	5.0	3	2	0	3
rg02_theta15p195_foil0	11477	0.0	0.0	5.0	1	5	0	3
rg02_theta15p195_foil0	11494	0.0	-5.0	0.0	1	4	0	2
rg02_theta15p195_foil0	11504	0.0	-8.0	-5.0	8	2	0	1
rg02_theta15p195_foil0	11527	0.0	-8.0	-5.0	6	6	0	1
rg02_theta15p195_foil0	11545	0.0	0.0	5.0	6	3	0	3
rg02_theta15p195_foil0	11569	0.0	-8.0	-5.0	1	4	0	1
rg02_theta15p195_foil0	11585	0.0	-8.0	-5.0	2	5	0	1
rg02_theta15p195_foil0	11618	0.0	0.0	5.0	8	4	0	3
rg02_theta15p195_foil0	11633	0.0	-5.0	0.0	1	5	0	2
rg02_theta15p195_foil0	11667	0.0	0.0	5.0	4	7	0	3
rg02_theta15p195_foil0	11724	0.0	5.0	10.0	7	6	0	4
rg02_theta15p195_foil0	11813	0.0	5.0	10.0	4	7	0	4
rg02_theta15p195_foil0	11829	0.0	-5.0	0.0	5	1	0	2
rg02_theta15p195_foil0	11870	0.0	0.0	5.0	6	6	0	3
rg02_theta15p195_foil0	11984	0.0	5.0	10.0	3	7	0	4
rg02_theta15p195_foil0	11988	0.0	-8.0	-5.0	1	2	0	1
rg02_theta15p195_foil0	12006	0.0	0.0	5.0	5	6	0	3
rg02_theta15p195_foil0	12019	0.0	-10.0	-8.0	0	4	0	0
rg02_theta15p195_foil0	12044	0.0	-8.0	-5.0	7	3	0	1
rg02_theta15p195_foil0	12082	0.0	0.0	5.0	4	6	0	3
rg02_theta15p195_foil0	12161	0.0	-5.0	0.0	3	5	0	2
rg02_theta15p195_foil0	12221	0.0	0.0	5.0	6	7	0	3
rg02_theta15p195_foil0	12276	0.0	-10.0	-8.0	0	5	0	0
rg02_theta15p195_foil0	12341	0.0	-8.0	-5.0	0	3	0	1
rg02_theta15p195_foil0	12444	0.0	5.0	10.0	6	7	0	4
rg02_theta15p195_foil0	12447	0.0	-5.0	0.0	1	2	0	2
rg02_theta15p195_foil0	12563	0.0	-8.0	-5.0	8	6	0	1
rg02_theta15p195_foil0	12580	0.0	-10.0	-8.0	6	4	0	0
rg02_theta15p195_foil0	12602	0.0	-8.0	-5.0	8	5	0	1
rg02_theta15p195_foil0	12680	0.0	-8.0	-5.0	7	6	0	1
rg02_theta15p195_foil0	12688	0.0	-5.0	0.0	7	2	0	2
rg02_theta15p195_foil0	12694	0.0	0.0	5.0	3	7	0	3
rg02_theta15p195_foil0	12745	0.0	-8.0	-5.0	2	4	0	1
rg02_theta15p195_foil0	12750	0.0	-10.0	-8.0	0	5	0	0
rg02_theta15p195_foil0	12784	0.0	5.0	10.0	3	7	0	4
rg02_theta15p195_foil0	12798	0.0	-8.0	-5.0	7	3	0	1
rg02_theta15p195_foil0	12843	0.0	0.0	5.0	2	2	0	3
rg02_theta15p195_foil0	12850	0.0	-10.0	-8.0	1	6	0	0
rg02_theta15p195_foil0	12858	0.0	0.0	5.0	4	4	0	3
rg02_theta15p195_foil0	12861	0.0	0.0	5.0	8	5	0	3
rg02_theta15p195_foil0	12865	0.0	-5.0	0.0	7	3	0	2
rg02_theta15p195_foil0	12926	0.0	0.0	5.0	8	4	0	3
rg02_theta15p195_foil0	12970	0.0	0.0	5.0	4	3	0	3
rg02_theta15p195_foil0	12993	0.0	0.0	5.0	1	6	0	3
rg02_theta15p195_foil0	12997	0.0	-10.0	-8.0	6	6	0	0
rg02_theta15p195_foil0	13093	0.0	0.0	5.0	6	4	0	3
rg02_theta15p195_foil0	13115	0.0	5.0	10.0	2	7	0	4
rg02_theta15p195_foil0	13172	0.0	-8.0	-5.0	3	6	0	1
rg02_theta15p195_foil0	13179	0.0	-10.0	-8.0	6	5	0	0
rg02_theta15p195_foil0	13212	0.0	-8.0	-5.0	1	6	0	1
rg02_theta15p195_foil0	13213	0.0	-8.0	-5.0	0	6	0	1
rg02_theta15p195_foil0	13222	0.0	-10.0	-8.0	5	3	0	0
rg02_theta15p195_foil0	13261	0.0	0.0	5.0	5	2	0	3
rg02_theta15p195_foil0	13294	0.0	0.0	5.0	0	4	0	3
rg02_theta15p195_foil0	13301	0.0	5.0	10.0	1	6	0	4
rg02_theta15p195_foil0	13312	0.0	-5.0	0.0	1	6	0	2
rg02_theta15p195_foil0	13351	0.0	-10.0	-8.0	3	4	0	0
rg02_theta15p195_foil0	13369	0.0	-8.0	-5.0	4	4	0	1
rg02_theta15p195_foil0	13380	0.0	-5.0	0.0	4	3	0	2
rg02_theta15p195_foil0	13402	0.0	-5.0	0.0	8	5	0	2
rg02_theta15p195_foil0	13412	0.0	5.0	10.0	4	7	0	4
rg02_theta15p195_foil0	13429	0.0	-5.0	0.0	1	3	0	2
rg02_theta15p195_foil0	13432	0.0	-5.0	0.0	4	3	0	2
rg02_theta15p195_foil0	13460	0.0	-8.0	-5.0	4	4	0	1
rg02_theta15p195_foil0	13478	0.0	-5.0	0.0	4	2	0	2
rg02_theta15p195_foil0	13502	0.0	-8.0	-5.0	4	5	0	1
rg02_theta15p195_foil0	13597	0.0	-10.0	-8.0	0	2	0	0
rg02_theta15p195_foil0	13608	0.0	-10.0	-8.0	1	2	0	0
rg02_theta15p195_foil0	13621	0.0	-10.0	-8.0	6	4	0	0
rg02_theta15p195_foil0	13656	0.0	-5.0	0.0	1	6	0	2
rg02_theta15p195_foil0	13696	0.0	0.0	5.0	7	5	0	3
rg02_theta15p195_foil0	13728	0.0	-8.0	-5.0	6	2	0	1
rg02_theta15p195_foil0	13766	0.0	-10.0	-8.0	0	4	0	0
rg02_theta15p195_foil0	13786	0.0	-5.0	0.0	5	7	0	2
rg02_theta15p195_foil0	13802	0.0	5.0	10.0	6	5	0	4
rg02_theta15p195_foil0	13812	0.0	0.0	5.0	4	3	0	3
rg02_theta15p195_foil0	13816	0.0	0.0	5.0	7	5	0	3
rg02_theta15p195_foil0	13817	0.0	0.0	5.0	2	2	0	3
rg02_theta15p195_foil0	13868	0.0	0.0	5.0	4	1	0	3
rg02_theta15p195_foil0	13873	0.0	-5.0	0.0	7	3	0	2
rg02_theta15p195_foil0	13938	0.0	-10.0	-8.0	4	5	0	0
rg02_theta15p195_foil0	14088	0.0	0.0	5.0	6	6	0	3
rg02_theta15p195_foil0	14204	0.0	0.0	5.0	2	7	0	3
rg02_theta15p195_foil0	14231	0.0	5.0	10.0	5	6	0	4
rg02_theta15p195_foil0	14284	0.0	5.0	10.0	3	7	0	4
rg02_theta15p195_foil0	14328	0.0	-5.0	0.0	3	3	0	2
rg02_theta15p195_foil0	14351	0.0	5.0	10.0	3	6	0	4
rg02_theta15p195_foil0	14377	0.0	-8.0	-5.0	4	2	0	1
rg02_theta15p195_foil0	14384	0.0	-5.0	0.0	1	5	0	2
rg02_theta15p195_foil0	14385	0.0	-10.0	-8.0	5	3	0	0
rg02_theta15p195_foil0	14439	0.0	-8.0	-5.0	7	6	0	1
rg02_theta15p195_foil0	14472	0.0	5.0	10.0	1	5	0	4
rg02_theta15p195_foil0	14580	0.0	-8.0	-5.0	4	5	0	1
rg02_theta15p195_foil0	14586	0.0	-8.0	-5.0	8	4	0	1
rg02_theta15p195_foil0	14619	0.0	-5.0	0.0	1	6	0	2
rg02_theta15p195_foil0	14630	0.0	-5.0	0.0	7	2	0	2
rg02_theta15p195_foil0	14652	0.0	-5.0	0.0	4	4	0	2
rg02_theta15p195_foil0	14684	0.0	-10.0	-8.0	8	4	0	0
rg02_theta15p195_foil0	14735	0.0	-5.0	0.0	6	2	0	2
rg02_theta15p195_foil0	14769	0.0	-8.0	-5.0	4	6	0	1
rg02_theta15p195_foil0	14876	0.0	-10.0	-8.0	0	5	0	0
rg02_theta15p195_foil0	14920	0.0	-5.0	0.0	7	5	0	2
rg02_theta15p195_foil0	14935	0.0	-5.0	0.0	4	2	0	2
rg02_theta15p195_foil0	15009	0.0	5.0	10.0	3	4	0	4
rg02_theta15p195_foil0	15026	0.0	5.0	10.0	5	4	0	4
rg02_theta15p195_foil0	15117	0.0	-8.0	-5.0	1	4	0	1
rg02_theta15p195_foil0	15157	0.0	-10.0	-8.0	1	5	0	0
rg02_theta15p195_foil0	15166	0.0	-8.0	-5.0	6	2	0	1
rg02_theta15p195_foil0	15179	0.0	0.0	5.0	6	6	0	3
rg02_theta15p195_foil0	15247	0.0	-10.0	-8.0	8	5	0	0
rg02_theta15p195_foil0	15256	0.0	-10.0	-8.0	3	5	0	0
rg02_theta15p195_foil0	15266	0.0	-10.0	-8.0	3	2	0	0
rg02_theta15p195_foil0	15323	0.0	-10.0	-8.0	3	6	0	0
rg02_theta15p195_foil0	15390	0.0	-5.0	0.0	0	4	0	2
rg02_theta15p195_foil0	15404	0.0	5.0	10.0	6	7	0	4
rg02_theta15p195_foil0	15425	0.0	-10.0	-8.0	3	4	0	0
rg02_theta15p195_foil0	15431	0.0	0.0	5.0	5	3	0	3
rg02_theta15p195_foil0	15444	0.0	-10.0	-8.0	7	6	0	0
rg02_theta15p195_foil0	15465	0.0	0.0	5.0	6	7	0	3
rg02_theta15p195_foil0	15486	0.0	5.0	10.0	2	5	0	4
rg02_theta15p195_foil0	15505	0.0	-5.0	0.0	5	3	0	2
rg02_theta15p195_foil0	15516	0.0	-8.0	-5.0	5	3	0	1
rg02_theta15p195_foil0	15547	0.0	-10.0	-8.0	1	4	0	0
rg02_theta15p195_foil0	15580	0.0	0.0	5.0	2	5	0	3
rg02_theta15p195_foil0	15586	0.0	0.0	5.0	6	5	0	3
rg02_theta15p195_foil0	15679	0.0	-8.0	-5.0	1	5	0	1
rg02_theta15p195_foil0	15691	0.0	0.0	5.0	2	4	0	3
rg02_theta15p195_foil0	15723	0.0	-10.0	-8.0	0	5	0	0
rg02_theta15p195_foil0	15745	0.0	-5.0	0.0	7	5	0	2
rg02_theta15p195_foil0	15778	0.0	-8.0	-5.0	2	6	0	1
rg02_theta15p195_foil0	15780	0.0	-8.0	-5.0	0	6	0	1
rg02_theta15p195_foil0	15792	0.0	0.0	5.0	3	5	0	3
rg02_theta15p195_foil0	15834	0.0	0.0	5.0	8	4	0	3
rg02_theta15p195_foil0	15851	0.0	-5.0	0.0	4	6	0	2
rg02_theta15p195_foil0	15857	0.0	-8.0	-5.0	6	3	0	1
rg02_theta15p195_foil0	15858	0.0	0.0	5.0	4	6	0	3
rg02_theta15p195_foil0	15885	0.0	-10.0	-8.0	1	6	0	0
rg02_theta15p195_foil0	15909	0.0	-8.0	-5.0	4	4	0	1
rg02_theta15p195_foil0	15942	0.0	0.0	5.0	1	5	0	3
rg02_theta15p195_foil0	15965	0.0	-10.0	-8.0	5	3	0	0
rg02_theta15p195_foil0	15977	0.0	0.0	5.0	1	3	0	3
rg02_theta15p195_foil0	16079	0.0	0.0	5.0	2	7	0	3
rg02_theta15p195_foil0	16085	0.0	0.0	5.0	4	7	0	3
rg02_theta15p195_foil0	16144	0.0	-8.0	-5.0	5	2	0	1
rg02_theta15p195_foil0	16323	0.0	0.0	5.0	5	4	0	3
rg02_theta15p195_foil0	16392	0.0	0.0	5.0	5	4	0	3
rg02_theta15p195_foil0	16434	0.0	-8.0	-5.0	0	5	0	1
rg02_theta15p195_foil0	16520	0.0	0.0	5.0	3	3	0	3
rg02_theta15p195_foil0	16536	0.0	-8.0	-5.0	1	3	0	1
rg02_theta15p195_foil0	16541	0.0	-10.0	-8.0	4	6	0	0
rg02_theta15p195_foil0	16548	0.0	0.0	5.0	0	3	0	3
rg02_theta15p195_foil0	16661	0.0	5.0	10.0	3	6	0	4
rg02_theta15p195_foil0	16759	0.0	-5.0	0.0	7	3	0	2
rg02_theta15p195_foil0	16783	0.0	0.0	5.0	5	7	0	3
rg02_theta15p195_foil0	16812	0.0	-10.0	-8.0	1	2	0	0
rg02_theta15p195_foil0	16857	0.0	-5.0	0.0	4	6	0	2
rg02_theta15p195_foil0	16858	0.0	0.0	5.0	7	3	0	3
rg02_theta15p195_foil0	16920	0.0	-5.0	0.0	1	3	0	2
rg02_theta15p195_foil0	16927	0.0	-5.0	0.0	5	3	0	2
rg02_theta15p195_foil0	16984	0.0	-8.0	-5.0	6	2	0	1
