method	foil_z_cm	N	target	units	training_count	heldout_count	training_residual_rms	heldout_residual_rms	heldout_change_from_reference_percent
current_XTX	3.0	104	ytar	cm	25731	9857	0.13915345676976942	0.13414195600558765	-0.36837894490552303
current_XTX	3.0	104	yptar	mrad	25731	9857	1.1232485585580965	1.101940749613275	-0.16578027922801164
current_XTX	3.0	105	xptar	mrad	25731	9857	1.9156287454640137	1.880569630162686	0.7315865706520652
current_XTX	3.0	105	ytar	cm	25731	9857	0.13910091883246198	0.1340810267208816	-0.41363311881020826
current_XTX	3.0	105	yptar	mrad	25731	9857	1.1232345619921094	1.1018916706055764	-0.1702267655204759
current_XTX	3.0	106	xptar	mrad	25731	9857	1.9155941646712318	1.88042680539185	0.7239362472940991
current_XTX	3.0	106	ytar	cm	25731	9857	0.1388574945267729	0.13420012126200762	-0.32517770527275003
current_XTX	3.0	106	yptar	mrad	25731	9857	1.1238712711040315	1.103214724003559	-0.05036006335624732
current_XTX	3.0	107	xptar	mrad	25731	9857	1.9119907798570384	1.8758629804034124	0.4794776935970857
current_XTX	3.0	107	ytar	cm	25731	9857	0.13901160317887132	0.1343397620327183	-0.22146193456556995
current_XTX	3.0	107	yptar	mrad	25731	9857	1.1231846762675415	1.102404101555042	-0.12380127121087714
current_XTX	3.0	108	xptar	mrad	25731	9857	1.9118908485080197	1.8757914066436687	0.4756438879989444
current_XTX	3.0	108	ytar	cm	25731	9857	0.13900949289443512	0.13434297899586378	-0.2190725907494917
current_XTX	3.0	108	yptar	mrad	25731	9857	1.1232526895166977	1.1025063649214315	-0.11453635983239563
current_XTX	3.0	109	xptar	mrad	25731	9857	1.9120425882395067	1.8760089020028612	0.4872938967259932
current_XTX	3.0	109	ytar	cm	25731	9857	0.13901051940135375	0.13437080344519653	-0.19840646156413788
current_XTX	3.0	109	yptar	mrad	25731	9857	1.1232849301021754	1.1025545457144652	-0.11017125047443344
current_XTX	3.0	110	xptar	mrad	25731	9857	1.91203924122117	1.8760868409897842	0.49146865190790034
current_XTX	3.0	110	ytar	cm	25731	9857	0.1390462606568006	0.13437777426369363	-0.19322900651854713
current_XTX	3.0	110	yptar	mrad	25731	9857	1.1233488041931525	1.1026430318549352	-0.10215453560749044
current_XTX	3.0	111	xptar	mrad	25731	9857	1.9088032519885487	1.867569370016507	0.035235417601398034
current_XTX	3.0	111	ytar	cm	25731	9857	0.13951001786281028	0.13467588911744238	0.02819065235650786
current_XTX	3.0	111	yptar	mrad	25731	9857	1.1242857340726746	1.1033053059624742	-0.042153470404449056
current_XTX	3.0	112	xptar	mrad	25731	9857	1.9086223562444227	1.867316268168197	0.021678168598060488
current_XTX	3.0	112	ytar	cm	25731	9857	0.13947256798236082	0.13465868916067175	0.015415681525876579
current_XTX	3.0	112	yptar	mrad	25731	9857	1.124194340227524	1.1033067495613442	-0.04202268245888652
current_XTX	3.0	113	xptar	mrad	25731	9857	1.9091496044244538	1.8682010190336966	0.06906931911547787
current_XTX	3.0	113	ytar	cm	25731	9857	0.1395920788491133	0.1347043964308623	0.04936396704884327
current_XTX	3.0	113	yptar	mrad	25731	9857	1.1249594630045205	1.1038705888883547	0.009060335643251705
current_XTX	3.0	114	xptar	mrad	25731	9857	1.9082844217311266	1.8672813278257738	0.019806610070705055
current_XTX	3.0	114	ytar	cm	25731	9857	0.1394944924069602	0.13461253409438817	-0.01886519681129073
current_XTX	3.0	114	yptar	mrad	25731	9857	1.1241953514947054	1.10319733316867	-0.05193564755354707
current_XTX	3.0	115	xptar	mrad	25731	9857	1.9083695498575024	1.867617953038407	0.0378377380887196
current_XTX	3.0	115	ytar	cm	25731	9857	0.13951958330349604	0.13464778461198643	0.007316516322508626
current_XTX	3.0	115	yptar	mrad	25731	9857	1.1244627013265043	1.1035727422958632	-0.01792412987208225
current_XTX	3.0	116	xptar	mrad	25731	9857	1.9083231947384067	1.8677056007248143	0.042532533947081674
current_XTX	3.0	116	ytar	cm	25731	9857	0.1394525543164246	0.1345850047890521	-0.039312112890543816
current_XTX	3.0	116	yptar	mrad	25731	9857	1.1245240279764295	1.1038583568977445	0.00795213518998139
current_XTX	3.0	117	xptar	mrad	25731	9857	1.9082203759991816	1.8675774523586772	0.035668343421835225
current_XTX	3.0	117	ytar	cm	25731	9857	0.13943545090149492	0.13459059213492944	-0.03516220823930327
current_XTX	3.0	117	yptar	mrad	25731	9857	1.1243725797093984	1.1036374890047125	-0.01205817277799559
current_XTX	3.0	118	xptar	mrad	25731	9857	1.9078352950086852	1.86657246501728	-0.018163201956056252
current_XTX	3.0	118	ytar	cm	25731	9857	0.13964450757834404	0.13470391774403317	0.049008430673924686
current_XTX	3.0	118	yptar	mrad	25731	9857	1.1247097259571583	1.1039277832490675	0.014242061045632859
current_XTX	3.0	119	xptar	mrad	25731	9857	1.90783818418618	1.8666669632334012	-0.013101461574138717
current_XTX	3.0	119	ytar	cm	25731	9857	0.13959999159412229	0.13466299775916155	0.018615818640288495
current_XTX	3.0	119	yptar	mrad	25731	9857	1.1247757548597106	1.104011220261545	0.021801332303605925
current_XTX	3.0	120	xptar	mrad	25731	9857	1.9082561719024298	1.8675929535231632	0.036498654018868315
current_XTX	3.0	120	ytar	cm	25731	9857	0.13943524925038098	0.13458243060167	-0.04122404610977792
current_XTX	3.0	120	yptar	mrad	25731	9857	1.1245732304876515	1.1038627784493769	0.008352721298909849
current_XTX	3.0	121	xptar	mrad	25731	9857	1.9083933439898209	1.8675760958484577	0.03559568276390035
current_XTX	3.0	121	ytar	cm	25731	9857	0.13944396844547513	0.134573922778844	-0.0475430845750191
current_XTX	3.0	121	yptar	mrad	25731	9857	1.1246463419782162	1.103893115697971	0.011101231636634346
current_XTX	3.0	122	xptar	mrad	25731	9857	1.9081667124668187	1.867572041851174	0.03537853282604697
current_XTX	3.0	122	ytar	cm	25731	9857	0.13947278954458753	0.13461693056599527	-0.015599793456655409
current_XTX	3.0	122	yptar	mrad	25731	9857	1.1245328601114852	1.1037361256464835	-0.00312183734386684
current_XTX	3.0	123	xptar	mrad	25731	9857	1.9078879384742355	1.8669586225745922	0.0025210964556654503
current_XTX	3.0	123	ytar	cm	25731	9857	0.1396101459952733	0.1346908372380388	0.039293110760252326
current_XTX	3.0	123	yptar	mrad	25731	9857	1.1247536085797738	1.1040240964706973	0.022967898014258914
current_XTX	3.0	124	xptar	mrad	25731	9857	1.9082991404018554	1.8676593424472387	0.04005473699797424
current_XTX	3.0	124	ytar	cm	25731	9857	0.13942057651626197	0.13455423792074672	-0.062163672949255844
current_XTX	3.0	124	yptar	mrad	25731	9857	1.1244171844138018	1.103688743705522	-0.007414571872832454
current_XTX	3.0	125	xptar	mrad	25731	9857	1.9078123633283592	1.866736768205093	-0.009362400049239827
current_XTX	3.0	125	ytar	cm	25731	9857	0.1396722676384175	0.1347198762901195	0.06086136515921492
current_XTX	3.0	125	yptar	mrad	25731	9857	1.1249039764617355	1.1041756835511676	0.03670146572540833
current_XTX	3.0	126	xptar	mrad	25731	9857	1.9078959066053205	1.866911555933525	0.0
current_XTX	3.0	126	ytar	cm	25731	9857	0.139534263808817	0.13463793380558325	0.0
current_XTX	3.0	126	yptar	mrad	25731	9857	1.1245087209618503	1.103770583568752	0.0
current_XTX	3.0	127	xptar	mrad	25731	9857	1.9082850447902913	1.8675099304687819	0.03205157380674617
current_XTX	3.0	127	ytar	cm	25731	9857	0.13956476732565837	0.1346735629866784	0.02646295890620376
current_XTX	3.0	127	yptar	mrad	25731	9857	1.1248160813262669	1.1039097818239032	0.012611158262720856
current_XTX	3.0	128	xptar	mrad	25731	9857	1.9075786830415016	1.8667693495944107	-0.007617197432963074
current_XTX	3.0	128	ytar	cm	25731	9857	0.13945131972540328	0.13460921720357238	-0.021328760178640493
current_XTX	3.0	128	yptar	mrad	25731	9857	1.124677900379206	1.103586836789583	-0.016647189362017922
current_XTX	3.0	129	xptar	mrad	25731	9857	1.903209861792888	1.858661547519296	-0.4419067624284789
current_XTX	3.0	129	ytar	cm	25731	9857	0.13940301705946348	0.13459418522411135	-0.032493503305752736
current_XTX	3.0	129	yptar	mrad	25731	9857	1.1247747413929667	1.1036977439442435	-0.006599163412468467
current_XTX	3.0	130	xptar	mrad	25731	9857	1.9027934959582642	1.8585186916520215	-0.4495587514485533
current_XTX	3.0	130	ytar	cm	25731	9857	0.13946102732578378	0.13462817508560807	-0.00724812071855041
current_XTX	3.0	130	yptar	mrad	25731	9857	1.124646801317273	1.1035439907045375	-0.020528981981182692
current_XTX	3.0	131	xptar	mrad	25731	9857	1.9027226938369906	1.8582079117442476	-0.46620549118221444
current_XTX	3.0	131	ytar	cm	25731	9857	0.13962085461063278	0.1347246507920455	0.06440754400425241
current_XTX	3.0	131	yptar	mrad	25731	9857	1.1247798016368513	1.1037005661838857	-0.006343472629954938
current_XTX	3.0	132	xptar	mrad	25731	9857	1.9030251095198478	1.8586313617726287	-0.4435236438801726
current_XTX	3.0	132	ytar	cm	25731	9857	0.13944820094409655	0.13463116032703526	-0.005030884206658204
current_XTX	3.0	132	yptar	mrad	25731	9857	1.1245899575840057	1.103467557101508	-0.027453754589490398
current_XTX	3.0	133	xptar	mrad	25731	9857	1.9026693601867979	1.8580407491786968	-0.4751594539459836
current_XTX	3.0	133	ytar	cm	25731	9857	0.13963758961947187	0.134723600770266	0.06362765846246177
current_XTX	3.0	133	yptar	mrad	25731	9857	1.1247854911085864	1.1036917575323901	-0.007141523567966157
current_XTX	3.0	134	xptar	mrad	25731	9857	1.9024983259354282	1.8579658867193711	-0.47916941676868774
current_XTX	3.0	134	ytar	cm	25731	9857	0.13965057662381436	0.13473224664060604	0.0700492293345567
current_XTX	3.0	134	yptar	mrad	25731	9857	1.1248041389832468	1.1036433304754283	-0.01152894407751015
current_XTX	3.0	135	xptar	mrad	25731	9857	1.9024869316483086	1.8571574432367177	-0.5224732079999295
current_XTX	3.0	135	ytar	cm	25731	9857	0.13962268179597315	0.13471036831505784	0.05379948089456743
current_XTX	3.0	135	yptar	mrad	25731	9857	1.1247520770188844	1.1036446293732058	-0.011411265839211815
current_XTX	3.0	136	xptar	mrad	25731	9857	1.9030060219420757	1.8574131199387895	-0.5087780384960938
current_XTX	3.0	136	ytar	cm	25731	9857	0.13936707877151588	0.13441715132274384	-0.16398237599086762
current_XTX	3.0	136	yptar	mrad	25731	9857	1.124539161463984	1.1032904615389691	-0.04349835345588415
current_XTX	3.0	137	xptar	mrad	25731	9857	1.9028337473910535	1.8571131343321414	-0.5248465879511888
current_XTX	3.0	137	ytar	cm	25731	9857	0.13933886444014884	0.13440421670200622	-0.17358934214968258
current_XTX	3.0	137	yptar	mrad	25731	9857	1.1245281474784916	1.1033964552968412	-0.03389547406682514
current_XTX	3.0	138	xptar	mrad	25731	9857	1.902578311344875	1.8566775210461086	-0.548179952868677
current_XTX	3.0	138	ytar	cm	25731	9857	0.13936129094613187	0.1344420717659891	-0.14547314717185955
current_XTX	3.0	138	yptar	mrad	25731	9857	1.1246691594735527	1.1036026945796549	-0.015210496782236405
current_XTX	3.0	139	xptar	mrad	25731	9857	1.9026961194810383	1.85691758906865	-0.5353208529408682
current_XTX	3.0	139	ytar	cm	25731	9857	0.13944466749524553	0.13448309272587605	-0.1150055376895387
current_XTX	3.0	139	yptar	mrad	25731	9857	1.1246872996630501	1.103654311173412	-0.01053410890548001
current_XTX	3.0	140	xptar	mrad	25731	9857	1.9028493693581465	1.857311314934049	-0.5142311626367024
current_XTX	3.0	140	ytar	cm	25731	9857	0.1393209698118477	0.13438303540863392	-0.18932138197946813
current_XTX	3.0	140	yptar	mrad	25731	9857	1.1245867845379367	1.1034162121047313	-0.03210553617717382
current_XTX	3.0	141	xptar	mrad	25731	9857	1.9022000457986692	1.8563095477338423	-0.567890223079226
current_XTX	3.0	141	ytar	cm	25731	9857	0.13952308215265494	0.13450786341465915	-0.09660753641089759
current_XTX	3.0	141	yptar	mrad	25731	9857	1.1249262224217473	1.1038910414411616	0.010913307004445372
current_XTX	3.0	142	xptar	mrad	25731	9857	1.90267897745309	1.8574939133059039	-0.5044503901478037
current_XTX	3.0	142	ytar	cm	25731	9857	0.13944249922054952	0.13447266219690582	-0.12275263293634042
current_XTX	3.0	142	yptar	mrad	25731	9857	1.124889243943066	1.1038021814797694	0.002862724508867487
current_XTX	3.0	143	xptar	mrad	25731	9857	1.9026412391042884	1.8573802994746782	-0.5105360470105791
current_XTX	3.0	143	ytar	cm	25731	9857	0.13957878416218444	0.1345602019811944	-0.05773397005713887
current_XTX	3.0	143	yptar	mrad	25731	9857	1.1249151075399872	1.103772441029138	0.00016828319342465647
current_XTX	3.0	144	xptar	mrad	25731	9857	1.9023126702972923	1.8570363842738733	-0.5289576588813683
current_XTX	3.0	144	ytar	cm	25731	9857	0.13954345837417104	0.13453534119627775	-0.07619888868292124
current_XTX	3.0	144	yptar	mrad	25731	9857	1.1248711902014517	1.1037694872698403	-9.932307745152968e-05
current_XTX	3.0	145	xptar	mrad	25731	9857	1.9025765849261462	1.8574902820678665	-0.504644895239692
current_XTX	3.0	145	ytar	cm	25731	9857	0.13952278003961952	0.1345120542247172	-0.09349488461982691
current_XTX	3.0	145	yptar	mrad	25731	9857	1.124719862870408	1.1036194477465266	-0.013692684374377873
current_XTX	3.0	146	xptar	mrad	25731	9857	1.9019085040923214	1.8568288935252268	-0.5400717766330665
current_XTX	3.0	146	ytar	cm	25731	9857	0.1395807038940323	0.13456801413153607	-0.05193163031463888
current_XTX	3.0	146	yptar	mrad	25731	9857	1.1246729060375409	1.1034996255902119	-0.024548396430712494
current_XTX	3.0	147	xptar	mrad	25731	9857	1.9019411967282818	1.8567928462606456	-0.5420026267832334
current_XTX	3.0	147	ytar	cm	25731	9857	0.13975557166061023	0.13468836005053494	0.037453222525307694
current_XTX	3.0	147	yptar	mrad	25731	9857	1.1248264897850977	1.1037664855589737	-0.0003712736903138669
current_XTX	3.0	148	xptar	mrad	25731	9857	1.9020379613358225	1.8572372924490024	-0.5181961327399454
current_XTX	3.0	148	ytar	cm	25731	9857	0.13973202731499468	0.13468258139247466	0.03316122405434552
current_XTX	3.0	148	yptar	mrad	25731	9857	1.1247997274795063	1.103746841004309	-0.0021510416019721035
current_XTX	3.0	149	xptar	mrad	25731	9857	1.9024017853594044	1.8574214282340316	-0.5083330096346206
current_XTX	3.0	149	ytar	cm	25731	9857	0.13966367630543192	0.13461063935808015	-0.020272479480054617
current_XTX	3.0	149	yptar	mrad	25731	9857	1.1241868009579874	1.102876013867122	-0.08104670616764231
current_XTX	3.0	150	xptar	mrad	25731	9857	1.9022096185587936	1.8575281480473964	-0.5026166267119492
current_XTX	3.0	150	ytar	cm	25731	9857	0.13954139232500962	0.13461038604183664	-0.02046062574488916
current_XTX	3.0	150	yptar	mrad	25731	9857	1.1243426521317454	1.103085933624585	-0.06202828326454801
current_XTX	3.0	151	xptar	mrad	25731	9857	1.902446265415737	1.8579209476812308	-0.4815765494471158
current_XTX	3.0	151	ytar	cm	25731	9857	0.13941974018061756	0.13454970714222161	-0.06552883044762536
current_XTX	3.0	151	yptar	mrad	25731	9857	1.124211092259944	1.1031174059673838	-0.059176935052585034
current_XTX	3.0	152	xptar	mrad	25731	9857	1.9023986402826534	1.8578427823084638	-0.4857634308512493
current_XTX	3.0	152	ytar	cm	25731	9857	0.1393805488257531	0.13457055195862297	-0.05004670307670045
current_XTX	3.0	152	yptar	mrad	25731	9857	1.1246531297639069	1.1039910340083088	0.019972487293884456
current_XTX	3.0	153	xptar	mrad	25731	9857	1.9023567354287245	1.8579271178164196	-0.48124604984903785
current_XTX	3.0	153	ytar	cm	25731	9857	0.1394858951415233	0.1346211766626932	-0.012446078468686395
current_XTX	3.0	153	yptar	mrad	25731	9857	1.1249270817104549	1.1037112451675013	-0.005375972338272916
current_XTX	3.0	154	xptar	mrad	25731	9857	1.9007213217741366	1.8557034262648817	-0.6003567567526624
current_XTX	3.0	154	ytar	cm	25731	9857	0.13938638216698143	0.1346075500417969	-0.022567015793806267
current_XTX	3.0	154	yptar	mrad	25731	9857	1.1253611988645578	1.104694708280637	0.08372434685632868
current_XTX	3.0	155	xptar	mrad	25731	9857	1.9012435922423414	1.856459942297236	-0.5598344283140211
current_XTX	3.0	155	ytar	cm	25731	9857	0.13915105529301128	0.13455088203789045	-0.0646561969812387
current_XTX	3.0	155	yptar	mrad	25731	9857	1.1256398356520216	1.1046763312459489	0.08205941440009301
current_XTX	3.0	156	xptar	mrad	25731	9857	1.901164890009557	1.8572606147215411	-0.5169468891716211
current_XTX	3.0	156	ytar	cm	25731	9857	0.13932484535367806	0.13454850111541372	-0.06642458602987844
current_XTX	3.0	156	yptar	mrad	25731	9857	1.1248847793051284	1.1044947542223127	0.06560880171488925
current_XTX	3.0	157	xptar	mrad	25731	9857	1.9015647448844368	1.8575608249707594	-0.5008663068717167
current_XTX	3.0	157	ytar	cm	25731	9857	0.13922520092613952	0.1345099604158698	-0.09505002497902648
current_XTX	3.0	157	yptar	mrad	25731	9857	1.1250005220439638	1.1047377663409985	0.08762534412898315
current_XTX	3.0	158	xptar	mrad	25731	9857	1.901475368849382	1.857774640905437	-0.4894133843163839
current_XTX	3.0	158	ytar	cm	25731	9857	0.13935572155482084	0.1345985824237326	-0.02922755923117082
current_XTX	3.0	158	yptar	mrad	25731	9857	1.1250567011024701	1.1047811017396347	0.09155146784358692
current_XTX	3.0	159	xptar	mrad	25731	9857	1.9014977012410332	1.8573681529429822	-0.5111866687102284
current_XTX	3.0	159	ytar	cm	25731	9857	0.13934626337348063	0.13458426115605934	-0.03986443345261881
current_XTX	3.0	159	yptar	mrad	25731	9857	1.1252357677764586	1.1049379706219022	0.10576355907003787
current_XTX	3.0	160	xptar	mrad	25731	9857	1.9015747141952306	1.8574455210608336	-0.5070424917884231
current_XTX	3.0	160	ytar	cm	25731	9857	0.13923287120618177	0.13451287644169996	-0.0928841971564065
current_XTX	3.0	160	yptar	mrad	25731	9857	1.1249837987262044	1.1047201382560385	0.08602826542236652
current_XTX	3.0	161	xptar	mrad	25731	9857	1.9016668760691646	1.8577277275898598	-0.49192626798396644
current_XTX	3.0	161	ytar	cm	25731	9857	0.1393921665466062	0.13456972175238444	-0.05066332442186239
current_XTX	3.0	161	yptar	mrad	25731	9857	1.1250595111768926	1.1048225903072195	0.09531027136691073
current_XTX	3.0	162	xptar	mrad	25731	9857	1.9019821295226715	1.8581609953126452	-0.4687185417578177
current_XTX	3.0	162	ytar	cm	25731	9857	0.1394363678924714	0.13468310064311603	0.03354688850023546
current_XTX	3.0	162	yptar	mrad	25731	9857	1.1253358842912868	1.1051693146609012	0.1267229905354883
current_XTX	3.0	163	xptar	mrad	25731	9857	1.9015106325328455	1.8582628247630804	-0.4632641081982025
current_XTX	3.0	163	ytar	cm	25731	9857	0.13944997599546555	0.13470213113160295	0.04768145514799649
current_XTX	3.0	163	yptar	mrad	25731	9857	1.1250958002335152	1.1049203281225541	0.10416517444093998
current_XTX	3.0	164	xptar	mrad	25731	9857	1.9020920623769253	1.8584027032568877	-0.45577160040570774
current_XTX	3.0	164	ytar	cm	25731	9857	0.13932816745732657	0.13457928945133235	-0.043557081272194154
current_XTX	3.0	164	yptar	mrad	25731	9857	1.1250491935734557	1.104798619253794	0.09313852899741626
current_XTX	3.0	165	xptar	mrad	25731	9857	1.9018398701124135	1.858533656037048	-0.4487571931219736
current_XTX	3.0	165	ytar	cm	25731	9857	0.13934569963152696	0.13463094005760065	-0.005194485524939729
current_XTX	3.0	165	yptar	mrad	25731	9857	1.125176760656108	1.1049785128748586	0.10943662787255004
current_XTX	3.0	166	xptar	mrad	25731	9857	1.9013536710352468	1.8576615983127904	-0.4954684431266121
current_XTX	3.0	166	ytar	cm	25731	9857	0.13927095510436446	0.1345138796909046	-0.09213905113680809
current_XTX	3.0	166	yptar	mrad	25731	9857	1.1259688400432974	1.1058282074415577	0.1864177124700106
current_XTX	3.0	167	xptar	mrad	25731	9857	1.9013242750714294	1.8580515037488479	-0.47458339183329423
current_XTX	3.0	167	ytar	cm	25731	9857	0.13916723899420833	0.13443290729071888	-0.15227990289901072
current_XTX	3.0	167	yptar	mrad	25731	9857	1.1259128704006727	1.1056520626700874	0.17045925388337047
current_XTX	3.0	168	xptar	mrad	25731	9857	1.9010345179651054	1.8577461134239843	-0.49094144178445376
current_XTX	3.0	168	ytar	cm	25731	9857	0.13918193454271136	0.1344023045061243	-0.17500959261540494
current_XTX	3.0	168	yptar	mrad	25731	9857	1.1257373012061769	1.1053905232601555	0.1467641659887331
current_XTX	3.0	169	xptar	mrad	25731	9857	1.9010592161130746	1.857572142184262	-0.5002601071046997
current_XTX	3.0	169	ytar	cm	25731	9857	0.13922708902554043	0.13447505545423405	-0.12097508238978483
current_XTX	3.0	169	yptar	mrad	25731	9857	1.125774903505223	1.105560348056684	0.16215004409207978
current_XTX	3.0	170	xptar	mrad	25731	9857	1.9014564083159289	1.8579570062605013	-0.4796450932323948
current_XTX	3.0	170	ytar	cm	25731	9857	0.13910392947679992	0.13407069164029756	-0.4213093214166519
current_XTX	3.0	170	yptar	mrad	25731	9857	1.1259561038133306	1.1051725545585425	0.12701652052165002
current_XTX	3.0	171	xptar	mrad	25731	9857	1.9014301184796631	1.857855816953615	-0.4850652378859843
current_XTX	3.0	171	ytar	cm	25731	9857	0.13908505458501663	0.1340462884781535	-0.4394343486317065
current_XTX	3.0	171	yptar	mrad	25731	9857	1.1257485591291594	1.1044721980698626	0.0635652473036874
current_XTX	3.0	172	xptar	mrad	25731	9857	1.900560523789539	1.8571237123802022	-0.524279981138609
current_XTX	3.0	172	ytar	cm	25731	9857	0.13924427599732844	0.13414472152688744	-0.3663249017234693
current_XTX	3.0	172	yptar	mrad	25731	9857	1.1256175177474874	1.1047093705992455	0.08505273147054737
current_XTX	3.0	173	xptar	mrad	25731	9857	1.9009177137622117	1.8572012304348249	-0.5201277729434017
current_XTX	3.0	173	ytar	cm	25731	9857	0.13901408252378944	0.13389696916254878	-0.5503386914006092
current_XTX	3.0	173	yptar	mrad	25731	9857	1.1259452845483604	1.1048049418065602	0.09371134302782469
current_XTX	3.0	174	xptar	mrad	25731	9857	1.9010442419401479	1.8583149257775342	-0.46047334854554256
current_XTX	3.0	174	ytar	cm	25731	9857	0.1389523639518815	0.1338947995027465	-0.5519501687465289
current_XTX	3.0	174	yptar	mrad	25731	9857	1.1258704903330385	1.104739426999242	0.08777579733623142
current_XTX	3.0	175	xptar	mrad	25731	9857	1.9017015953258338	1.858399974878087	-0.45591774438301647
current_XTX	3.0	175	ytar	cm	25731	9857	0.1389597789779318	0.13397530681141417	-0.4921547556767436
current_XTX	3.0	175	yptar	mrad	25731	9857	1.1258144142280029	1.1039896019264877	0.01984274277608833
current_XTX	3.0	176	xptar	mrad	25731	9857	1.9013220506573163	1.8591824654482378	-0.4140041053751098
current_XTX	3.0	176	ytar	cm	25731	9857	0.1389674932146603	0.1339366333942423	-0.5208787683518845
current_XTX	3.0	176	yptar	mrad	25731	9857	1.1268100685575047	1.1056749926412395	0.172536675722057
current_XTX	3.0	177	xptar	mrad	25731	9857	1.901346408610662	1.8593303432602446	-0.40608311889148707
current_XTX	3.0	177	ytar	cm	25731	9857	0.1389445070991736	0.13392873594888702	-0.5267444594926118
current_XTX	3.0	177	yptar	mrad	25731	9857	1.1267142596341193	1.1054420016960689	0.15142803696697182
current_XTX	3.0	178	xptar	mrad	25731	9857	1.9011478739020062	1.858795531305538	-0.43473000111827753
current_XTX	3.0	178	ytar	cm	25731	9857	0.13898007128015735	0.1339470411162131	-0.5131486126100149
current_XTX	3.0	178	yptar	mrad	25731	9857	1.1267949263245598	1.1055006676713117	0.1567430884927168
current_XTX	3.0	179	xptar	mrad	25731	9857	1.9011245155251801	1.8587881880071935	-0.4351233404985555
current_XTX	3.0	179	ytar	cm	25731	9857	0.13904540201835908	0.13404535094973966	-0.44013068166901537
current_XTX	3.0	179	yptar	mrad	25731	9857	1.1268118986857687	1.1053747986932059	0.1453395432289062
current_XTX	3.0	180	xptar	mrad	25731	9857	1.9012018770726529	1.859200667113731	-0.4130291440580969
current_XTX	3.0	180	ytar	cm	25731	9857	0.1389941524835919	0.13395335710674716	-0.5084575197244368
current_XTX	3.0	180	yptar	mrad	25731	9857	1.1266637373114554	1.1053927272314166	0.1469638425604547
current_XTX	3.0	181	xptar	mrad	25731	9857	1.90143424366662	1.8596242360505504	-0.3903409274967351
current_XTX	3.0	181	ytar	cm	25731	9857	0.13901381772414087	0.133973943679055	-0.4931671986938446
current_XTX	3.0	181	yptar	mrad	25731	9857	1.1268654902167021	1.105568859439691	0.16292116293994408
current_XTX	3.0	182	xptar	mrad	25731	9857	1.901549663108086	1.8598954029560315	-0.37581603451938284
current_XTX	3.0	182	ytar	cm	25731	9857	0.13895590652103065	0.13393816286290905	-0.5197427819151446
current_XTX	3.0	182	yptar	mrad	25731	9857	1.126765004460881	1.1054906532208668	0.155835793934056
current_XTX	3.0	183	xptar	mrad	25731	9857	1.9012969213887772	1.8592562632922671	-0.4100511680334984
current_XTX	3.0	183	ytar	cm	25731	9857	0.13900715754194645	0.13396587031711138	-0.4991635488422852
current_XTX	3.0	183	yptar	mrad	25731	9857	1.1269789942633344	1.1057287751460902	0.1774092919750725
current_XTX	3.0	184	xptar	mrad	25731	9857	1.9013288478561121	1.8592293553362793	-0.411492476589459
current_XTX	3.0	184	ytar	cm	25731	9857	0.13894448138524337	0.13393416246487944	-0.5227140084606896
current_XTX	3.0	184	yptar	mrad	25731	9857	1.1266712569989017	1.1054009436929446	0.1477082419538034
current_XTX	3.0	185	xptar	mrad	25731	9857	1.9014125910632855	1.8594296857058281	-0.4007619002580842
current_XTX	3.0	185	ytar	cm	25731	9857	0.13904195334390643	0.13400206768258757	-0.47227858080016727
current_XTX	3.0	185	yptar	mrad	25731	9857	1.1269807347332415	1.1057228457653854	0.1768720987581851
current_XTX	3.0	186	xptar	mrad	25731	9857	1.9015757899256922	1.8598830919012614	-0.37647546879900906
current_XTX	3.0	186	ytar	cm	25731	9857	0.13895064988192882	0.13393500284286564	-0.5220898322256251
current_XTX	3.0	186	yptar	mrad	25731	9857	1.1266767007690146	1.1053886736713008	0.146596595944537
current_XTX	3.0	187	xptar	mrad	25731	9857	1.9014316764846824	1.8595201046903753	-0.39591866147369315
current_XTX	3.0	187	ytar	cm	25731	9857	0.13899619283452277	0.13396308366213724	-0.501233288695957
current_XTX	3.0	187	yptar	mrad	25731	9857	1.126844447533343	1.105555026757057	0.16166794213119395
current_XTX	3.0	188	xptar	mrad	25731	9857	1.9013072791814412	1.859392939189024	-0.40273020543500904
current_XTX	3.0	188	ytar	cm	25731	9857	0.13912332748517722	0.13403769688572892	-0.44581560551952837
current_XTX	3.0	188	yptar	mrad	25731	9857	1.1269478270096895	1.1056857908543587	0.17351497803235194
current_XTX	3.0	189	xptar	mrad	25731	9857	1.9014457465059793	1.8597558505984662	-0.38329107301929843
current_XTX	3.0	189	ytar	cm	25731	9857	0.13897938135987373	0.13394796591005603	-0.5124617379553165
current_XTX	3.0	189	yptar	mrad	25731	9857	1.1267533459105843	1.105506512146163	0.15727258936348854
current_XTX	3.0	190	xptar	mrad	25731	9857	1.9015310615210996	1.859745814573743	-0.38382864667623195
current_XTX	3.0	190	ytar	cm	25731	9857	0.13893963400394654	0.13392433426963907	-0.5300137307325481
current_XTX	3.0	190	yptar	mrad	25731	9857	1.1268144523571528	1.1054822198659258	0.1550717443148164
current_XTX	3.0	191	xptar	mrad	25731	9857	1.9014889357066658	1.8596865074786268	-0.3870053957261699
current_XTX	3.0	191	ytar	cm	25731	9857	0.1390189833156561	0.13397711784781638	-0.4908096396674444
current_XTX	3.0	191	yptar	mrad	25731	9857	1.1268462299670488	1.105539612009	0.16027138850978062
