setting	construction	foil_lab_z_cm	lab_X_cm	lab_Y_cm	xscol	yscol	vertex_x_cm	vertex_y_cm	vertex_z_cm	xt_cm	yt_cm	p_slope	q_slope	sieve_x_cm	sieve_y_cm	dx_cm	dy_cm	dx_mm	dy_mm	setting_offset_x_cm	setting_offset_y_cm	dx_after_offset_cm	dy_after_offset_cm	dx_after_offset_mm	dy_after_offset_mm	dxt_cm	dyt_cm	dp_slope	dq_slope	dp_mrad	dq_mrad
HMS_15p195_code_defaults	B_fit_target	-8.0	0.0	0.0	6	4	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	0.08916147811122091	-2.081145810661605	0.02890957713624273	0.012387772682509552	4.945970437	-4.440892098500626e-16	-0.13402956300000035	-4.440892098500626e-16	-1.3402956300000035	-4.440892098500626e-15	-0.13402956300000002	0.0	-3.3306690738754696e-16	-4.440892098500626e-16	-3.3306690738754696e-15	-4.440892098500626e-15	-0.005888621595600829	0.0	-0.0007627436988357113	0.0	-0.7620898196678203	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.0	0.0	6	4	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	0.09505009970682171	-2.081145810661605	0.029672320835078442	0.012387772682509552	5.08	-4.440892098500626e-16	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	-2.7755575615628914e-17	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.0	0.0	4	2	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	-0.12814094140439924	-2.2150604353283376	0.0007627436988357096	-0.004957973599236086	-2.7755575615628914e-17	-3.048	-2.7755575615628914e-17	0.0	-2.7755575615628914e-16	0.0	0.0	0.0	-2.7755575615628914e-17	0.0	-2.7755575615628914e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.0	0.0	4	2	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	-0.13402956300000002	-2.2150604353283376	0.0	-0.004957973599236086	-0.13402956300000002	-3.048	-0.13402956300000002	0.0	-1.3402956300000002	0.0	-0.13402956300000002	0.0	0.0	0.0	0.0	0.0	-0.005888621595600774	0.0	-0.0007627436988357096	0.0	-0.7627435509199394	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.0	0.0	4	2	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	-0.12814094140439924	-2.2150604353283376	0.0007627436988357096	-0.004957973599236086	-2.7755575615628914e-17	-3.048	-2.7755575615628914e-17	0.0	-2.7755575615628914e-16	0.0	0.0	0.0	-2.7755575615628914e-17	0.0	-2.7755575615628914e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.0	0.0	4	6	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	-0.12814094140439924	-1.9472311859948723	0.0007627436988357096	0.029733518964255194	-2.7755575615628914e-17	3.048	-2.7755575615628914e-17	0.0	-2.7755575615628914e-16	0.0	0.0	0.0	-2.7755575615628914e-17	0.0	-2.7755575615628914e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.0	0.0	4	6	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	-0.13402956300000002	-1.9472311859948725	0.0	0.029733518964255194	-0.13402956300000002	3.048	-0.13402956300000002	0.0	-1.3402956300000002	0.0	-0.13402956300000002	0.0	0.0	0.0	0.0	0.0	-0.005888621595600774	-2.220446049250313e-16	-0.0007627436988357096	0.0	-0.7627435509199394	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.0	0.0	4	6	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	-0.12814094140439924	-1.9472311859948723	0.0007627436988357096	0.029733518964255194	-2.7755575615628914e-17	3.048	-2.7755575615628914e-17	0.0	-2.7755575615628914e-16	0.0	0.0	0.0	-2.7755575615628914e-17	0.0	-2.7755575615628914e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.0	0.0	0	0	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	-0.5745230236268412	-2.34897505999507	-0.057056410573649755	-0.022303719880981725	-10.16	-6.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.0	0.0	0	0	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	-0.5804116452224419	-2.34897505999507	-0.05781915427248546	-0.022303719880981725	-10.294029563	-6.096	-0.13402956300000035	0.0	-1.3402956300000035	0.0	-0.13402956300000002	0.0	-3.3306690738754696e-16	0.0	-3.3306690738754696e-15	0.0	-0.005888621595600774	0.0	-0.0007627436988357078	0.0	-0.7602355701681052	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.0	0.0	0	0	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	-0.574523023626841	-2.34897505999507	-0.057056410573649755	-0.022303719880981725	-10.16	-6.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1102230246251565e-16	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.0	0.0	8	8	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	0.3182411408180427	-1.81331656132814	0.05858189797132118	0.04707926524600083	10.16	6.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.0	0.0	8	8	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	0.31235251922244184	-1.81331656132814	0.05781915427248546	0.04707926524600083	10.025970437	6.096	-0.13402956300000035	0.0	-1.3402956300000035	0.0	-0.13402956300000002	0.0	-3.3306690738754696e-16	0.0	-3.3306690738754696e-15	0.0	-0.005888621595600885	0.0	-0.0007627436988357147	0.0	-0.760168741956363	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.0	0.0	8	8	-0.13402956300000002	-2.1767833175344498	-7.720314968959392	0.31824114081804267	-1.8133165613281397	0.05858189797132118	0.04707926524600083	10.16	6.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.551115123125783e-17	2.220446049250313e-16	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.0	0.2	4	4	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.3193538925417527	-2.081145810661605	0.0019009160270342426	0.012387772682509552	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.0	0.2	4	4	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.33402956300000003	-2.081145810661605	0.0	0.012387772682509552	-0.33402956300000003	-4.440892098500626e-16	-0.33402956300000003	-4.440892098500626e-16	-3.3402956300000004	-4.440892098500626e-15	-0.13402956300000002	0.0	-0.2	-4.440892098500626e-16	-2.0	-4.440892098500626e-15	-0.014675670458247303	0.0	-0.0019009160270342426	0.0	-1.9009137373974212	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.0	0.2	4	4	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.3193538925417527	-2.081145810661605	0.0019009160270342426	0.012387772682509552	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.0	0.2	2	4	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.5425449336529737	-2.081145810661605	-0.027008661109208493	0.012387772682509552	-5.080000000000001	-4.440892098500626e-16	-8.881784197001252e-16	-4.440892098500626e-16	-8.881784197001252e-15	-4.440892098500626e-15	0.0	0.0	-8.881784197001252e-16	-4.440892098500626e-16	-8.881784197001252e-15	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.0	0.2	2	4	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.557220604111221	-2.081145810661605	-0.02890957713624273	0.012387772682509552	-5.414029563	-4.440892098500626e-16	-0.33402956299999964	-4.440892098500626e-16	-3.3402956299999964	-4.440892098500626e-15	-0.13402956300000002	0.0	-0.19999999999999962	-4.440892098500626e-16	-1.9999999999999962	-4.440892098500626e-15	-0.014675670458247247	0.0	-0.0019009160270342385	0.0	-1.8994306484773418	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.0	0.2	2	4	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.5425449336529737	-2.081145810661605	-0.027008661109208493	0.012387772682509552	-5.080000000000001	-4.440892098500626e-16	-8.881784197001252e-16	-4.440892098500626e-16	-8.881784197001252e-15	-4.440892098500626e-15	0.0	0.0	-8.881784197001252e-16	-4.440892098500626e-16	-8.881784197001252e-15	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.0	0.2	6	4	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.0961628514305318	-2.081145810661605	0.030810493163276973	0.012387772682509552	5.079999999999999	-4.440892098500626e-16	-8.881784197001252e-16	-4.440892098500626e-16	-8.881784197001252e-15	-4.440892098500626e-15	0.0	0.0	-8.881784197001252e-16	-4.440892098500626e-16	-8.881784197001252e-15	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.0	0.2	6	4	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.1108385218887791	-2.081145810661605	0.02890957713624273	0.012387772682509552	4.7459704369999995	-4.440892098500626e-16	-0.33402956300000053	-4.440892098500626e-16	-3.3402956300000053	-4.440892098500626e-15	-0.13402956300000002	0.0	-0.2000000000000005	-4.440892098500626e-16	-2.0000000000000053	-4.440892098500626e-15	-0.014675670458247303	0.0	-0.001900916027034242	0.0	-1.8992220695631632	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.0	0.2	6	4	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.09616285143053183	-2.081145810661605	0.030810493163276973	0.012387772682509552	5.079999999999999	-4.440892098500626e-16	-8.881784197001252e-16	-4.440892098500626e-16	-8.881784197001252e-15	-4.440892098500626e-15	0.0	0.0	-8.881784197001252e-16	-4.440892098500626e-16	-8.881784197001252e-15	-4.440892098500626e-15	-2.7755575615628914e-17	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.0	0.2	4	2	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.3193538925417527	-2.2150604353283376	0.0019009160270342426	-0.004957973599236086	0.0	-3.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.0	0.2	4	2	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.33402956300000003	-2.2150604353283376	0.0	-0.004957973599236086	-0.33402956300000003	-3.048	-0.33402956300000003	0.0	-3.3402956300000004	0.0	-0.13402956300000002	0.0	-0.2	0.0	-2.0	0.0	-0.014675670458247303	0.0	-0.0019009160270342426	0.0	-1.9009137373974212	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.0	0.2	4	2	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.3193538925417527	-2.2150604353283376	0.0019009160270342426	-0.004957973599236086	0.0	-3.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.0	0.2	4	6	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.3193538925417527	-1.9472311859948723	0.0019009160270342426	0.029733518964255194	0.0	3.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.0	0.2	4	6	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.33402956300000003	-1.9472311859948725	0.0	0.029733518964255194	-0.33402956300000003	3.048	-0.33402956300000003	0.0	-3.3402956300000004	0.0	-0.13402956300000002	0.0	-0.2	0.0	-2.0	0.0	-0.014675670458247303	-2.220446049250313e-16	-0.0019009160270342426	0.0	-1.9009137373974212	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.0	0.2	4	6	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.3193538925417527	-1.9472311859948723	0.0019009160270342426	0.029733518964255194	0.0	3.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.0	0.2	0	0	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.7657359747641947	-2.34897505999507	-0.055918238245451224	-0.022303719880981725	-10.16	-6.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.0	0.2	0	0	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.7804116452224419	-2.34897505999507	-0.05781915427248546	-0.022303719880981725	-10.494029563	-6.096	-0.33402956299999964	0.0	-3.3402956299999964	0.0	-0.13402956300000002	0.0	-0.19999999999999962	0.0	-1.9999999999999962	0.0	-0.014675670458247136	0.0	-0.0019009160270342385	0.0	-1.894787628522257	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.0	0.2	0	0	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	-0.7657359747641946	-2.34897505999507	-0.055918238245451224	-0.022303719880981725	-10.16	-6.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1102230246251565e-16	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.0	0.2	8	8	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	0.12702818968068913	-1.81331656132814	0.0597200702995197	0.04707926524600083	10.16	6.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.0	0.2	8	8	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	0.11235251922244183	-1.81331656132814	0.05781915427248546	0.04707926524600083	9.825970437	6.096	-0.33402956299999964	0.0	-3.3402956299999964	0.0	-0.13402956300000002	0.0	-0.19999999999999962	0.0	-1.9999999999999962	0.0	-0.014675670458247303	0.0	-0.0019009160270342385	0.0	-1.894372552979827	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.0	0.2	8	8	-0.33402956300000003	-2.1767833175344498	-7.720314968959392	0.12702818968068907	-1.8133165613281397	0.0597200702995197	0.04707926524600083	10.16	6.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.551115123125783e-17	2.220446049250313e-16	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.2	0.0	4	4	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.1281027257201994	-1.896052153097503	0.0007625162245249963	0.011286024720818471	-2.7755575615628914e-17	2.220446049250313e-16	-2.7755575615628914e-17	2.220446049250313e-16	-2.7755575615628914e-16	2.220446049250313e-15	0.0	0.0	-2.7755575615628914e-17	2.220446049250313e-16	-2.7755575615628914e-16	2.220446049250313e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.2	0.0	4	4	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.13402956300000002	-1.8960259834314253	0.0	0.011289391574678741	-0.13402956300000002	0.0005918011146033297	-0.13402956300000002	0.0005918011146033297	-1.3402956300000002	0.005918011146033297	-0.13402956300000002	0.0	0.0	0.0005918011146033297	0.0	0.005918011146033297	-0.0059268372798006175	2.6169666077713316e-05	-0.0007625162245249963	3.366853860270122e-06	-0.7625160767415261	0.003366424936137799
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.2	0.0	4	4	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.12814269757772528	-1.896052153097503	0.0007625162245249963	0.011286024720818471	-3.997185752591115e-05	2.220446049250313e-16	-3.997185752591115e-05	2.220446049250313e-16	-0.0003997185752591115	2.220446049250313e-15	0.0	0.0	-3.997185752591115e-05	2.220446049250313e-16	-0.0003997185752591115	2.220446049250313e-15	-3.997185752588339e-05	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.2	0.0	2	4	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.35274222097384855	-1.896052153097503	-0.028138439160869947	0.011286024720818471	-5.079999999999999	2.220446049250313e-16	8.881784197001252e-16	2.220446049250313e-16	8.881784197001252e-15	2.220446049250313e-15	0.0	0.0	8.881784197001252e-16	2.220446049250313e-16	8.881784197001252e-15	2.220446049250313e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.2	0.0	2	4	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.3572206041112209	-1.8960259834314253	-0.02890957713624273	0.011289391574678741	-5.214029563	0.0005918011146033297	-0.13402956300000035	0.0005918011146033297	-1.3402956300000035	0.005918011146033297	-0.13402956300000002	0.0	-3.3306690738754696e-16	0.0005918011146033297	-3.3306690738754696e-15	0.005918011146033297	-0.004478383137372366	2.6169666077713316e-05	-0.0007711379753727841	3.366853860270122e-06	-0.7705110348655148	0.003366424936137799
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.2	0.0	2	4	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.3512671760568174	-1.896052153097503	-0.028138439160869947	0.011286024720818471	-5.078524955082968	2.220446049250313e-16	0.0014750449170319868	2.220446049250313e-16	0.014750449170319868	2.220446049250313e-15	0.0	0.0	0.0014750449170319868	2.220446049250313e-16	0.014750449170319868	2.220446049250313e-15	0.0014750449170311541	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.2	0.0	6	4	-0.13402956300000002	-1.983775443310465	-7.772735961772753	0.09653676953344983	-1.896052153097503	0.029663471609919945	0.011286024720818471	5.080000000000001	2.220446049250313e-16	8.881784197001252e-16	2.220446049250313e-16	8.881784197001252e-15	2.220446049250313e-15	0.0	0.0	8.881784197001252e-16	2.220446049250313e-16	8.881784197001252e-15	2.220446049250313e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.2	0.0	6	4	-0.13402956300000002	-1.983775443310465	-7.772735961772753	0.08916147811122091	-1.8960259834314253	0.02890957713624273	0.011289391574678741	4.945970437	0.0005918011146033297	-0.13402956300000035	0.0005918011146033297	-1.3402956300000035	0.005918011146033297	-0.13402956300000002	0.0	-3.3306690738754696e-16	0.0005918011146033297	-3.3306690738754696e-15	0.005918011146033297	-0.0073752914222289245	2.6169666077713316e-05	-0.0007538944736772135	3.366853860270122e-06	-0.7532483766066849	0.003366424936137799
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.2	0.0	6	4	-0.13402956300000002	-1.983775443310465	-7.772735961772753	0.09498178090136686	-1.896052153097503	0.029663471609919945	0.011286024720818471	5.078445011367918	2.220446049250313e-16	-0.0015549886320824768	2.220446049250313e-16	-0.015549886320824768	2.220446049250313e-15	0.0	0.0	-0.0015549886320824768	2.220446049250313e-16	-0.015549886320824768	2.220446049250313e-15	-0.0015549886320829764	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.2	0.0	4	2	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.1281027257201994	-2.0308358502496926	0.0007625162245249963	-0.006054548510418497	-2.7755575615628914e-17	-3.048	-2.7755575615628914e-17	0.0	-2.7755575615628914e-16	0.0	0.0	0.0	-2.7755575615628914e-17	0.0	-2.7755575615628914e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.2	0.0	4	2	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.13402956300000002	-2.0308498893393354	0.0	-0.006056354707066898	-0.13402956300000002	-3.048317480126574	-0.13402956300000002	-0.00031748012657395464	-1.3402956300000002	-0.0031748012657395464	-0.13402956300000002	0.0	0.0	-0.00031748012657395464	0.0	-0.0031748012657395464	-0.0059268372798006175	-1.4039089642814417e-05	-0.0007625162245249963	-1.806196648400718e-06	-0.7625160767415261	-0.001806130420316937
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.2	0.0	4	2	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.12814269757772528	-2.0308358502496926	0.0007625162245249963	-0.006054548510418497	-3.997185752591115e-05	-3.048	-3.997185752591115e-05	0.0	-0.0003997185752591115	0.0	0.0	0.0	-3.997185752591115e-05	0.0	-0.0003997185752591115	0.0	-3.997185752588339e-05	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.2	0.0	4	6	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.1281027257201994	-1.7612684559453136	0.0007625162245249963	0.028626597952055438	-2.7755575615628914e-17	3.048	-2.7755575615628914e-17	0.0	-2.7755575615628914e-16	0.0	0.0	0.0	-2.7755575615628914e-17	0.0	-2.7755575615628914e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.2	0.0	4	6	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.13402956300000002	-1.7612020775235149	0.0	0.02863513785642438	-0.13402956300000002	3.049501082355781	-0.13402956300000002	0.0015010823557810582	-1.3402956300000002	0.015010823557810582	-0.13402956300000002	0.0	0.0	0.0015010823557810582	0.0	0.015010823557810582	-0.0059268372798006175	6.637842179868514e-05	-0.0007625162245249963	8.539904368942697e-06	-0.7625160767415261	0.008532909715846387
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.2	0.0	4	6	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.12814269757772528	-1.7612684559453136	0.0007625162245249963	0.028626597952055438	-3.997185752591115e-05	3.048	-3.997185752591115e-05	0.0	-0.0003997185752591115	0.0	0.0	0.0	-3.997185752591115e-05	0.0	-0.0003997185752591115	0.0	-3.997185752588339e-05	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.2	0.0	0	0	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.5773817162274978	-2.165619547401882	-0.057039394546264895	-0.023395121741655464	-10.16	-6.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.2	0.0	0	0	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.5804116452224419	-2.165673795247246	-0.05781915427248546	-0.023402100988812534	-10.294029563	-6.097226761367752	-0.13402956300000035	-0.0012267613677519051	-1.3402956300000035	-0.012267613677519051	-0.13402956300000002	0.0	-3.3306690738754696e-16	-0.0012267613677519051	-3.3306690738754696e-15	-0.012267613677519051	-0.003029928994944142	-5.424784536378624e-05	-0.0007797597262205677	-6.979247157069823e-06	-0.7771963991589983	-0.006975428144914697
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.2	0.0	0	0	-0.13402956300000002	-1.983775443310465	-7.772735961772753	-0.5743916545359096	-2.165619547401882	-0.057039394546264895	-0.023395121741655464	-10.157009938308413	-6.096	0.0029900616915874423	0.0	0.029900616915874423	0.0	0.0	0.0	0.0029900616915874423	0.0	0.029900616915874423	0.0	0.0029900616915882194	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	0.2	0.0	8	8	-0.13402956300000002	-1.983775443310465	-7.772735961772753	0.32117626478709904	-1.626484758793124	0.05856442699531489	0.0459671711832924	10.16	6.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	0.2	0.0	8	8	-0.13402956300000002	-1.983775443310465	-7.772735961772753	0.31235251922244184	-1.6263781716156043	0.05781915427248546	0.045980884138170024	10.025970437	6.09841036359696	-0.13402956300000035	0.002410363596959897	-1.3402956300000035	0.02410363596959897	-0.13402956300000002	0.0	-3.3306690738754696e-16	0.002410363596959897	-3.3306690738754696e-15	0.02410363596959897	-0.008823745564657204	0.00010658717751965696	-0.0007452727228294265	1.3712954877620476e-05	-0.7427575007044953	0.013684032153522818
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	0.2	0.0	8	8	-0.13402956300000002	-1.983775443310465	-7.772735961772753	0.31810625938045894	-1.6264847587931242	0.05856442699531489	0.0459671711832924	10.15692999459336	6.096	-0.0030700054066397087	0.0	-0.030700054066397087	0.0	0.0	0.0	-0.0030700054066397087	0.0	-0.030700054066397087	0.0	-0.0030700054066400972	-2.220446049250313e-16	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	-0.2	-0.2	4	4	0.06597043699999999	-2.3697911917584347	-7.667893976146031	0.06309083102860541	-2.2663499356887518	-0.000375540660884556	0.013490178188623523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	-8.0	-0.2	-0.2	4	4	0.06597043699999999	-2.3697911917584347	-7.667893976146031	0.06597043699999999	-2.266380794348105	0.0	0.013486153790340365	0.06597043699999999	-0.0007069575709235387	0.06597043699999999	-0.0007069575709235387	0.6597043699999999	-0.007069575709235387	-0.13402956300000002	0.0	0.2	-0.0007069575709235387	2.0	-0.007069575709235387	0.002879605971394583	-3.085865935315013e-05	0.000375540660884556	-4.0243982831582314e-06	0.3755406432302924	-0.0040236662550499624
HMS_15p195_code_defaults	C_HCANA_coordinate_step	-8.0	-0.2	-0.2	4	4	0.06597043699999999	-2.3697911917584347	-7.667893976146031	0.06307114481432005	-2.2663499356887518	-0.000375540660884556	0.013490178188623523	-1.9686214285358217e-05	0.0	-1.9686214285358217e-05	0.0	-0.00019686214285358217	0.0	0.0	0.0	-1.9686214285358217e-05	0.0	-0.00019686214285358217	0.0	-1.9686214285358217e-05	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	-8.0	-0.2	-0.2	2	4	0.06597043699999999	-2.3697911917584347	-7.667893976146031	-0.15865089147483202	-2.2663499356887518	-0.029293744693602193	0.013490178188623523	-5.080000000000001	0.0	-8.881784197001252e-16	0.0	-8.881784197001252e-15	0.0	0.0	0.0	-8.881784197001252e-16	0.0	-8.881784197001252e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
