rungroup	zfoil_cm	population	low_cm	high_cm	count
rg04_theta15p195_foilpm3	3.0	unsupported	0.6081325108102806	0.615507528766257	6
rg04_theta15p195_foilpm3	3.0	unsupported	0.615507528766257	0.6228825467222333	9
rg04_theta15p195_foilpm3	3.0	unsupported	0.6228825467222333	0.6302575646782096	10
rg04_theta15p195_foilpm3	3.0	unsupported	0.6302575646782096	0.637632582634186	8
rg04_theta15p195_foilpm3	3.0	unsupported	0.637632582634186	0.6450076005901623	10
rg04_theta15p195_foilpm3	3.0	unsupported	0.6450076005901623	0.6523826185461385	4
rg04_theta15p195_foilpm3	3.0	unsupported	0.6523826185461385	0.6597576365021149	9
rg04_theta15p195_foilpm3	3.0	unsupported	0.6597576365021149	0.6671326544580912	5
rg04_theta15p195_foilpm3	3.0	unsupported	0.6671326544580912	0.6745076724140675	2
rg04_theta15p195_foilpm3	3.0	unsupported	0.6745076724140675	0.6818826903700439	4
rg04_theta15p195_foilpm3	3.0	unsupported	0.6818826903700439	0.6892577083260202	4
rg04_theta15p195_foilpm3	3.0	unsupported	0.6892577083260202	0.6966327262819965	4
rg04_theta15p195_foilpm3	3.0	unsupported	0.6966327262819965	0.7040077442379729	9
rg04_theta15p195_foilpm3	3.0	unsupported	0.7040077442379729	0.7113827621939491	2
rg04_theta15p195_foilpm3	3.0	unsupported	0.7113827621939491	0.7187577801499254	4
rg04_theta15p195_foilpm3	3.0	unsupported	0.7187577801499254	0.7261327981059018	10
rg04_theta15p195_foilpm3	3.0	unsupported	0.7261327981059018	0.7335078160618781	11
rg04_theta15p195_foilpm3	3.0	unsupported	0.7335078160618781	0.7408828340178544	8
rg04_theta15p195_foilpm3	3.0	unsupported	0.7408828340178544	0.7482578519738307	3
rg04_theta15p195_foilpm3	3.0	unsupported	0.7482578519738307	0.755632869929807	5
rg04_theta15p195_foilpm3	3.0	unsupported	0.755632869929807	0.7630078878857833	5
rg04_theta15p195_foilpm3	3.0	unsupported	0.7630078878857833	0.7703829058417596	2
rg04_theta15p195_foilpm3	3.0	unsupported	0.7703829058417596	0.777757923797736	4
rg04_theta15p195_foilpm3	3.0	unsupported	0.777757923797736	0.7851329417537123	3
rg04_theta15p195_foilpm3	3.0	unsupported	0.7851329417537123	0.7925079597096886	5
rg04_theta15p195_foilpm3	3.0	unsupported	0.7925079597096886	0.799882977665665	2
rg04_theta15p195_foilpm3	3.0	unsupported	0.799882977665665	0.8072579956216412	1
rg04_theta15p195_foilpm3	3.0	unsupported	0.8072579956216412	0.8146330135776175	1
rg04_theta15p195_foilpm3	3.0	unsupported	0.8146330135776175	0.8220080315335939	3
rg04_theta15p195_foilpm3	3.0	unsupported	0.8220080315335939	0.8293830494895702	0
rg04_theta15p195_foilpm3	3.0	unsupported	0.8293830494895702	0.8367580674455465	0
rg04_theta15p195_foilpm3	3.0	unsupported	0.8367580674455465	0.8441330854015229	4
rg04_theta15p195_foilpm3	3.0	unsupported	0.8441330854015229	0.8515081033574992	0
rg04_theta15p195_foilpm3	3.0	unsupported	0.8515081033574992	0.8588831213134754	2
rg04_theta15p195_foilpm3	3.0	unsupported	0.8588831213134754	0.8662581392694518	0
rg04_theta15p195_foilpm3	3.0	unsupported	0.8662581392694518	0.8736331572254281	1
rg04_theta15p195_foilpm3	3.0	unsupported	0.8736331572254281	0.8810081751814044	1
rg04_theta15p195_foilpm3	3.0	unsupported	0.8810081751814044	0.8883831931373808	3
rg04_theta15p195_foilpm3	3.0	unsupported	0.8883831931373808	0.8957582110933571	0
rg04_theta15p195_foilpm3	3.0	unsupported	0.8957582110933571	0.9031332290493334	0
rg04_theta15p195_foilpm3	3.0	unsupported	0.9031332290493334	0.9105082470053096	1
rg04_theta15p195_foilpm3	3.0	unsupported	0.9105082470053096	0.917883264961286	0
rg04_theta15p195_foilpm3	3.0	unsupported	0.917883264961286	0.9252582829172623	0
rg04_theta15p195_foilpm3	3.0	unsupported	0.9252582829172623	0.9326333008732386	0
rg04_theta15p195_foilpm3	3.0	unsupported	0.9326333008732386	0.940008318829215	1
rg04_theta15p195_foilpm3	3.0	unsupported	0.940008318829215	0.9473833367851913	0
rg04_theta15p195_foilpm3	3.0	unsupported	0.9473833367851913	0.9547583547411675	0
rg04_theta15p195_foilpm3	3.0	unsupported	0.9547583547411675	0.9621333726971439	0
rg04_theta15p195_foilpm3	3.0	unsupported	0.9621333726971439	0.9695083906531202	0
rg04_theta15p195_foilpm3	3.0	out_of_core	0.23200659505548848	0.2393816130114648	0
rg04_theta15p195_foilpm3	3.0	out_of_core	0.2393816130114648	0.24675663096744113	0
rg04_theta15p195_foilpm3	3.0	out_of_core	0.24675663096744113	0.25413164892341744	1
rg04_theta15p195_foilpm3	3.0	out_of_core	0.25413164892341744	0.2615066668793938	4
rg04_theta15p195_foilpm3	3.0	out_of_core	0.2615066668793938	0.26888168483537006	3
rg04_theta15p195_foilpm3	3.0	out_of_core	0.26888168483537006	0.2762567027913464	6
rg04_theta15p195_foilpm3	3.0	out_of_core	0.2762567027913464	0.2836317207473227	7
rg04_theta15p195_foilpm3	3.0	out_of_core	0.2836317207473227	0.291006738703299	6
rg04_theta15p195_foilpm3	3.0	out_of_core	0.291006738703299	0.29838175665927535	11
rg04_theta15p195_foilpm3	3.0	out_of_core	0.29838175665927535	0.30575677461525164	6
rg04_theta15p195_foilpm3	3.0	out_of_core	0.30575677461525164	0.313131792571228	2
rg04_theta15p195_foilpm3	3.0	out_of_core	0.313131792571228	0.3205068105272043	7
rg04_theta15p195_foilpm3	3.0	out_of_core	0.3205068105272043	0.3278818284831806	18
rg04_theta15p195_foilpm3	3.0	out_of_core	0.3278818284831806	0.33525684643915693	10
rg04_theta15p195_foilpm3	3.0	out_of_core	0.33525684643915693	0.34263186439513327	12
rg04_theta15p195_foilpm3	3.0	out_of_core	0.34263186439513327	0.35000688235110955	19
rg04_theta15p195_foilpm3	3.0	out_of_core	0.35000688235110955	0.3573819003070859	24
rg04_theta15p195_foilpm3	3.0	out_of_core	0.3573819003070859	0.3647569182630622	10
rg04_theta15p195_foilpm3	3.0	out_of_core	0.3647569182630622	0.3721319362190385	29
rg04_theta15p195_foilpm3	3.0	out_of_core	0.3721319362190385	0.37950695417501484	23
rg04_theta15p195_foilpm3	3.0	out_of_core	0.37950695417501484	0.3868819721309912	22
rg04_theta15p195_foilpm3	3.0	out_of_core	0.3868819721309912	0.39425699008696746	41
rg04_theta15p195_foilpm3	3.0	out_of_core	0.39425699008696746	0.40163200804294374	22
rg04_theta15p195_foilpm3	3.0	out_of_core	0.40163200804294374	0.40900702599892014	33
rg04_theta15p195_foilpm3	3.0	out_of_core	0.40900702599892014	0.4163820439548964	35
rg04_theta15p195_foilpm3	3.0	out_of_core	0.4163820439548964	0.4237570619108727	33
rg04_theta15p195_foilpm3	3.0	out_of_core	0.4237570619108727	0.4311320798668491	29
rg04_theta15p195_foilpm3	3.0	out_of_core	0.4311320798668491	0.4385070978228254	37
rg04_theta15p195_foilpm3	3.0	out_of_core	0.4385070978228254	0.44588211577880166	34
rg04_theta15p195_foilpm3	3.0	out_of_core	0.44588211577880166	0.453257133734778	41
rg04_theta15p195_foilpm3	3.0	out_of_core	0.453257133734778	0.46063215169075433	37
rg04_theta15p195_foilpm3	3.0	out_of_core	0.46063215169075433	0.4680071696467306	34
rg04_theta15p195_foilpm3	3.0	out_of_core	0.4680071696467306	0.47538218760270695	40
rg04_theta15p195_foilpm3	3.0	out_of_core	0.47538218760270695	0.4827572055586833	34
rg04_theta15p195_foilpm3	3.0	out_of_core	0.4827572055586833	0.49013222351465957	32
rg04_theta15p195_foilpm3	3.0	out_of_core	0.49013222351465957	0.4975072414706359	38
rg04_theta15p195_foilpm3	3.0	out_of_core	0.4975072414706359	0.5048822594266122	35
rg04_theta15p195_foilpm3	3.0	out_of_core	0.5048822594266122	0.5122572773825885	42
rg04_theta15p195_foilpm3	3.0	out_of_core	0.5122572773825885	0.5196322953385648	61
rg04_theta15p195_foilpm3	3.0	out_of_core	0.5196322953385648	0.5270073132945412	44
rg04_theta15p195_foilpm3	3.0	out_of_core	0.5270073132945412	0.5343823312505175	42
rg04_theta15p195_foilpm3	3.0	out_of_core	0.5343823312505175	0.5417573492064938	43
rg04_theta15p195_foilpm3	3.0	out_of_core	0.5417573492064938	0.5491323671624702	49
rg04_theta15p195_foilpm3	3.0	out_of_core	0.5491323671624702	0.5565073851184464	36
rg04_theta15p195_foilpm3	3.0	out_of_core	0.5565073851184464	0.5638824030744227	41
rg04_theta15p195_foilpm3	3.0	out_of_core	0.5638824030744227	0.5712574210303991	54
rg04_theta15p195_foilpm3	3.0	out_of_core	0.5712574210303991	0.5786324389863754	48
rg04_theta15p195_foilpm3	3.0	out_of_core	0.5786324389863754	0.5860074569423517	51
rg04_theta15p195_foilpm3	3.0	out_of_core	0.5860074569423517	0.5933824748983281	57
rg04_theta15p195_foilpm3	3.0	out_of_core	0.5933824748983281	0.6007574928543044	49
rg04_theta15p195_foilpm3	3.0	out_of_core	0.6007574928543044	0.6081325108102806	36
rg04_theta15p195_foilpm3	3.0	out_of_core	0.6081325108102806	0.615507528766257	45
rg04_theta15p195_foilpm3	3.0	out_of_core	0.615507528766257	0.6228825467222333	58
rg04_theta15p195_foilpm3	3.0	out_of_core	0.6228825467222333	0.6302575646782096	47
rg04_theta15p195_foilpm3	3.0	out_of_core	0.6302575646782096	0.637632582634186	48
rg04_theta15p195_foilpm3	3.0	out_of_core	0.637632582634186	0.6450076005901623	47
rg04_theta15p195_foilpm3	3.0	out_of_core	0.6450076005901623	0.6523826185461385	30
rg04_theta15p195_foilpm3	3.0	out_of_core	0.6523826185461385	0.6597576365021149	45
rg04_theta15p195_foilpm3	3.0	out_of_core	0.6597576365021149	0.6671326544580912	46
rg04_theta15p195_foilpm3	3.0	out_of_core	0.6671326544580912	0.6745076724140675	40
rg04_theta15p195_foilpm3	3.0	out_of_core	0.6745076724140675	0.6818826903700439	34
rg04_theta15p195_foilpm3	3.0	out_of_core	0.6818826903700439	0.6892577083260202	40
rg04_theta15p195_foilpm3	3.0	out_of_core	0.6892577083260202	0.6966327262819965	45
rg04_theta15p195_foilpm3	3.0	out_of_core	0.6966327262819965	0.7040077442379729	37
rg04_theta15p195_foilpm3	3.0	out_of_core	0.7040077442379729	0.7113827621939491	40
rg04_theta15p195_foilpm3	3.0	out_of_core	0.7113827621939491	0.7187577801499254	35
rg04_theta15p195_foilpm3	3.0	out_of_core	0.7187577801499254	0.7261327981059018	50
rg04_theta15p195_foilpm3	3.0	out_of_core	0.7261327981059018	0.7335078160618781	41
rg04_theta15p195_foilpm3	3.0	out_of_core	0.7335078160618781	0.7408828340178544	39
rg04_theta15p195_foilpm3	3.0	out_of_core	0.7408828340178544	0.7482578519738307	28
rg04_theta15p195_foilpm3	3.0	out_of_core	0.7482578519738307	0.755632869929807	39
rg04_theta15p195_foilpm3	3.0	out_of_core	0.755632869929807	0.7630078878857833	31
rg04_theta15p195_foilpm3	3.0	out_of_core	0.7630078878857833	0.7703829058417596	24
rg04_theta15p195_foilpm3	3.0	out_of_core	0.7703829058417596	0.777757923797736	29
rg04_theta15p195_foilpm3	3.0	out_of_core	0.777757923797736	0.7851329417537123	21
rg04_theta15p195_foilpm3	3.0	out_of_core	0.7851329417537123	0.7925079597096886	26
rg04_theta15p195_foilpm3	3.0	out_of_core	0.7925079597096886	0.799882977665665	17
rg04_theta15p195_foilpm3	3.0	out_of_core	0.799882977665665	0.8072579956216412	22
rg04_theta15p195_foilpm3	3.0	out_of_core	0.8072579956216412	0.8146330135776175	14
rg04_theta15p195_foilpm3	3.0	out_of_core	0.8146330135776175	0.8220080315335939	12
rg04_theta15p195_foilpm3	3.0	out_of_core	0.8220080315335939	0.8293830494895702	9
rg04_theta15p195_foilpm3	3.0	out_of_core	0.8293830494895702	0.8367580674455465	15
rg04_theta15p195_foilpm3	3.0	out_of_core	0.8367580674455465	0.8441330854015229	21
rg04_theta15p195_foilpm3	3.0	out_of_core	0.8441330854015229	0.8515081033574992	12
rg04_theta15p195_foilpm3	3.0	out_of_core	0.8515081033574992	0.8588831213134754	12
rg04_theta15p195_foilpm3	3.0	out_of_core	0.8588831213134754	0.8662581392694518	11
rg04_theta15p195_foilpm3	3.0	out_of_core	0.8662581392694518	0.8736331572254281	12
rg04_theta15p195_foilpm3	3.0	out_of_core	0.8736331572254281	0.8810081751814044	12
rg04_theta15p195_foilpm3	3.0	out_of_core	0.8810081751814044	0.8883831931373808	14
rg04_theta15p195_foilpm3	3.0	out_of_core	0.8883831931373808	0.8957582110933571	5
rg04_theta15p195_foilpm3	3.0	out_of_core	0.8957582110933571	0.9031332290493334	5
rg04_theta15p195_foilpm3	3.0	out_of_core	0.9031332290493334	0.9105082470053096	6
rg04_theta15p195_foilpm3	3.0	out_of_core	0.9105082470053096	0.917883264961286	6
rg04_theta15p195_foilpm3	3.0	out_of_core	0.917883264961286	0.9252582829172623	4
rg04_theta15p195_foilpm3	3.0	out_of_core	0.9252582829172623	0.9326333008732386	1
rg04_theta15p195_foilpm3	3.0	out_of_core	0.9326333008732386	0.940008318829215	2
rg04_theta15p195_foilpm3	3.0	out_of_core	0.940008318829215	0.9473833367851913	4
rg04_theta15p195_foilpm3	3.0	out_of_core	0.9473833367851913	0.9547583547411675	5
rg04_theta15p195_foilpm3	3.0	out_of_core	0.9547583547411675	0.9621333726971439	0
rg04_theta15p195_foilpm3	3.0	out_of_core	0.9621333726971439	0.9695083906531202	0
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.214271346518507	-1.207001725237185	0
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.207001725237185	-1.1997321039558628	0
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.1997321039558628	-1.1924624826745407	2
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.1924624826745407	-1.1851928613932188	6
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.1851928613932188	-1.1779232401118966	8
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.1779232401118966	-1.1706536188305745	10
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.1706536188305745	-1.1633839975492524	9
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.1633839975492524	-1.1561143762679302	14
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.1561143762679302	-1.148844754986608	12
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.148844754986608	-1.141575133705286	13
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.141575133705286	-1.134305512423964	17
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.134305512423964	-1.127035891142642	19
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.127035891142642	-1.1197662698613198	23
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.1197662698613198	-1.1124966485799976	36
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.1124966485799976	-1.1052270272986755	30
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.1052270272986755	-1.0979574060173534	36
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.0979574060173534	-1.0906877847360312	34
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.0906877847360312	-1.0834181634547093	44
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.0834181634547093	-1.0761485421733872	44
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.0761485421733872	-1.068878920892065	60
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.068878920892065	-1.061609299610743	44
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.061609299610743	-1.0543396783294208	71
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.0543396783294208	-1.0470700570480986	60
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.0470700570480986	-1.0398004357667765	94
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.0398004357667765	-1.0325308144854546	89
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.0325308144854546	-1.0252611932041324	102
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.0252611932041324	-1.0179915719228103	111
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.0179915719228103	-1.0107219506414882	105
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.0107219506414882	-1.003452329360166	123
rg05_theta12p495_foilpm3	-3.0	dense_half	-1.003452329360166	-0.9961827080788439	124
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.9961827080788439	-0.9889130867975219	159
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.9889130867975219	-0.9816434655161997	155
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.9816434655161997	-0.9743738442348776	158
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.9743738442348776	-0.9671042229535556	200
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.9671042229535556	-0.9598346016722334	169
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.9598346016722334	-0.9525649803909113	174
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.9525649803909113	-0.9452953591095892	197
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.9452953591095892	-0.938025737828267	198
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.938025737828267	-0.930756116546945	191
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.930756116546945	-0.9234864952656229	193
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.9234864952656229	-0.9162168739843009	224
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.9162168739843009	-0.9089472527029787	207
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.9089472527029787	-0.9016776314216566	210
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.9016776314216566	-0.8944080101403344	214
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.8944080101403344	-0.8871383888590123	210
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.8871383888590123	-0.8798687675776903	239
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.8798687675776903	-0.8725991462963681	254
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.8725991462963681	-0.8653295250150461	249
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.8653295250150461	-0.858059903733724	215
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.858059903733724	-0.8507902824524018	250
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.8507902824524018	-0.8435206611710797	185
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.8435206611710797	-0.8362510398897576	221
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.8362510398897576	-0.8289814186084355	195
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.8289814186084355	-0.8217117973271134	220
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.8217117973271134	-0.8144421760457914	215
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.8144421760457914	-0.8071725547644693	223
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.8071725547644693	-0.7999029334831471	186
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.7999029334831471	-0.792633312201825	210
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.792633312201825	-0.7853636909205028	213
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.7853636909205028	-0.7780940696391808	190
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.7780940696391808	-0.7708244483578587	168
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.7708244483578587	-0.7635548270765367	192
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.7635548270765367	-0.7562852057952145	170
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.7562852057952145	-0.7490155845138924	158
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.7490155845138924	-0.7417459632325702	163
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.7417459632325702	-0.7344763419512481	144
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.7344763419512481	-0.7272067206699261	127
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.7272067206699261	-0.719937099388604	149
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.719937099388604	-0.7126674781072818	133
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.7126674781072818	-0.7053978568259598	111
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.7053978568259598	-0.6981282355446377	118
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6981282355446377	-0.6908586142633155	99
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6908586142633155	-0.6835889929819935	104
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6835889929819935	-0.6763193717006714	86
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6763193717006714	-0.6690497504193492	87
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6690497504193492	-0.6617801291380271	71
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6617801291380271	-0.6545105078567051	71
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6545105078567051	-0.6472408865753829	60
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6472408865753829	-0.6399712652940608	38
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6399712652940608	-0.6327016440127387	47
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6327016440127387	-0.6254320227314166	38
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6254320227314166	-0.6181624014500945	32
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6181624014500945	-0.6108927801687724	23
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6108927801687724	-0.6036231588874503	33
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.6036231588874503	-0.5963535376061282	24
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.5963535376061282	-0.5890839163248061	30
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.5890839163248061	-0.5818142950434839	13
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.5818142950434839	-0.5745446737621619	17
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.5745446737621619	-0.5672750524808398	7
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.5672750524808398	-0.5600054311995176	7
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.5600054311995176	-0.5527358099181956	8
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.5527358099181956	-0.5454661886368735	8
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.5454661886368735	-0.5381965673555513	4
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.5381965673555513	-0.5309269460742292	1
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.5309269460742292	-0.5236573247929072	2
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.5236573247929072	-0.516387703511585	1
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.516387703511585	-0.5091180822302629	0
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.5091180822302629	-0.5018484609489409	0
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.5018484609489409	-0.49457883966761873	0
rg05_theta12p495_foilpm3	-3.0	dense_half	-0.49457883966761873	-0.4873092183862966	0
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.214271346518507	-1.207001725237185	0
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.207001725237185	-1.1997321039558628	1
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.1997321039558628	-1.1924624826745407	2
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.1924624826745407	-1.1851928613932188	6
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.1851928613932188	-1.1779232401118966	8
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.1779232401118966	-1.1706536188305745	17
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.1706536188305745	-1.1633839975492524	23
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.1633839975492524	-1.1561143762679302	15
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.1561143762679302	-1.148844754986608	24
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.148844754986608	-1.141575133705286	16
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.141575133705286	-1.134305512423964	31
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.134305512423964	-1.127035891142642	27
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.127035891142642	-1.1197662698613198	41
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.1197662698613198	-1.1124966485799976	37
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.1124966485799976	-1.1052270272986755	34
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.1052270272986755	-1.0979574060173534	47
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.0979574060173534	-1.0906877847360312	57
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.0906877847360312	-1.0834181634547093	47
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.0834181634547093	-1.0761485421733872	61
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.0761485421733872	-1.068878920892065	50
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.068878920892065	-1.061609299610743	82
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.061609299610743	-1.0543396783294208	79
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.0543396783294208	-1.0470700570480986	86
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.0470700570480986	-1.0398004357667765	102
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.0398004357667765	-1.0325308144854546	82
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.0325308144854546	-1.0252611932041324	87
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.0252611932041324	-1.0179915719228103	112
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.0179915719228103	-1.0107219506414882	131
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.0107219506414882	-1.003452329360166	134
rg05_theta12p495_foilpm3	-3.0	outer_core	-1.003452329360166	-0.9961827080788439	127
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.9961827080788439	-0.9889130867975219	158
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.9889130867975219	-0.9816434655161997	152
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.9816434655161997	-0.9743738442348776	153
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.9743738442348776	-0.9671042229535556	157
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.9671042229535556	-0.9598346016722334	162
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.9598346016722334	-0.9525649803909113	171
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.9525649803909113	-0.9452953591095892	154
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.9452953591095892	-0.938025737828267	169
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.938025737828267	-0.930756116546945	202
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.930756116546945	-0.9234864952656229	187
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.9234864952656229	-0.9162168739843009	189
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.9162168739843009	-0.9089472527029787	215
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.9089472527029787	-0.9016776314216566	193
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.9016776314216566	-0.8944080101403344	226
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.8944080101403344	-0.8871383888590123	211
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.8871383888590123	-0.8798687675776903	200
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.8798687675776903	-0.8725991462963681	225
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.8725991462963681	-0.8653295250150461	217
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.8653295250150461	-0.858059903733724	211
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.858059903733724	-0.8507902824524018	218
rg05_theta12p495_foilpm3	-3.0	outer_core	-0.8507902824524018	-0.8435206611710797	223
