rungroup	foil	ndel	xscol	yscol	available	training
rg05_theta12p495_foilpm3	0	2	6	6	297	148
rg05_theta12p495_foilpm3	0	2	7	1	19	11
rg05_theta12p495_foilpm3	0	2	7	2	71	56
rg05_theta12p495_foilpm3	0	2	7	3	122	80
rg05_theta12p495_foilpm3	0	2	7	4	138	102
rg05_theta12p495_foilpm3	0	2	7	5	212	124
rg05_theta12p495_foilpm3	0	2	7	6	207	103
rg05_theta12p495_foilpm3	0	2	8	2	45	32
rg05_theta12p495_foilpm3	0	2	8	3	84	58
rg05_theta12p495_foilpm3	0	2	8	4	107	77
rg05_theta12p495_foilpm3	0	2	8	5	42	22
rg05_theta12p495_foilpm3	0	3	0	2	21	12
rg05_theta12p495_foilpm3	0	3	0	3	75	53
rg05_theta12p495_foilpm3	0	3	0	4	86	56
rg05_theta12p495_foilpm3	0	3	0	5	111	74
rg05_theta12p495_foilpm3	0	3	1	1	2	2
rg05_theta12p495_foilpm3	0	3	1	2	35	24
rg05_theta12p495_foilpm3	0	3	1	3	85	60
rg05_theta12p495_foilpm3	0	3	1	4	121	82
rg05_theta12p495_foilpm3	0	3	1	5	173	111
rg05_theta12p495_foilpm3	0	3	1	6	197	94
rg05_theta12p495_foilpm3	0	3	2	1	30	17
rg05_theta12p495_foilpm3	0	3	2	2	65	44
rg05_theta12p495_foilpm3	0	3	2	4	178	118
rg05_theta12p495_foilpm3	0	3	2	5	203	137
rg05_theta12p495_foilpm3	0	3	2	6	289	136
rg05_theta12p495_foilpm3	0	3	3	1	52	37
rg05_theta12p495_foilpm3	0	3	3	2	90	63
rg05_theta12p495_foilpm3	0	3	3	3	108	72
rg05_theta12p495_foilpm3	0	3	3	4	178	115
rg05_theta12p495_foilpm3	0	3	3	5	238	153
rg05_theta12p495_foilpm3	0	3	3	6	294	154
rg05_theta12p495_foilpm3	0	3	4	1	49	35
rg05_theta12p495_foilpm3	0	3	4	2	107	71
rg05_theta12p495_foilpm3	0	3	4	3	147	101
rg05_theta12p495_foilpm3	0	3	4	4	39	24
rg05_theta12p495_foilpm3	0	3	4	5	279	187
rg05_theta12p495_foilpm3	0	3	4	6	366	187
rg05_theta12p495_foilpm3	0	3	5	1	55	37
rg05_theta12p495_foilpm3	0	3	5	2	99	77
rg05_theta12p495_foilpm3	0	3	5	3	115	85
rg05_theta12p495_foilpm3	0	3	5	4	209	130
rg05_theta12p495_foilpm3	0	3	5	6	323	178
rg05_theta12p495_foilpm3	0	3	6	1	36	26
rg05_theta12p495_foilpm3	0	3	6	2	77	55
rg05_theta12p495_foilpm3	0	3	6	3	104	69
rg05_theta12p495_foilpm3	0	3	6	4	137	100
rg05_theta12p495_foilpm3	0	3	6	5	231	150
rg05_theta12p495_foilpm3	0	3	6	6	279	134
rg05_theta12p495_foilpm3	0	3	7	1	20	17
rg05_theta12p495_foilpm3	0	3	7	2	62	41
rg05_theta12p495_foilpm3	0	3	7	3	61	43
rg05_theta12p495_foilpm3	0	3	7	4	136	96
rg05_theta12p495_foilpm3	0	3	7	5	172	115
rg05_theta12p495_foilpm3	0	3	7	6	217	117
rg05_theta12p495_foilpm3	0	3	8	2	27	18
rg05_theta12p495_foilpm3	0	3	8	3	67	45
rg05_theta12p495_foilpm3	0	3	8	4	84	58
rg05_theta12p495_foilpm3	0	3	8	5	110	73
rg05_theta12p495_foilpm3	0	4	0	2	6	4
rg05_theta12p495_foilpm3	0	4	0	3	31	23
rg05_theta12p495_foilpm3	0	4	0	4	47	35
rg05_theta12p495_foilpm3	0	4	0	5	69	56
rg05_theta12p495_foilpm3	0	4	1	2	22	14
rg05_theta12p495_foilpm3	0	4	1	3	32	23
rg05_theta12p495_foilpm3	0	4	1	4	80	63
rg05_theta12p495_foilpm3	0	4	1	5	117	77
rg05_theta12p495_foilpm3	0	4	1	6	163	111
rg05_theta12p495_foilpm3	0	4	2	1	18	11
rg05_theta12p495_foilpm3	0	4	2	2	39	29
rg05_theta12p495_foilpm3	0	4	2	4	97	72
rg05_theta12p495_foilpm3	0	4	2	5	138	101
rg05_theta12p495_foilpm3	0	4	2	6	204	152
rg05_theta12p495_foilpm3	0	4	3	1	28	16
rg05_theta12p495_foilpm3	0	4	3	2	47	27
rg05_theta12p495_foilpm3	0	4	3	3	71	51
rg05_theta12p495_foilpm3	0	4	3	4	117	80
rg05_theta12p495_foilpm3	0	4	3	5	174	121
rg05_theta12p495_foilpm3	0	4	3	6	257	162
rg05_theta12p495_foilpm3	0	4	4	1	30	20
rg05_theta12p495_foilpm3	0	4	4	2	39	30
rg05_theta12p495_foilpm3	0	4	4	3	68	42
rg05_theta12p495_foilpm3	0	4	4	4	31	19
rg05_theta12p495_foilpm3	0	4	4	5	195	130
rg05_theta12p495_foilpm3	0	4	4	6	264	175
rg05_theta12p495_foilpm3	0	4	5	1	23	12
rg05_theta12p495_foilpm3	0	4	5	2	46	37
rg05_theta12p495_foilpm3	0	4	5	3	79	49
rg05_theta12p495_foilpm3	0	4	5	4	119	79
rg05_theta12p495_foilpm3	0	4	5	6	228	161
rg05_theta12p495_foilpm3	0	4	6	1	12	9
rg05_theta12p495_foilpm3	0	4	6	2	31	23
rg05_theta12p495_foilpm3	0	4	6	3	55	43
rg05_theta12p495_foilpm3	0	4	6	4	77	57
rg05_theta12p495_foilpm3	0	4	6	5	142	101
rg05_theta12p495_foilpm3	0	4	6	6	204	132
rg05_theta12p495_foilpm3	0	4	7	1	2	1
rg05_theta12p495_foilpm3	0	4	7	2	15	11
rg05_theta12p495_foilpm3	0	4	7	3	53	36
rg05_theta12p495_foilpm3	0	4	7	4	59	43
rg05_theta12p495_foilpm3	0	4	7	5	98	67
rg05_theta12p495_foilpm3	0	4	7	6	143	100
rg05_theta12p495_foilpm3	0	4	8	2	3	2
rg05_theta12p495_foilpm3	0	4	8	3	24	20
rg05_theta12p495_foilpm3	0	4	8	4	54	41
rg05_theta12p495_foilpm3	0	4	8	5	72	46
rg05_theta12p495_foilpm3	1	0	0	3	17	11
rg05_theta12p495_foilpm3	1	0	0	4	35	29
rg05_theta12p495_foilpm3	1	0	0	5	47	28
rg05_theta12p495_foilpm3	1	0	0	6	41	24
rg05_theta12p495_foilpm3	1	0	1	2	27	19
rg05_theta12p495_foilpm3	1	0	1	3	25	15
rg05_theta12p495_foilpm3	1	0	1	4	45	31
rg05_theta12p495_foilpm3	1	0	1	5	49	34
rg05_theta12p495_foilpm3	1	0	1	6	59	31
rg05_theta12p495_foilpm3	1	0	2	2	28	20
rg05_theta12p495_foilpm3	1	0	2	3	3	2
rg05_theta12p495_foilpm3	1	0	2	4	55	29
rg05_theta12p495_foilpm3	1	0	2	5	48	35
rg05_theta12p495_foilpm3	1	0	2	6	109	71
rg05_theta12p495_foilpm3	1	0	2	7	9	7
rg05_theta12p495_foilpm3	1	0	3	2	32	21
rg05_theta12p495_foilpm3	1	0	3	3	49	31
rg05_theta12p495_foilpm3	1	0	3	4	59	32
rg05_theta12p495_foilpm3	1	0	3	5	67	43
rg05_theta12p495_foilpm3	1	0	3	6	98	63
rg05_theta12p495_foilpm3	1	0	3	7	21	12
rg05_theta12p495_foilpm3	1	0	4	2	29	16
rg05_theta12p495_foilpm3	1	0	4	3	52	33
rg05_theta12p495_foilpm3	1	0	4	4	25	14
rg05_theta12p495_foilpm3	1	0	4	5	77	50
rg05_theta12p495_foilpm3	1	0	4	6	118	81
rg05_theta12p495_foilpm3	1	0	4	7	22	14
rg05_theta12p495_foilpm3	1	0	5	2	30	17
rg05_theta12p495_foilpm3	1	0	5	3	46	34
rg05_theta12p495_foilpm3	1	0	5	4	62	42
rg05_theta12p495_foilpm3	1	0	5	6	94	62
rg05_theta12p495_foilpm3	1	0	5	7	15	11
rg05_theta12p495_foilpm3	1	0	6	2	16	10
rg05_theta12p495_foilpm3	1	0	6	3	36	23
rg05_theta12p495_foilpm3	1	0	6	4	49	35
rg05_theta12p495_foilpm3	1	0	6	5	76	44
rg05_theta12p495_foilpm3	1	0	6	6	80	49
rg05_theta12p495_foilpm3	1	0	6	7	7	2
rg05_theta12p495_foilpm3	1	0	7	2	8	1
rg05_theta12p495_foilpm3	1	0	7	3	23	15
rg05_theta12p495_foilpm3	1	0	7	4	42	31
rg05_theta12p495_foilpm3	1	0	7	5	45	22
rg05_theta12p495_foilpm3	1	0	7	6	81	51
rg05_theta12p495_foilpm3	1	0	8	3	8	4
rg05_theta12p495_foilpm3	1	0	8	4	5	4
rg05_theta12p495_foilpm3	1	0	8	5	26	15
rg05_theta12p495_foilpm3	1	0	8	6	23	13
rg05_theta12p495_foilpm3	1	0	8	7	1	1
rg05_theta12p495_foilpm3	1	1	0	3	41	26
rg05_theta12p495_foilpm3	1	1	0	4	46	26
rg05_theta12p495_foilpm3	1	1	0	5	61	37
rg05_theta12p495_foilpm3	1	1	0	6	60	38
rg05_theta12p495_foilpm3	1	1	1	2	30	18
rg05_theta12p495_foilpm3	1	1	1	3	44	23
rg05_theta12p495_foilpm3	1	1	1	4	62	42
rg05_theta12p495_foilpm3	1	1	1	5	105	57
rg05_theta12p495_foilpm3	1	1	1	6	128	72
rg05_theta12p495_foilpm3	1	1	2	2	41	26
rg05_theta12p495_foilpm3	1	1	2	4	131	91
rg05_theta12p495_foilpm3	1	1	2	5	107	72
rg05_theta12p495_foilpm3	1	1	2	6	145	93
rg05_theta12p495_foilpm3	1	1	2	7	82	47
rg05_theta12p495_foilpm3	1	1	3	2	26	19
rg05_theta12p495_foilpm3	1	1	3	3	65	46
rg05_theta12p495_foilpm3	1	1	3	4	128	82
rg05_theta12p495_foilpm3	1	1	3	5	152	96
rg05_theta12p495_foilpm3	1	1	3	6	172	104
rg05_theta12p495_foilpm3	1	1	3	7	178	111
rg05_theta12p495_foilpm3	1	1	4	2	44	21
rg05_theta12p495_foilpm3	1	1	4	3	94	68
rg05_theta12p495_foilpm3	1	1	4	4	37	25
rg05_theta12p495_foilpm3	1	1	4	5	162	106
rg05_theta12p495_foilpm3	1	1	4	6	188	123
rg05_theta12p495_foilpm3	1	1	4	7	197	131
rg05_theta12p495_foilpm3	1	1	5	2	46	30
rg05_theta12p495_foilpm3	1	1	5	3	58	34
rg05_theta12p495_foilpm3	1	1	5	4	126	73
rg05_theta12p495_foilpm3	1	1	5	6	220	132
rg05_theta12p495_foilpm3	1	1	5	7	176	109
rg05_theta12p495_foilpm3	1	1	6	2	27	18
rg05_theta12p495_foilpm3	1	1	6	3	63	36
rg05_theta12p495_foilpm3	1	1	6	4	88	53
rg05_theta12p495_foilpm3	1	1	6	5	148	97
rg05_theta12p495_foilpm3	1	1	6	6	158	112
rg05_theta12p495_foilpm3	1	1	6	7	120	83
rg05_theta12p495_foilpm3	1	1	7	2	27	20
rg05_theta12p495_foilpm3	1	1	7	3	46	23
rg05_theta12p495_foilpm3	1	1	7	4	75	47
rg05_theta12p495_foilpm3	1	1	7	5	88	55
rg05_theta12p495_foilpm3	1	1	7	6	115	82
rg05_theta12p495_foilpm3	1	1	8	3	29	17
rg05_theta12p495_foilpm3	1	1	8	4	43	25
rg05_theta12p495_foilpm3	1	1	8	5	59	39
rg05_theta12p495_foilpm3	1	1	8	6	101	67
rg05_theta12p495_foilpm3	1	2	0	3	32	17
rg05_theta12p495_foilpm3	1	2	0	4	62	41
rg05_theta12p495_foilpm3	1	2	0	5	90	58
rg05_theta12p495_foilpm3	1	2	0	6	100	44
rg05_theta12p495_foilpm3	1	2	1	2	47	28
rg05_theta12p495_foilpm3	1	2	1	3	62	42
rg05_theta12p495_foilpm3	1	2	1	4	121	77
rg05_theta12p495_foilpm3	1	2	1	5	154	96
rg05_theta12p495_foilpm3	1	2	1	6	171	78
rg05_theta12p495_foilpm3	1	2	2	2	22	14
rg05_theta12p495_foilpm3	1	2	2	4	156	106
rg05_theta12p495_foilpm3	1	2	2	5	202	124
rg05_theta12p495_foilpm3	1	2	2	6	247	114
rg05_theta12p495_foilpm3	1	2	2	7	258	158
rg05_theta12p495_foilpm3	1	2	3	2	55	35
rg05_theta12p495_foilpm3	1	2	3	3	102	57
rg05_theta12p495_foilpm3	1	2	3	4	213	126
rg05_theta12p495_foilpm3	1	2	3	5	273	178
rg05_theta12p495_foilpm3	1	2	3	6	332	164
rg05_theta12p495_foilpm3	1	2	3	7	344	211
rg05_theta12p495_foilpm3	1	2	4	2	55	39
rg05_theta12p495_foilpm3	1	2	4	3	112	67
rg05_theta12p495_foilpm3	1	2	4	4	53	38
rg05_theta12p495_foilpm3	1	2	4	5	287	189
rg05_theta12p495_foilpm3	1	2	4	6	341	149
rg05_theta12p495_foilpm3	1	2	4	7	402	261
rg05_theta12p495_foilpm3	1	2	5	2	71	47
rg05_theta12p495_foilpm3	1	2	5	3	117	67
rg05_theta12p495_foilpm3	1	2	5	4	200	136
rg05_theta12p495_foilpm3	1	2	5	6	350	154
rg05_theta12p495_foilpm3	1	2	5	7	338	206
rg05_theta12p495_foilpm3	1	2	6	2	52	37
rg05_theta12p495_foilpm3	1	2	6	3	86	56
rg05_theta12p495_foilpm3	1	2	6	4	144	98
rg05_theta12p495_foilpm3	1	2	6	5	219	144
rg05_theta12p495_foilpm3	1	2	6	6	302	130
rg05_theta12p495_foilpm3	1	2	6	7	267	164
rg05_theta12p495_foilpm3	1	2	7	2	51	39
rg05_theta12p495_foilpm3	1	2	7	3	65	38
rg05_theta12p495_foilpm3	1	2	7	4	135	86
rg05_theta12p495_foilpm3	1	2	7	5	173	110
rg05_theta12p495_foilpm3	1	2	7	6	222	101
rg05_theta12p495_foilpm3	1	2	8	3	37	25
rg05_theta12p495_foilpm3	1	2	8	4	72	50
rg05_theta12p495_foilpm3	1	2	8	5	105	62
rg05_theta12p495_foilpm3	1	2	8	6	151	66
rg05_theta12p495_foilpm3	1	3	0	3	25	14
rg05_theta12p495_foilpm3	1	3	0	4	42	29
rg05_theta12p495_foilpm3	1	3	0	5	111	76
rg05_theta12p495_foilpm3	1	3	0	6	76	34
rg05_theta12p495_foilpm3	1	3	1	2	37	26
rg05_theta12p495_foilpm3	1	3	1	3	49	32
rg05_theta12p495_foilpm3	1	3	1	4	89	49
rg05_theta12p495_foilpm3	1	3	1	5	158	103
rg05_theta12p495_foilpm3	1	3	1	6	162	89
rg05_theta12p495_foilpm3	1	3	2	2	43	28
rg05_theta12p495_foilpm3	1	3	2	4	132	94
rg05_theta12p495_foilpm3	1	3	2	5	204	137
rg05_theta12p495_foilpm3	1	3	2	6	229	126
rg05_theta12p495_foilpm3	1	3	2	7	272	158
rg05_theta12p495_foilpm3	1	3	3	2	57	39
rg05_theta12p495_foilpm3	1	3	3	3	85	51
rg05_theta12p495_foilpm3	1	3	3	4	155	94
rg05_theta12p495_foilpm3	1	3	3	5	201	119
rg05_theta12p495_foilpm3	1	3	3	6	295	155
rg05_theta12p495_foilpm3	1	3	3	7	405	204
rg05_theta12p495_foilpm3	1	3	4	2	52	41
rg05_theta12p495_foilpm3	1	3	4	3	95	52
rg05_theta12p495_foilpm3	1	3	4	4	50	32
rg05_theta12p495_foilpm3	1	3	4	5	237	141
rg05_theta12p495_foilpm3	1	3	4	6	335	165
rg05_theta12p495_foilpm3	1	3	4	7	407	236
rg05_theta12p495_foilpm3	1	3	5	2	29	19
rg05_theta12p495_foilpm3	1	3	5	3	98	63
rg05_theta12p495_foilpm3	1	3	5	4	155	103
rg05_theta12p495_foilpm3	1	3	5	6	306	164
rg05_theta12p495_foilpm3	1	3	5	7	402	219
rg05_theta12p495_foilpm3	1	3	6	2	32	25
rg05_theta12p495_foilpm3	1	3	6	3	79	43
rg05_theta12p495_foilpm3	1	3	6	4	127	83
rg05_theta12p495_foilpm3	1	3	6	5	182	107
rg05_theta12p495_foilpm3	1	3	6	6	233	119
rg05_theta12p495_foilpm3	1	3	6	7	331	183
rg05_theta12p495_foilpm3	1	3	7	2	27	19
rg05_theta12p495_foilpm3	1	3	7	3	43	28
rg05_theta12p495_foilpm3	1	3	7	4	74	40
rg05_theta12p495_foilpm3	1	3	7	5	109	72
rg05_theta12p495_foilpm3	1	3	7	6	175	92
rg05_theta12p495_foilpm3	1	3	8	3	42	25
rg05_theta12p495_foilpm3	1	3	8	4	42	29
rg05_theta12p495_foilpm3	1	3	8	5	77	46
rg05_theta12p495_foilpm3	1	3	8	6	108	56
rg05_theta12p495_foilpm3	1	4	0	3	17	15
rg05_theta12p495_foilpm3	1	4	0	4	44	34
rg05_theta12p495_foilpm3	1	4	0	5	45	23
rg05_theta12p495_foilpm3	1	4	0	6	12	9
rg05_theta12p495_foilpm3	1	4	1	2	15	13
rg05_theta12p495_foilpm3	1	4	1	3	29	18
rg05_theta12p495_foilpm3	1	4	1	4	51	36
rg05_theta12p495_foilpm3	1	4	1	5	78	57
rg05_theta12p495_foilpm3	1	4	1	6	93	60
rg05_theta12p495_foilpm3	1	4	2	2	20	13
rg05_theta12p495_foilpm3	1	4	2	4	91	58
rg05_theta12p495_foilpm3	1	4	2	5	102	74
rg05_theta12p495_foilpm3	1	4	2	6	179	116
rg05_theta12p495_foilpm3	1	4	2	7	221	140
rg05_theta12p495_foilpm3	1	4	3	2	23	13
rg05_theta12p495_foilpm3	1	4	3	3	41	27
rg05_theta12p495_foilpm3	1	4	3	4	109	70
rg05_theta12p495_foilpm3	1	4	3	5	144	87
rg05_theta12p495_foilpm3	1	4	3	6	210	142
rg05_theta12p495_foilpm3	1	4	3	7	253	166
rg05_theta12p495_foilpm3	1	4	4	2	23	12
rg05_theta12p495_foilpm3	1	4	4	3	48	32
rg05_theta12p495_foilpm3	1	4	4	4	22	12
rg05_theta12p495_foilpm3	1	4	4	5	145	100
rg05_theta12p495_foilpm3	1	4	4	6	212	151
rg05_theta12p495_foilpm3	1	4	4	7	273	180
rg05_theta12p495_foilpm3	1	4	5	2	26	17
rg05_theta12p495_foilpm3	1	4	5	3	43	23
rg05_theta12p495_foilpm3	1	4	5	4	77	49
rg05_theta12p495_foilpm3	1	4	5	6	191	140
rg05_theta12p495_foilpm3	1	4	5	7	309	194
rg05_theta12p495_foilpm3	1	4	6	2	31	22
rg05_theta12p495_foilpm3	1	4	6	3	38	27
rg05_theta12p495_foilpm3	1	4	6	4	71	41
rg05_theta12p495_foilpm3	1	4	6	5	114	72
rg05_theta12p495_foilpm3	1	4	6	6	191	126
rg05_theta12p495_foilpm3	1	4	6	7	224	147
rg05_theta12p495_foilpm3	1	4	7	2	7	3
rg05_theta12p495_foilpm3	1	4	7	3	35	21
rg05_theta12p495_foilpm3	1	4	7	4	46	25
rg05_theta12p495_foilpm3	1	4	7	5	70	47
rg05_theta12p495_foilpm3	1	4	7	6	143	80
rg05_theta12p495_foilpm3	1	4	8	3	17	8
rg05_theta12p495_foilpm3	1	4	8	4	27	18
rg05_theta12p495_foilpm3	1	4	8	5	45	30
rg05_theta12p495_foilpm3	1	4	8	6	55	32
rg06_theta15p195_foilpm8	0	0	0	2	11	11
rg06_theta15p195_foilpm8	0	0	0	3	39	39
rg06_theta15p195_foilpm8	0	0	0	4	43	43
rg06_theta15p195_foilpm8	0	0	0	5	7	7
rg06_theta15p195_foilpm8	0	0	0	6	2	2
rg06_theta15p195_foilpm8	0	0	1	1	5	5
rg06_theta15p195_foilpm8	0	0	1	2	15	15
rg06_theta15p195_foilpm8	0	0	1	3	27	27
rg06_theta15p195_foilpm8	0	0	1	4	43	43
rg06_theta15p195_foilpm8	0	0	1	5	32	32
rg06_theta15p195_foilpm8	0	0	2	1	16	16
rg06_theta15p195_foilpm8	0	0	2	2	31	31
rg06_theta15p195_foilpm8	0	0	2	3	1	1
rg06_theta15p195_foilpm8	0	0	2	4	50	50
rg06_theta15p195_foilpm8	0	0	2	5	58	58
rg06_theta15p195_foilpm8	0	0	3	1	12	12
rg06_theta15p195_foilpm8	0	0	3	2	48	48
rg06_theta15p195_foilpm8	0	0	3	3	56	56
rg06_theta15p195_foilpm8	0	0	3	4	67	67
rg06_theta15p195_foilpm8	0	0	3	5	90	90
rg06_theta15p195_foilpm8	0	0	3	6	20	20
rg06_theta15p195_foilpm8	0	0	4	1	14	14
rg06_theta15p195_foilpm8	0	0	4	2	38	38
rg06_theta15p195_foilpm8	0	0	4	3	49	49
rg06_theta15p195_foilpm8	0	0	4	4	20	20
rg06_theta15p195_foilpm8	0	0	4	5	102	102
rg06_theta15p195_foilpm8	0	0	4	6	67	67
rg06_theta15p195_foilpm8	0	0	5	1	7	7
rg06_theta15p195_foilpm8	0	0	5	2	31	31
rg06_theta15p195_foilpm8	0	0	5	3	52	52
rg06_theta15p195_foilpm8	0	0	5	4	77	77
rg06_theta15p195_foilpm8	0	0	5	5	6	6
rg06_theta15p195_foilpm8	0	0	5	6	62	62
rg06_theta15p195_foilpm8	0	0	6	1	1	1
rg06_theta15p195_foilpm8	0	0	6	2	22	22
rg06_theta15p195_foilpm8	0	0	6	3	44	44
rg06_theta15p195_foilpm8	0	0	6	4	55	55
rg06_theta15p195_foilpm8	0	0	6	5	67	67
rg06_theta15p195_foilpm8	0	0	6	6	50	50
rg06_theta15p195_foilpm8	0	0	7	2	13	13
rg06_theta15p195_foilpm8	0	0	7	3	33	33
rg06_theta15p195_foilpm8	0	0	7	4	51	51
rg06_theta15p195_foilpm8	0	0	7	5	68	68
rg06_theta15p195_foilpm8	0	0	7	6	35	35
rg06_theta15p195_foilpm8	0	1	0	1	10	10
rg06_theta15p195_foilpm8	0	1	0	2	35	35
rg06_theta15p195_foilpm8	0	1	0	3	50	50
rg06_theta15p195_foilpm8	0	1	0	4	55	55
rg06_theta15p195_foilpm8	0	1	0	5	46	46
rg06_theta15p195_foilpm8	0	1	1	1	24	24
rg06_theta15p195_foilpm8	0	1	1	2	36	36
rg06_theta15p195_foilpm8	0	1	1	3	67	67
rg06_theta15p195_foilpm8	0	1	1	4	90	90
rg06_theta15p195_foilpm8	0	1	1	5	106	106
rg06_theta15p195_foilpm8	0	1	2	1	32	32
rg06_theta15p195_foilpm8	0	1	2	2	45	45
rg06_theta15p195_foilpm8	0	1	2	4	117	117
rg06_theta15p195_foilpm8	0	1	2	5	122	122
rg06_theta15p195_foilpm8	0	1	2	6	43	43
rg06_theta15p195_foilpm8	0	1	3	1	31	31
rg06_theta15p195_foilpm8	0	1	3	2	60	60
rg06_theta15p195_foilpm8	0	1	3	3	99	99
rg06_theta15p195_foilpm8	0	1	3	4	134	134
rg06_theta15p195_foilpm8	0	1	3	5	162	162
rg06_theta15p195_foilpm8	0	1	3	6	128	128
rg06_theta15p195_foilpm8	0	1	4	1	23	23
rg06_theta15p195_foilpm8	0	1	4	2	62	62
rg06_theta15p195_foilpm8	0	1	4	3	98	98
rg06_theta15p195_foilpm8	0	1	4	4	35	35
rg06_theta15p195_foilpm8	0	1	4	5	137	137
rg06_theta15p195_foilpm8	0	1	4	6	171	171
rg06_theta15p195_foilpm8	0	1	5	1	21	21
rg06_theta15p195_foilpm8	0	1	5	2	57	57
rg06_theta15p195_foilpm8	0	1	5	3	87	87
rg06_theta15p195_foilpm8	0	1	5	4	97	97
rg06_theta15p195_foilpm8	0	1	5	6	168	168
rg06_theta15p195_foilpm8	0	1	6	1	14	14
rg06_theta15p195_foilpm8	0	1	6	2	40	40
rg06_theta15p195_foilpm8	0	1	6	3	68	68
rg06_theta15p195_foilpm8	0	1	6	4	88	88
rg06_theta15p195_foilpm8	0	1	6	5	110	110
rg06_theta15p195_foilpm8	0	1	6	6	152	152
rg06_theta15p195_foilpm8	0	1	7	1	2	2
rg06_theta15p195_foilpm8	0	1	7	2	28	28
rg06_theta15p195_foilpm8	0	1	7	3	60	60
rg06_theta15p195_foilpm8	0	1	7	4	76	76
rg06_theta15p195_foilpm8	0	1	7	5	105	105
rg06_theta15p195_foilpm8	0	1	7	6	65	65
rg06_theta15p195_foilpm8	0	1	8	2	17	17
rg06_theta15p195_foilpm8	0	1	8	3	43	43
rg06_theta15p195_foilpm8	0	1	8	4	53	53
rg06_theta15p195_foilpm8	0	1	8	5	82	82
rg06_theta15p195_foilpm8	0	2	0	1	3	3
rg06_theta15p195_foilpm8	0	2	0	2	44	44
rg06_theta15p195_foilpm8	0	2	0	3	41	41
rg06_theta15p195_foilpm8	0	2	0	4	58	57
rg06_theta15p195_foilpm8	0	2	0	5	86	66
rg06_theta15p195_foilpm8	0	2	1	1	20	20
rg06_theta15p195_foilpm8	0	2	1	2	59	59
rg06_theta15p195_foilpm8	0	2	1	3	76	76
rg06_theta15p195_foilpm8	0	2	1	4	122	121
rg06_theta15p195_foilpm8	0	2	1	5	150	105
rg06_theta15p195_foilpm8	0	2	2	2	54	54
rg06_theta15p195_foilpm8	0	2	2	4	136	136
rg06_theta15p195_foilpm8	0	2	2	5	191	142
rg06_theta15p195_foilpm8	0	2	2	6	158	123
rg06_theta15p195_foilpm8	0	2	3	1	17	17
rg06_theta15p195_foilpm8	0	2	3	2	73	73
rg06_theta15p195_foilpm8	0	2	3	3	110	110
rg06_theta15p195_foilpm8	0	2	3	4	164	164
rg06_theta15p195_foilpm8	0	2	3	5	218	162
rg06_theta15p195_foilpm8	0	2	3	6	223	180
rg06_theta15p195_foilpm8	0	2	4	1	31	31
rg06_theta15p195_foilpm8	0	2	4	2	78	78
rg06_theta15p195_foilpm8	0	2	4	3	122	122
rg06_theta15p195_foilpm8	0	2	4	4	40	39
rg06_theta15p195_foilpm8	0	2	4	5	253	183
rg06_theta15p195_foilpm8	0	2	4	6	307	242
rg06_theta15p195_foilpm8	0	2	5	1	37	37
rg06_theta15p195_foilpm8	0	2	5	2	61	61
rg06_theta15p195_foilpm8	0	2	5	3	102	102
rg06_theta15p195_foilpm8	0	2	5	4	161	159
rg06_theta15p195_foilpm8	0	2	5	6	229	185
rg06_theta15p195_foilpm8	0	2	6	1	6	6
rg06_theta15p195_foilpm8	0	2	6	2	46	46
rg06_theta15p195_foilpm8	0	2	6	3	95	95
rg06_theta15p195_foilpm8	0	2	6	4	137	135
rg06_theta15p195_foilpm8	0	2	6	5	184	139
rg06_theta15p195_foilpm8	0	2	6	6	226	182
rg06_theta15p195_foilpm8	0	2	7	2	33	33
rg06_theta15p195_foilpm8	0	2	7	3	77	77
rg06_theta15p195_foilpm8	0	2	7	4	120	120
rg06_theta15p195_foilpm8	0	2	7	5	142	109
rg06_theta15p195_foilpm8	0	2	7	6	106	88
rg06_theta15p195_foilpm8	0	2	8	2	32	32
rg06_theta15p195_foilpm8	0	2	8	3	68	68
rg06_theta15p195_foilpm8	0	2	8	4	69	69
rg06_theta15p195_foilpm8	0	2	8	5	123	94
rg06_theta15p195_foilpm8	0	3	0	2	16	16
rg06_theta15p195_foilpm8	0	3	0	3	36	36
rg06_theta15p195_foilpm8	0	3	0	4	32	32
rg06_theta15p195_foilpm8	0	3	0	5	85	81
rg06_theta15p195_foilpm8	0	3	1	1	5	5
rg06_theta15p195_foilpm8	0	3	1	2	29	29
rg06_theta15p195_foilpm8	0	3	1	3	57	57
rg06_theta15p195_foilpm8	0	3	1	4	65	65
rg06_theta15p195_foilpm8	0	3	1	5	114	109
rg06_theta15p195_foilpm8	0	3	1	6	80	70
rg06_theta15p195_foilpm8	0	3	2	1	9	9
rg06_theta15p195_foilpm8	0	3	2	2	30	30
rg06_theta15p195_foilpm8	0	3	2	4	90	90
rg06_theta15p195_foilpm8	0	3	2	5	156	152
rg06_theta15p195_foilpm8	0	3	2	6	148	118
rg06_theta15p195_foilpm8	0	3	3	1	18	18
rg06_theta15p195_foilpm8	0	3	3	2	37	37
rg06_theta15p195_foilpm8	0	3	3	3	78	78
rg06_theta15p195_foilpm8	0	3	3	4	111	111
rg06_theta15p195_foilpm8	0	3	3	5	168	160
rg06_theta15p195_foilpm8	0	3	3	6	250	211
rg06_theta15p195_foilpm8	0	3	4	1	16	16
rg06_theta15p195_foilpm8	0	3	4	2	48	48
