pool	level	zfoil	ndel	rungroup	xscol	yscol	model	target	n	qa_low	bias	rms	p95
training	hole	0.0	1	rg02_theta15p195_foil0	0	6	enet	ztar	29	False	1.4211808707482059	1.467984554797101	1.9151063886972874
training	hole	0.0	1	rg02_theta15p195_foil0	0	6	svd	xptar	29	False	1.9654332318370566	2.209815206076647	3.6648402930160957
training	hole	0.0	1	rg02_theta15p195_foil0	0	6	svd	ytar	29	False	0.1261836276738739	0.16685733564759497	0.271281391175676
training	hole	0.0	1	rg02_theta15p195_foil0	0	6	svd	yptar	29	False	-0.5817309371679206	0.9743711759972413	1.8511495798345585
training	hole	0.0	1	rg02_theta15p195_foil0	0	6	svd	ztar	29	False	0.5162990023862217	0.6826840913748438	1.1080228966569134
training	hole	0.0	1	rg02_theta15p195_foil0	1	2	enet	xptar	30	False	0.6847171060594762	1.5873667363547075	2.8285519996710144
training	hole	0.0	1	rg02_theta15p195_foil0	1	2	enet	ytar	30	False	-0.12362854602561266	0.17067650525568515	0.33497866927482167
training	hole	0.0	1	rg02_theta15p195_foil0	1	2	enet	yptar	30	False	0.1720891169439867	0.9440134726863368	1.7384763195991861
training	hole	0.0	1	rg02_theta15p195_foil0	1	2	enet	ztar	30	False	-0.44515330438778916	0.6146719950814835	1.207762764489083
training	hole	0.0	1	rg02_theta15p195_foil0	1	2	svd	xptar	30	False	-0.15695866664934208	1.6073938826773835	2.8543382052642547
training	hole	0.0	1	rg02_theta15p195_foil0	1	2	svd	ytar	30	False	0.01784210693271191	0.1285960886667224	0.21640263041990407
training	hole	0.0	1	rg02_theta15p195_foil0	1	2	svd	yptar	30	False	-0.1704322068309853	0.966508292062075	1.78534007773458
training	hole	0.0	1	rg02_theta15p195_foil0	1	2	svd	ztar	30	False	0.06302134820054718	0.46122425315383475	0.7745430923156035
training	hole	0.0	1	rg02_theta15p195_foil0	1	3	enet	xptar	30	False	0.07909759839874488	1.4004116072272195	2.325646961207369
training	hole	0.0	1	rg02_theta15p195_foil0	1	3	enet	ytar	30	False	-0.026737985420809202	0.1501194838302949	0.24017519937431495
training	hole	0.0	1	rg02_theta15p195_foil0	1	3	enet	yptar	30	False	-0.049226431749992	1.125880697908096	2.1655449359814325
training	hole	0.0	1	rg02_theta15p195_foil0	1	3	enet	ztar	30	False	-0.1009291800676701	0.5565518187680717	0.8927015555265043
training	hole	0.0	1	rg02_theta15p195_foil0	1	3	svd	xptar	30	False	0.2216840526412474	1.7254573858036444	2.823889472429703
training	hole	0.0	1	rg02_theta15p195_foil0	1	3	svd	ytar	30	False	-0.008484964904927157	0.17303765474521113	0.27159701753235815
training	hole	0.0	1	rg02_theta15p195_foil0	1	3	svd	yptar	30	False	-0.0012615045584263333	1.1891878482494045	2.216208792980698
training	hole	0.0	1	rg02_theta15p195_foil0	1	3	svd	ztar	30	False	-0.03376857206563956	0.6412326355143487	1.006521162627518
training	hole	0.0	1	rg02_theta15p195_foil0	1	4	enet	xptar	30	False	-0.3544104616663569	1.5585709912098	2.4754059136766458
training	hole	0.0	1	rg02_theta15p195_foil0	1	4	enet	ytar	30	False	0.05705243410978977	0.1319280630611469	0.2703984535703741
training	hole	0.0	1	rg02_theta15p195_foil0	1	4	enet	yptar	30	False	-0.2793048275419489	1.1086343493787374	2.259861394875872
training	hole	0.0	1	rg02_theta15p195_foil0	1	4	enet	ztar	30	False	0.21706320636902557	0.5028816426871868	1.031776634153011
training	hole	0.0	1	rg02_theta15p195_foil0	1	4	svd	xptar	30	False	0.32180521841702986	1.7120801254202611	2.875453623399491
training	hole	0.0	1	rg02_theta15p195_foil0	1	4	svd	ytar	30	False	0.007183075438003997	0.14424773628049695	0.2613751239757842
training	hole	0.0	1	rg02_theta15p195_foil0	1	4	svd	yptar	30	False	-0.03107845106886625	1.120901533945326	2.231081586277729
training	hole	0.0	1	rg02_theta15p195_foil0	1	4	svd	ztar	30	False	0.025729610858172276	0.5511817601814156	0.9979101502158217
training	hole	0.0	1	rg02_theta15p195_foil0	1	5	enet	xptar	30	False	-0.7008661380374659	1.6441131639061621	2.502019806106308
training	hole	0.0	1	rg02_theta15p195_foil0	1	5	enet	ytar	30	False	0.12107764828999697	0.19238402982816338	0.36580584678225564
training	hole	0.0	1	rg02_theta15p195_foil0	1	5	enet	yptar	30	False	-0.45816708439171744	1.3684468255798687	2.620480233669459
training	hole	0.0	1	rg02_theta15p195_foil0	1	5	enet	ztar	30	False	0.4769643338249557	0.7583486617984488	1.4359621560026201
training	hole	0.0	1	rg02_theta15p195_foil0	1	5	svd	xptar	30	False	0.5547330233094538	1.6353931269538182	3.2409387230124067
training	hole	0.0	1	rg02_theta15p195_foil0	1	5	svd	ytar	30	False	0.03114974613768412	0.19814456898147492	0.34612057982528643
training	hole	0.0	1	rg02_theta15p195_foil0	1	5	svd	yptar	30	False	-0.19643287958885391	1.382550937745171	2.556101301254263
training	hole	0.0	1	rg02_theta15p195_foil0	1	5	svd	ztar	30	False	0.12006000686860303	0.7836216296576894	1.3593760900493965
training	hole	0.0	1	rg02_theta15p195_foil0	1	6	enet	xptar	30	False	-0.6948235100653145	1.8619903366860264	3.1713128309119716
training	hole	0.0	1	rg02_theta15p195_foil0	1	6	enet	ytar	30	False	0.15288684885588974	0.20054129280279018	0.3277781376696179
training	hole	0.0	1	rg02_theta15p195_foil0	1	6	enet	yptar	30	False	0.2410314304114521	1.1753228173804546	2.032473202890692
training	hole	0.0	1	rg02_theta15p195_foil0	1	6	enet	ztar	30	False	0.626743916463327	0.821777931248334	1.3419778563073816
training	hole	0.0	1	rg02_theta15p195_foil0	1	6	svd	xptar	30	False	1.1598116957022098	2.0195556437718887	3.676351480088935
training	hole	0.0	1	rg02_theta15p195_foil0	1	6	svd	ytar	30	False	-0.01866410647488843	0.184049351862374	0.30038496581583396
training	hole	0.0	1	rg02_theta15p195_foil0	1	6	svd	yptar	30	False	0.5608273625798261	1.3311291345404834	2.387243157649552
training	hole	0.0	1	rg02_theta15p195_foil0	1	6	svd	ztar	30	False	-0.07989438922727092	0.7589401525805058	1.243868931353585
training	hole	0.0	1	rg02_theta15p195_foil0	2	2	enet	xptar	30	False	-0.5248035377435126	1.4894619267536604	2.4865949195690193
training	hole	0.0	1	rg02_theta15p195_foil0	2	2	enet	ytar	30	False	0.05796009396628897	0.18485234700098913	0.35487549026096166
training	hole	0.0	1	rg02_theta15p195_foil0	2	2	enet	yptar	30	False	-0.5714847508186945	1.3621404967831734	2.5934585218888206
training	hole	0.0	1	rg02_theta15p195_foil0	2	2	enet	ztar	30	False	0.205411011890881	0.660243209823341	1.2650161400247857
training	hole	0.0	1	rg02_theta15p195_foil0	2	2	svd	xptar	30	False	0.5189853259666662	1.6146265831584437	2.65821431721113
training	hole	0.0	1	rg02_theta15p195_foil0	2	2	svd	ytar	30	False	0.05206792717251826	0.19238401298260469	0.3643370262173753
training	hole	0.0	1	rg02_theta15p195_foil0	2	2	svd	yptar	30	False	-0.5476618282583262	1.361837617966351	2.5783697068101707
training	hole	0.0	1	rg02_theta15p195_foil0	2	2	svd	ztar	30	False	0.1841682373527039	0.6874877147289408	1.2986515755566257
training	hole	0.0	1	rg02_theta15p195_foil0	2	4	enet	xptar	30	False	-1.363987476260706	1.8406812134937174	3.1272688499696564
training	hole	0.0	1	rg02_theta15p195_foil0	2	4	enet	ytar	30	False	0.035620246527969225	0.1373075040813049	0.2748516695316492
training	hole	0.0	1	rg02_theta15p195_foil0	2	4	enet	yptar	30	False	-0.14674410259467333	1.2135174301721665	2.2002830367314137
training	hole	0.0	1	rg02_theta15p195_foil0	2	4	enet	ztar	30	False	0.13453392062253597	0.5239204747837601	1.0444310208331817
training	hole	0.0	1	rg02_theta15p195_foil0	2	4	svd	xptar	30	False	0.5628112068368349	1.425634173076292	2.7099998385925534
training	hole	0.0	1	rg02_theta15p195_foil0	2	4	svd	ytar	30	False	-0.015977614718819044	0.15141150845550308	0.2550418904252756
training	hole	0.0	1	rg02_theta15p195_foil0	2	4	svd	yptar	30	False	0.12335155569238845	1.2410047929711565	2.1815277028402473
training	hole	0.0	1	rg02_theta15p195_foil0	2	4	svd	ztar	30	False	-0.06348439629465992	0.5796913726612379	0.9698631237188372
training	hole	0.0	1	rg02_theta15p195_foil0	2	5	enet	xptar	29	False	-1.2526052996992327	1.7436206194107142	2.87448620959767
training	hole	0.0	1	rg02_theta15p195_foil0	2	5	enet	ytar	29	False	0.07162150505906639	0.14338528403127324	0.2623414758571978
training	hole	0.0	1	rg02_theta15p195_foil0	2	5	enet	yptar	29	False	-0.31887864303118196	1.141176048492564	1.9718479174260226
training	hole	0.0	1	rg02_theta15p195_foil0	2	5	enet	ztar	29	False	0.2822678459981512	0.5663376699312567	1.0305738633488752
training	hole	0.0	1	rg02_theta15p195_foil0	2	5	svd	xptar	29	False	0.5595991331812477	1.363417732289118	2.3566351161126615
training	hole	0.0	1	rg02_theta15p195_foil0	2	5	svd	ytar	29	False	0.04354719498221791	0.15595155166087582	0.27102022349246274
training	hole	0.0	1	rg02_theta15p195_foil0	2	5	svd	yptar	29	False	-0.16903490456809328	1.1411563592849063	1.903622556008991
training	hole	0.0	1	rg02_theta15p195_foil0	2	5	svd	ztar	29	False	0.17078024744339818	0.6168942922211158	1.068327185620473
training	hole	0.0	1	rg02_theta15p195_foil0	2	6	enet	xptar	30	False	-0.11672445357991171	1.6204602039583726	2.7109693228154987
training	hole	0.0	1	rg02_theta15p195_foil0	2	6	enet	ytar	30	False	0.12291516293365236	0.1752531371859839	0.29476127718539025
training	hole	0.0	1	rg02_theta15p195_foil0	2	6	enet	yptar	30	False	-0.42199538965113487	1.1345091532161131	2.0760367340088353
training	hole	0.0	1	rg02_theta15p195_foil0	2	6	enet	ztar	30	False	0.5023528844816245	0.7164939286198433	1.2036768639444484
training	hole	0.0	1	rg02_theta15p195_foil0	2	6	svd	xptar	30	False	1.6251076479749953	2.253199640770772	3.906983470151777
training	hole	0.0	1	rg02_theta15p195_foil0	2	6	svd	ytar	30	False	0.09469437275982354	0.1842384915214263	0.3130758631189663
training	hole	0.0	1	rg02_theta15p195_foil0	2	6	svd	yptar	30	False	-0.278855323145734	1.1381645374653644	2.0290778978745396
training	hole	0.0	1	rg02_theta15p195_foil0	2	6	svd	ztar	30	False	0.3862299315040554	0.7539623655463353	1.2785184282633997
training	hole	0.0	1	rg02_theta15p195_foil0	3	2	enet	xptar	30	False	-0.8569147099252105	1.6567031074268244	2.8524787380488927
training	hole	0.0	1	rg02_theta15p195_foil0	3	2	enet	ytar	30	False	0.09271364559487477	0.16626570455899528	0.2834933184090472
training	hole	0.0	1	rg02_theta15p195_foil0	3	2	enet	yptar	30	False	-0.17726156814216915	1.0695020003424116	2.1910482021461593
training	hole	0.0	1	rg02_theta15p195_foil0	3	2	enet	ztar	30	False	0.33136517978846247	0.5950890319038012	1.0128546637225164
training	hole	0.0	1	rg02_theta15p195_foil0	3	2	svd	xptar	30	False	0.865802915179628	1.6937086614969952	3.242214188411255
training	hole	0.0	1	rg02_theta15p195_foil0	3	2	svd	ytar	30	False	0.014614476735771133	0.1503431196279724	0.2546788701606524
training	hole	0.0	1	rg02_theta15p195_foil0	3	2	svd	yptar	30	False	0.03334023648992582	1.062660105233931	2.1934622428230313
training	hole	0.0	1	rg02_theta15p195_foil0	3	2	svd	ztar	30	False	0.05096198067779555	0.5396398086882048	0.9206387726525419
training	hole	0.0	1	rg02_theta15p195_foil0	3	3	enet	xptar	30	False	-1.128242237519366	1.6856644599179829	2.915316876020022
training	hole	0.0	1	rg02_theta15p195_foil0	3	3	enet	ytar	30	False	0.12941231721874236	0.21211902625584936	0.4166843623910955
training	hole	0.0	1	rg02_theta15p195_foil0	3	3	enet	yptar	30	False	-0.7600462957720193	1.3266901296194877	2.210533021534994
training	hole	0.0	1	rg02_theta15p195_foil0	3	3	enet	ztar	30	False	0.47661483748691835	0.7817252648432358	1.5362610711990434
training	hole	0.0	1	rg02_theta15p195_foil0	3	3	svd	xptar	30	False	1.0205947897127532	1.5964451677171951	2.75173797286669
training	hole	0.0	1	rg02_theta15p195_foil0	3	3	svd	ytar	30	False	0.05614201839097698	0.18694314490381456	0.3622982682393989
training	hole	0.0	1	rg02_theta15p195_foil0	3	3	svd	yptar	30	False	-0.5075028657670163	1.2193130292541978	1.9812668431974252
training	hole	0.0	1	rg02_theta15p195_foil0	3	3	svd	ztar	30	False	0.2056907692734993	0.690211158778583	1.3368390254990263
training	hole	0.0	1	rg02_theta15p195_foil0	3	4	enet	xptar	30	False	-1.499429704063003	2.1130784634936077	3.6360472758528073
training	hole	0.0	1	rg02_theta15p195_foil0	3	4	enet	ytar	30	False	0.008826389856803618	0.14252909347986417	0.25687663830587504
training	hole	0.0	1	rg02_theta15p195_foil0	3	4	enet	yptar	30	False	0.04526521631580686	1.212365810289787	2.205061528790597
training	hole	0.0	1	rg02_theta15p195_foil0	3	4	enet	ztar	30	False	0.031839881844864595	0.5450434351364352	0.9770354019233051
training	hole	0.0	1	rg02_theta15p195_foil0	3	4	svd	xptar	30	False	0.4390596875975801	1.4709333708285077	2.792854814525248
training	hole	0.0	1	rg02_theta15p195_foil0	3	4	svd	ytar	30	False	-0.03281334256077864	0.1534849125948663	0.25432943894059057
training	hole	0.0	1	rg02_theta15p195_foil0	3	4	svd	yptar	30	False	0.2898809856205555	1.2443951045332142	2.2161479586342274
training	hole	0.0	1	rg02_theta15p195_foil0	3	4	svd	ztar	30	False	-0.1279361039908648	0.5886637566441563	0.9755259406009305
training	hole	0.0	1	rg02_theta15p195_foil0	3	5	enet	xptar	30	False	-0.46374082219037344	1.7910703401497439	3.030495978997281
training	hole	0.0	1	rg02_theta15p195_foil0	3	5	enet	ytar	30	False	-0.016948896258571863	0.1373408098547545	0.24761665256540033
training	hole	0.0	1	rg02_theta15p195_foil0	3	5	enet	yptar	30	False	-0.08703502932407646	1.1490930538548538	2.14113228001836
training	hole	0.0	1	rg02_theta15p195_foil0	3	5	enet	ztar	30	False	-0.06907992129832685	0.5450802841387364	0.9827826873924007
training	hole	0.0	1	rg02_theta15p195_foil0	3	5	svd	xptar	30	False	0.987699582220523	1.861907150925211	3.5783280220391718
training	hole	0.0	1	rg02_theta15p195_foil0	3	5	svd	ytar	30	False	0.005596696916527999	0.15121683319541296	0.26096815026914144
training	hole	0.0	1	rg02_theta15p195_foil0	3	5	svd	yptar	30	False	-0.06290383818034183	1.1607749672584784	2.197038295303774
training	hole	0.0	1	rg02_theta15p195_foil0	3	5	svd	ztar	30	False	0.0200926156716786	0.5994737013904639	1.0426912619940778
training	hole	0.0	1	rg02_theta15p195_foil0	3	6	enet	xptar	30	False	-0.10469190292714374	1.4013722277037683	2.5810187110803398
training	hole	0.0	1	rg02_theta15p195_foil0	3	6	enet	ytar	30	False	-0.03279464040266381	0.14712310456240013	0.2723285473224335
training	hole	0.0	1	rg02_theta15p195_foil0	3	6	enet	yptar	30	False	-0.019017133390964665	1.1256617722993048	2.1446615543834615
training	hole	0.0	1	rg02_theta15p195_foil0	3	6	enet	ztar	30	False	-0.136913403953598	0.6062393373642616	1.1262864741600904
training	hole	0.0	1	rg02_theta15p195_foil0	3	6	svd	xptar	30	False	0.917832735358044	1.591825753663055	2.6076206588122233
training	hole	0.0	1	rg02_theta15p195_foil0	3	6	svd	ytar	30	False	0.0047147671249056075	0.1726284194540629	0.2833114047830266
training	hole	0.0	1	rg02_theta15p195_foil0	3	6	svd	yptar	30	False	0.01815818430429109	1.1875362350710432	2.2497209164401144
training	hole	0.0	1	rg02_theta15p195_foil0	3	6	svd	ztar	30	False	0.016560666815049304	0.7101084994443436	1.1553297705672003
training	hole	0.0	1	rg02_theta15p195_foil0	4	2	enet	xptar	30	False	-0.8793852650675529	1.504398547507935	2.8437612948763897
training	hole	0.0	1	rg02_theta15p195_foil0	4	2	enet	ytar	30	False	0.16703454015858119	0.21378546173710258	0.31946406332427274
training	hole	0.0	1	rg02_theta15p195_foil0	4	2	enet	yptar	30	False	-0.7410827139792626	1.2857286913582542	2.0804082133016832
training	hole	0.0	1	rg02_theta15p195_foil0	4	2	enet	ztar	30	False	0.5969708212213622	0.7637286937411008	1.1419643265721227
training	hole	0.0	1	rg02_theta15p195_foil0	4	2	svd	xptar	30	False	0.44790768632908523	1.2150001128715635	2.0513172106717406
training	hole	0.0	1	rg02_theta15p195_foil0	4	2	svd	ytar	30	False	0.07812340594592974	0.16198975942093893	0.23976828524549254
training	hole	0.0	1	rg02_theta15p195_foil0	4	2	svd	yptar	30	False	-0.49652137473556396	1.166830002761156	1.8136646084374706
training	hole	0.0	1	rg02_theta15p195_foil0	4	2	svd	ztar	30	False	0.27860099664399435	0.5794080083140469	0.8575981685242634
training	hole	0.0	1	rg02_theta15p195_foil0	4	3	enet	xptar	29	False	-0.6989792245003268	1.8878629513803482	3.317193760256654
training	hole	0.0	1	rg02_theta15p195_foil0	4	3	enet	ytar	29	False	0.07657420215034248	0.16263037953551393	0.32559585394596186
training	hole	0.0	1	rg02_theta15p195_foil0	4	3	enet	yptar	29	False	0.06359386703452548	1.0700656547383076	1.8692592431573791
training	hole	0.0	1	rg02_theta15p195_foil0	4	3	enet	ztar	29	False	0.28240532492679055	0.6014511815268956	1.198819426124076
training	hole	0.0	1	rg02_theta15p195_foil0	4	3	svd	xptar	29	False	0.7867292655988914	1.7657362743835232	3.0809200424603818
training	hole	0.0	1	rg02_theta15p195_foil0	4	3	svd	ytar	29	False	-0.0017482376864655263	0.14711760919057906	0.2522389183730602
training	hole	0.0	1	rg02_theta15p195_foil0	4	3	svd	yptar	29	False	0.3514635602514987	1.1399137447439622	2.0509115308355645
training	hole	0.0	1	rg02_theta15p195_foil0	4	3	svd	ztar	29	False	-0.00814273981475722	0.5459923428975819	0.9295497739241592
training	hole	0.0	1	rg02_theta15p195_foil0	4	4	enet	xptar	29	False	-0.34639205796806966	1.4704525245164042	2.5732475619078246
training	hole	0.0	1	rg02_theta15p195_foil0	4	4	enet	ytar	29	False	0.019652082736972273	0.15299912231457166	0.23503223032352502
training	hole	0.0	1	rg02_theta15p195_foil0	4	4	enet	yptar	29	False	-0.21985502488154463	1.0984610696739636	1.951696835935419
training	hole	0.0	1	rg02_theta15p195_foil0	4	4	enet	ztar	29	False	0.07305912317503924	0.5853973706601898	0.9053166195997338
training	hole	0.0	1	rg02_theta15p195_foil0	4	4	svd	xptar	29	False	0.8004418717439159	1.5405362152158566	2.702647823857379
training	hole	0.0	1	rg02_theta15p195_foil0	4	4	svd	ytar	29	False	-0.009514393323207583	0.15542514674634608	0.2718221681388574
training	hole	0.0	1	rg02_theta15p195_foil0	4	4	svd	yptar	29	False	-0.021633361678988966	1.0870184073298632	2.057308591103341
training	hole	0.0	1	rg02_theta15p195_foil0	4	4	svd	ztar	29	False	-0.03871505865188081	0.595853032984257	1.0473999532103326
training	hole	0.0	1	rg02_theta15p195_foil0	4	5	enet	xptar	30	False	0.3483811625911738	1.7836637140796097	3.2491213747830354
training	hole	0.0	1	rg02_theta15p195_foil0	4	5	enet	ytar	30	False	-0.052474296110736486	0.1666811741715038	0.28884903431117703
training	hole	0.0	1	rg02_theta15p195_foil0	4	5	enet	yptar	30	False	0.04553769220832895	1.1901523568013725	2.3373475401456205
training	hole	0.0	1	rg02_theta15p195_foil0	4	5	enet	ztar	30	False	-0.21035551400127214	0.6606033707632779	1.1433505530562729
training	hole	0.0	1	rg02_theta15p195_foil0	4	5	svd	xptar	30	False	0.7910264774354385	1.726257288327922	3.196529732051754
training	hole	0.0	1	rg02_theta15p195_foil0	4	5	svd	ytar	30	False	0.010174300930035391	0.16362810832893068	0.331732199422127
training	hole	0.0	1	rg02_theta15p195_foil0	4	5	svd	yptar	30	False	-0.06217595890491083	1.183280229250337	2.2705361589248128
training	hole	0.0	1	rg02_theta15p195_foil0	4	5	svd	ztar	30	False	0.038127943938452875	0.6467202796996427	1.3089703812892204
training	hole	0.0	1	rg02_theta15p195_foil0	4	6	enet	xptar	30	False	0.9321739955165993	1.753152749727908	3.070534791572941
training	hole	0.0	1	rg02_theta15p195_foil0	4	6	enet	ytar	30	False	-0.12384516205258637	0.19983917968373333	0.371652467449358
training	hole	0.0	1	rg02_theta15p195_foil0	4	6	enet	yptar	30	False	0.35516843035184936	1.0802312851577183	1.7376145046043139
training	hole	0.0	1	rg02_theta15p195_foil0	4	6	enet	ztar	30	False	-0.5116572255618765	0.82460071508124	1.534385319337964
training	hole	0.0	1	rg02_theta15p195_foil0	4	6	svd	xptar	30	False	0.909728875176406	1.6523017222657759	2.9686048500024755
training	hole	0.0	1	rg02_theta15p195_foil0	4	6	svd	ytar	30	False	-0.029733912836970893	0.1772762328684447	0.29918096624631924
training	hole	0.0	1	rg02_theta15p195_foil0	4	6	svd	yptar	30	False	0.2563061310811832	1.094372291107008	1.7192039562992318
training	hole	0.0	1	rg02_theta15p195_foil0	4	6	svd	ztar	30	False	-0.12476035531117807	0.7295967646236577	1.2389887212494248
training	hole	0.0	1	rg02_theta15p195_foil0	5	2	enet	xptar	30	False	1.1043230093075265	2.039395063952802	3.837751016419898
training	hole	0.0	1	rg02_theta15p195_foil0	5	2	enet	ytar	30	False	0.11232781926304372	0.18661929421245607	0.3865877622486794
training	hole	0.0	1	rg02_theta15p195_foil0	5	2	enet	yptar	30	False	-0.6330305093503512	1.3142480182264815	2.080618599883528
training	hole	0.0	1	rg02_theta15p195_foil0	5	2	enet	ztar	30	False	0.40075212265217053	0.6656808602381665	1.3786929405893054
training	hole	0.0	1	rg02_theta15p195_foil0	5	2	svd	xptar	30	False	1.3069599924039277	2.0279948786893764	3.7274483515751475
training	hole	0.0	1	rg02_theta15p195_foil0	5	2	svd	ytar	30	False	0.061063206415711745	0.16843022108316338	0.350698803243963
training	hole	0.0	1	rg02_theta15p195_foil0	5	2	svd	yptar	30	False	-0.4419310400916985	1.2502598740173196	1.9411021556827797
training	hole	0.0	1	rg02_theta15p195_foil0	5	2	svd	ztar	30	False	0.21706160489416954	0.6013411285782478	1.2512821149731388
training	hole	0.0	1	rg02_theta15p195_foil0	5	3	enet	xptar	30	False	-0.1327515495200052	1.3595659974740626	2.3704905064021244
training	hole	0.0	1	rg02_theta15p195_foil0	5	3	enet	ytar	30	False	0.07063560166753843	0.18061308367621287	0.3674495697671306
training	hole	0.0	1	rg02_theta15p195_foil0	5	3	enet	yptar	30	False	-0.36793224062296165	1.3088519333229378	2.438522735752175
training	hole	0.0	1	rg02_theta15p195_foil0	5	3	enet	ztar	30	False	0.25922716369404214	0.6664070262860958	1.3531357458142952
training	hole	0.0	1	rg02_theta15p195_foil0	5	3	svd	xptar	30	False	0.19453785411077204	1.278044537424488	2.465618204044705
training	hole	0.0	1	rg02_theta15p195_foil0	5	3	svd	ytar	30	False	0.009363662247929058	0.16922019466882604	0.30942052585190827
training	hole	0.0	1	rg02_theta15p195_foil0	5	3	svd	yptar	30	False	-0.1170113257067971	1.2654532306534416	2.3190883537444917
training	hole	0.0	1	rg02_theta15p195_foil0	5	3	svd	ztar	30	False	0.032316724527805825	0.6263406074227249	1.140582140525252
training	hole	0.0	1	rg02_theta15p195_foil0	5	4	enet	xptar	30	False	0.8735647459184044	1.886524135259596	3.3401393181290056
training	hole	0.0	1	rg02_theta15p195_foil0	5	4	enet	ytar	30	False	0.0650320583150217	0.19274718688247272	0.3088583296054923
training	hole	0.0	1	rg02_theta15p195_foil0	5	4	enet	yptar	30	False	-0.48859403565482257	1.5555453297064767	2.5818291807950176
training	hole	0.0	1	rg02_theta15p195_foil0	5	4	enet	ztar	30	False	0.24534429429556381	0.735595572059296	1.1831352525324372
training	hole	0.0	1	rg02_theta15p195_foil0	5	4	svd	xptar	30	False	0.8269116193951672	1.7092463414640446	3.207244252346224
training	hole	0.0	1	rg02_theta15p195_foil0	5	4	svd	ytar	30	False	0.04566966113646338	0.18098703252777945	0.3016728216692006
training	hole	0.0	1	rg02_theta15p195_foil0	5	4	svd	yptar	30	False	-0.34361345015966227	1.4927730312507796	2.4246273458556655
training	hole	0.0	1	rg02_theta15p195_foil0	5	4	svd	ztar	30	False	0.1715782561713595	0.6915165989480945	1.1560972312003654
training	hole	0.0	1	rg02_theta15p195_foil0	5	6	enet	xptar	30	False	1.3604113710948613	2.0634816607387125	3.9375219141994506
training	hole	0.0	1	rg02_theta15p195_foil0	5	6	enet	ytar	30	False	-0.03852067025055815	0.16212208332579114	0.28366269412766076
training	hole	0.0	1	rg02_theta15p195_foil0	5	6	enet	yptar	30	False	0.1719263688315181	1.126784866829792	1.905751035298464
training	hole	0.0	1	rg02_theta15p195_foil0	5	6	enet	ztar	30	False	-0.16060935322056977	0.6672979375808987	1.1711370408205977
training	hole	0.0	1	rg02_theta15p195_foil0	5	6	svd	xptar	30	False	0.6357542767291532	1.5495239448465565	2.920504460013503
training	hole	0.0	1	rg02_theta15p195_foil0	5	6	svd	ytar	30	False	0.06883737071359229	0.1656509066208505	0.2806161768824163
training	hole	0.0	1	rg02_theta15p195_foil0	5	6	svd	yptar	30	False	-0.010066289764897141	1.1263006750098135	2.04728846392726
training	hole	0.0	1	rg02_theta15p195_foil0	5	6	svd	ztar	30	False	0.2806337306913626	0.678752333998989	1.1452074547210747
training	hole	0.0	1	rg02_theta15p195_foil0	6	2	enet	xptar	27	False	1.3583802527043378	2.074960437783194	3.971836171696056
training	hole	0.0	1	rg02_theta15p195_foil0	6	2	enet	ytar	27	False	0.03971333760250134	0.14337698178376723	0.24898756578766107
training	hole	0.0	1	rg02_theta15p195_foil0	6	2	enet	yptar	27	False	-0.26168902013862844	1.063797207466062	1.951786686848481
training	hole	0.0	1	rg02_theta15p195_foil0	6	2	enet	ztar	27	False	0.1412545219121519	0.5134330267529733	0.8900460065125477
training	hole	0.0	1	rg02_theta15p195_foil0	6	2	svd	xptar	27	False	0.465337938428494	1.479203071905756	2.8654453581552595
training	hole	0.0	1	rg02_theta15p195_foil0	6	2	svd	ytar	27	False	0.0550765870230899	0.1566681388064816	0.2891596177749444
training	hole	0.0	1	rg02_theta15p195_foil0	6	2	svd	yptar	27	False	-0.23154457152652097	1.0852477058465562	1.9645932702431637
training	hole	0.0	1	rg02_theta15p195_foil0	6	2	svd	ztar	27	False	0.1962031270005182	0.5608242483329038	1.0323144872566399
training	hole	0.0	1	rg02_theta15p195_foil0	6	3	enet	xptar	30	False	0.955815673496766	1.6851567176729443	3.041632831174383
training	hole	0.0	1	rg02_theta15p195_foil0	6	3	enet	ytar	30	False	0.029495050653665072	0.13590452964673677	0.23500852344734038
training	hole	0.0	1	rg02_theta15p195_foil0	6	3	enet	yptar	30	False	-0.37248344028532077	1.0049503981623302	1.9475214266954495
training	hole	0.0	1	rg02_theta15p195_foil0	6	3	enet	ztar	30	False	0.10798501001142576	0.5027073924786972	0.8664959104117236
training	hole	0.0	1	rg02_theta15p195_foil0	6	3	svd	xptar	30	False	0.23201886365400026	1.3089939095370113	2.504496645803658
training	hole	0.0	1	rg02_theta15p195_foil0	6	3	svd	ytar	30	False	-0.0026678078325056047	0.1345966488576511	0.21551351486106315
training	hole	0.0	1	rg02_theta15p195_foil0	6	3	svd	yptar	30	False	-0.1984867294224904	0.9647107094707367	1.8444161201526528
training	hole	0.0	1	rg02_theta15p195_foil0	6	3	svd	ztar	30	False	-0.011163122122472169	0.49860549881912114	0.7949164013851374
training	hole	0.0	1	rg02_theta15p195_foil0	6	4	enet	xptar	30	False	1.8295582876948417	2.3585436286118626	4.200248587740913
training	hole	0.0	1	rg02_theta15p195_foil0	6	4	enet	ytar	30	False	0.03474232051685113	0.14754759336129053	0.27795830983278985
training	hole	0.0	1	rg02_theta15p195_foil0	6	4	enet	yptar	30	False	-0.22413456552537478	1.166761320903381	1.7648750482183204
